COUNTY AREA TOTAL DEM REP LIB WI
Etowah "JESSIE DEAN SMITH REC CENTER" 0 202 117 2 2
Etowah "KEENER COMMUNITY CENTER" 0 52 42 1 0
Etowah "LIBERTY METHODIST CHURCH" 0 115 93 0 0
Etowah "MEADOW BROOK BAPTIST CHURCH" 0 557 904 18 3
Etowah "MORTON CHAPEL CHURCH" 0 184 137 8 1
Etowah "MOUNTAINBORO CITY HALL" 0 273 285 22 2
Etowah "NEW UNION COMMUNITY CENTER" 0 200 244 5 3
Etowah "NOCCALULA KIWANIS PVLN .1" 0 576 540 21 3
Etowah "NOCCALULA KIWANIS PVLN .2" 0 302 306 13 2
Etowah "NORTH GADSDEN REC CENTER" 0 603 251 9 1
Etowah "RAINBOW CITY COMMUNITY CNTR .1" 0 340 392 4 4
Etowah "RAINBOW CITY COMMUNITY CNTR .2" 0 422 523 17 5
Etowah "RAINBOW CITY COMMUNITY CNTR .3" 0 311 359 7 4
Etowah "RAINBOW CITY FIRE DEPT NO_2" 0 213 183 6 1
Etowah "REECE CITY TOWN HALL" 0 130 120 6 2
Etowah "RIDGEVILLE TOWN HALL" 0 68 25 1 0
Etowah "SARDIS CITY HALL" 0 219 287 7 1
Etowah "SOUTHSIDE COMMUNITY CENTER .1" 0 384 451 10 1
Etowah "SOUTHSIDE COMMUNITY CENTER.2" 0 492 548 22 2
Etowah "SOUTHSIDE COMMUNITY CENTER .3" 0 359 358 12 2
Etowah "TIDMORE BEND VOLUNTEER FIRE" 0 209 212 4 1
Etowah "TILLISON BEND WATER AUTHORITY" 0 245 214 4 1
Etowah "12TH STREET BAPTIST CHURCH" 0 190 27 1 0
Etowah "UNION #3 BAPTIST CHURCH" 0 107 102 3 1
Etowah "WALNUT GROVE FIRE DEPARTMENT" 0 138 147 7 1
Etowah "WALNUT PARK REC CENTER" 0 454 178 13 0
Etowah "WEST ETOWAH VOLUNTEER FIRE" 0 59 76 4 2
Etowah "WHORTON BEND FIRE STATION" 0 221 330 9 0
Etowah "FORD VALLEY WATER" 0 175 139 9 1
Etowah CHALLENGED 0 0 0 0 0
Fayette "ABSENTEE VOTERS" 0 84 86 1 0
Fayette "BERRY ARMORY" 0 313 261 12 3
Fayette "BOLEY BOLEY SPRINGS CHURCH" 0 108 78 3 0
Fayette "BROWNS GLEN ALLEN COMM_ CNT_" 0 141 58 3 0
Fayette "BROWNS WHITES CHAPEL VT_ CNT_" 0 136 99 4 1
Fayette "BYLOR VOTING CENTER BANKSTON" 0 167 144 9 1
Fayette "CLEAR CREEK VT_ CNT_ PHILA_ CH" 0 72 66 5 0
Fayette "COLES NEW RIVER CH_ OF CHRIST" 0 66 52 1 0
Fayette "COLES VOTING CNT KILLINGSWORTH" 0 63 74 0 0
Fayette "COLLIN VT_ CNT_ MT_ VERNON" 0 83 158 3 1
Fayette "DS VOTING CENTER DS MT." 0 69 58 0 1
Fayette "FAYETTE CIVIC CENTER" 0 658 647 12 6
Fayette "FAYETTE COVIN VOTING CENTER" 0 117 73 2 1
Fayette "FAYETTE YOUTH CENTER" 0 514 330 32 3
Fayette "GEORGES CREEK VT_ CNT_ PEA RDG" 0 74 69 4 0
Fayette "GILPIN LAWRENCE MILL COMM_ CNT" 0 150 206 5 2
Fayette "HICO VT_ CNT_ N OF NEWTONVILLE" 0 100 56 0 1
Fayette "LEE BELK COMM CTR" 0 95 85 3 0
Fayette "LEE OAKRIDGE VOTING CENTER" 0 29 43 3 0
Fayette "PLEASANT GROVE VOTING CENTER" 0 57 55 2 0
Fayette "RIDGE CONCORD CH_ VT_ CNT_" 0 63 50 6 0
Fayette "RUSSELL VOTING CENTER BOBO SCH" 0 224 202 5 1
Fayette "STONEWALL CANNAN COMM_ CNT_" 0 132 48 2 0
Fayette "STOUGH VOTING CENTER" 0 161 138 3 1
Fayette "STUDDARDS CROSSROADS" 0 28 28 1 0
Fayette "SUGAR CREEK EXP STA NEAR WNFLD" 0 27 44 1 0
Fayette "THOMPSON KIRKLAND SCHOOL BLDG_" 0 68 81 8 0
Fayette "WEBSTER VT_ CNT_ WAYSIDE SCH_" 0 59 79 2 0
Franklin "ABSENTEE VOTERS" 0 88 80 0 1
Franklin BELGREEN 0 234 177 8 0
Franklin "CHUCKIE MULLINS CENTER" 0 277 29 1 0
Franklin "COLLEGE AVENUE ELEMENTARY" 0 280 135 13 6
Franklin COURTHOUSE 0 203 148 8 1
Franklin FRANKFORT 0 57 54 7 0
Franklin HALLTOWN 0 115 186 4 0
Franklin HODGES 0 96 99 2 2
Franklin JONESBORO 0 137 127 3 0
Franklin LAWLERS 0 135 124 7 1
Franklin "MT. STAR HILLS" 0 125 105 4 0
Franklin NEWBURG 0 100 27 2 0
Franklin "PHIL CAMPBELL" 0 431 230 12 0
Franklin "PLEASANT SITE" 0 44 51 2 0
Franklin "RED BAY #1" 0 388 458 7 2
Franklin "RED BAY #2" 0 0 0 0 0
Franklin ROCKWOOD 0 194 115 5 0
Franklin "RUSSELLVILLE ELECTRIC WRHS" 0 319 207 3 0
Franklin "RUSSELLVILLE HIGH SCHOOL" 0 421 385 8 4
Franklin "SPRUCE PINE" 0 213 170 6 1
Franklin "ST. CROSS ROAD" 0 82 80 2 0
Franklin THARPTOWN 0 147 151 2 1
Franklin "TRAPPTOWN-E. FRANKLIN JR. HIGH" 0 210 192 6 1
Franklin UNION 0 138 152 9 1
Franklin "VINA COMMUNITY CENTER" 0 126 139 5 0
Franklin "WACO CHURCH OF CHRIST" 0 128 87 1 1
Franklin CHALLENGED 0 0 0 0 0
Geneva "ABSENTEE VOTERS" 0 64 100 1 1
Geneva "BELLWOOD VOTING HOUSE" 0 107 69 2 0
Geneva BLACK 0 42 90 5 0
Geneva "CHANCELLOR VOTING HOUSE" 0 96 168 5 1
Geneva "COFFEE SPRINGS" 0 94 158 2 1
Geneva "DEVCO VOTING HOUSE" 0 121 175 8 0
Geneva "DUNDEE VOTING HOUSE" 0 54 173 5 1
Geneva "FADETTE VOTING HOUSE" 0 95 292 7 2
Geneva "FARM CENTER" 0 72 145 2 0
Geneva "FLAT CREEK" 0 57 77 4 0
Geneva "GENEVA ARMORY" 0 127 161 4 3
Geneva "GENEVA CITY HALL" 0 111 67 2 1
Geneva "GENEVA COMMUNITY CENTER" 0 137 152 3 2
Geneva "GENEVA COUNTY COURTHOUSE" 0 192 273 7 1
Geneva GILMORE 0 24 98 0 0
Geneva HACODA 0 28 43 3 0
Geneva "HARTFORD NATIONAL GUARD ARMORY" 0 287 474 4 4
Geneva "HUGHES VOTING HOUSE" 0 54 167 3 1
Geneva "HURRICANE VOTING HOUSE" 0 28 60 0 1
Geneva "KELLY CROSS ROADS" 0 21 65 0 1
Geneva LOWERY 0 37 68 0 1
Geneva LYTLE 0 65 102 4 0
Geneva MALVERN 0 165 355 19 0
Geneva "PINEY GROVE" 0 52 76 4 0
Geneva "REVELS GROCERY" 0 48 71 4 0
Geneva "SAMSON AMERICAN LEGION HALL" 0 198 192 10 0
Geneva "SAMSON COMMUNITY CENTER" 0 137 238 3 1
Geneva "SARDIS VOTING HOUSE" 0 20 62 0 0
Geneva "SLOCOMB NATIONAL GUARD ARMORY" 0 354 417 7 1
Geneva "ST. PAUL VOTING HOUSE" 0 34 84 3 1
Geneva "TATE SCHOOL" 0 37 79 2 1
Greene "ABSENTEE VOTERS" 0 192 52 2 0
Greene "BOLIGEE CITY HALL" 0 269 37 2 1
Greene "CARVER SCHOOL" 0 125 4 0 0
Greene "CLINTON RECREATION CENTER" 0 160 9 0 0
Greene "DOLLARHIDE RECREATION CENTER" 0 32 5 0 0
Greene "EATMAN SCHOOL" 0 18 7 2 0
Greene "EUTAW ACTIVITY CENTER" 0 291 10 0 0
Greene "EUTAW PRE-SCHOOL" 0 179 74 3 0
Greene "FORKLAND CITY HALL" 0 502 64 4 1
Greene "GREENE COUNTY COURTHOUSE" 0 128 22 0 0
Greene "JENA CLUBHOUSE" 0 50 28 1 1
Greene "LAW LIBRARY" 0 116 36 2 0
Greene "MANTUA FIRE DEPARTMENT" 0 194 14 1 0
Greene "MONTGOMERY RECREATION CENTER" 0 117 24 0 0
Greene "MORROW BROWN RECREATION CENTER" 0 242 1 0 0
Greene "MT. HEBRON PRE-SCHOOL" 0 189 7 0 0
Greene "NATIONAL GUARD ARMORY" 0 277 212 1 0
Greene "SOUTH FORK REST." 0 60 8 0 0
Greene "TISHABEE RECREATION CENTER" 0 176 4 1 0
Greene "UNION CITY HALL" 0 194 28 1 0
Greene "WEST GREENE FIRE STATION" 0 65 20 0 1
Hale "ABSENTEE VOTERS" 0 323 63 0 0
Hale "AKRON - CITY HALL" 0 229 109 0 0
Hale BUCKSNORT 0 72 66 0 0
Hale CEDARVILLE 0 173 49 0 0
Hale "GALLION VOLUNTEER FIRE" 0 130 81 2 0
Hale "GREENSBORO - ARMORY .1" 0 1279 447 7 2
Hale "GREENSBORO - ARMORY .2" 0 339 209 2 0
Hale HAVANA 0 96 43 2 0
Hale "SUNSHINE HIGH SCHOOL" 0 174 29 0 0
Hale "MOUNDVILLE - CITY HALL" 0 643 374 12 2
Hale "MT_ HERMAN" 0 88 96 3 1
Hale "NEWBERN - OLD BANK BLDG" 0 179 112 2 0
Hale "PHIPPS WORK CENTER" 0 6 21 0 0
Hale "SAWYERVILLE-HEAD START SCHOOL" 0 480 53 1 0
Hale STEWART 0 114 94 0 2
Hale VALLEY 0 82 99 1 0
Henry "ABSENTEE VOTERS" 0 217 94 3 0
Henry "ABBEVILLE ARMORY .1" 0 272 280 8 2
Henry "ABBEVILLE ARMORY .2" 0 379 151 3 0
Henry "BLANKENSHIP STORE" 0 32 59 0 0
Henry "BROWNS CROSSROADS" 0 46 35 1 0
Henry "CAPPS POST OFFICE" 0 100 81 2 0
Henry "EDWIN CLUBHOUSE" 0 81 57 2 0
Henry "ESPY FARMS" 0 61 75 6 0
Henry "HALEBURG CITY HALL" 0 58 69 3 0
Henry "HEADLAND ARMORY .1" 0 277 435 8 1
Henry "HEADLAND ARMORY .2" 0 277 469 8 0
Henry "HEBRON COMMUNITY VOTING HOUSE" 0 17 64 1 0
Henry "JUDSON COMMUNITY" 0 201 221 3 2
Henry "LAWRENCEVILLE HIGH SCHOOL" 0 99 59 5 0
Henry "NEWVILLE VOTING HOUSE" 0 222 127 3 0
Henry "SHORTERVILLE HOUSE" 0 132 56 0 0
Henry "TUMBLETON VOTING HOUSE" 0 55 159 1 0
Henry "UNION VT_ HOUSE" 0 70 106 1 0
Henry "WILLIAMS COMM_ VOTING HOUSE" 0 27 76 0 0
Henry "WILLS CROSS ROADS" 0 61 77 2 0
Houston "ABSENTEE VOTERS" 0 330 373 2 0
Houston ASHFORD 0 335 488 5 0
Houston "BAY SPRINGS" 0 97 312 3 2
Houston COLUMBIA 0 234 303 5 0
Houston COTTONWOOD 0 229 421 5 3
Houston COWARTS 0 218 516 6 2
Houston "DOUG TEW COMMUNITY CENTER .1" 0 422 890 10 5
Houston "DOUG TEW COMMUNITY CENTER .2" 0 292 616 11 1
Houston "DOUG TEW COMMUNITY CENTER .3" 0 0 0 0 0
Houston DUPREE 0 43 93 3 1
Houston ENTERPRISE 0 67 213 4 0
Houston "FARM CENTER .1" 0 336 564 10 3
Houston "FARM CENTER .2" 0 163 268 2 0
Houston GORDON 0 123 38 0 0
Houston HARMON 0 34 68 2 1
Houston HODGESVILLE 0 211 595 8 2
Houston "JOHNSON HOMES .1" 0 335 31 2 0
Houston "JOHNSON HOMES .2" 0 831 59 3 1
Houston KINSEY 0 143 294 7 0
Houston "LIBRARY .1" 0 313 481 7 0
Houston "LIBRARY .2" 0 661 947 12 3
Houston LINCOLN 0 179 80 1 0
Houston LOVETOWN 0 57 132 2 0
Houston LUCY 0 84 72 1 0
Houston MADRID 0 114 223 2 1
Houston PANSEY 0 68 109 1 1
Houston REHOBETH 0 151 549 11 2
Houston TAYLOR 0 208 596 11 1
Houston "VAUGHN BLUMBERG" 0 299 357 15 1
Houston "WATER AND ELECTRIC .1" 0 556 1782 17 9
Houston "WATER AND ELECTRIC .2" 0 199 582 9 3
Houston WEBB 0 157 312 7 3
Houston "WESTGATE .1" 0 239 792 8 0
Houston "WESTGATE .2" 0 459 1486 10 8
Houston WICKSBURG 0 107 487 10 3
Houston "WIREGRASS PARK .1" 0 586 838 18 4
Houston "WIREGRASS PARK .2" 0 138 216 1 0
Jackson "ABSENTEE VOTERS" 0 191 150 2 1
Jackson ASPEL 0 52 44 3 1
Jackson "BISHOP SWAFFORDS STORE" 0 31 12 0 0
Jackson "BRIDGEPORT #1" 0 220 115 4 0
Jackson "BRIDGEPORT #2" 0 225 124 5 2
Jackson BRYANT 0 163 246 7 3
Jackson COLLINS 0 14 25 2 0
Jackson CROW 0 41 34 1 2
Jackson "DEANS CHAPEL" 0 121 91 4 1
Jackson DUTTON 0 361 237 9 0
Jackson FACKLER 0 110 106 2 0
Jackson "FLAT ROCK" 0 105 116 2 0
Jackson GARTH 0 49 31 0 0
Jackson "GROSS SPRINGS <CHRISTIAN HOME>" 0 82 40 3 0
Jackson HAMBRICK 0 9 7 0 0
Jackson "HIGDON <SAND MTN HIGH SCHOOL>" 0 194 134 2 0
Jackson "HOLLY SPRINGS BAPTIST CHURCH" 0 23 24 5 0
Jackson HOLLYTREE 0 37 34 5 1
Jackson HOLLYWOOD 0 262 157 10 1
Jackson HYTOP 0 67 24 3 0
Jackson LANGSTON 0 32 31 1 0
Jackson LARKINSVILLE 0 103 62 2 0
Jackson LIMROCK 0 80 26 3 1
Jackson "LONG ISLAND" 0 24 32 0 0
Jackson MACEDONIA 0 264 147 5 0
Jackson "MINK CREEK" 0 117 77 2 0
Jackson "PAINT ROCK" 0 85 64 1 0
Jackson PISGAH 0 351 193 10 1
Jackson "PLEASANT GROVES FIRE HALL" 0 64 37 3 1
Jackson PRINCETON 0 41 7 0 0
Jackson ROSALIE 0 267 153 6 1
Jackson "SCOTTSBORO NATIONAL GUARD #1" 0 856 777 28 3
Jackson "SCOTTSBORO NATIONAL GUARD #2" 0 423 374 11 3
Jackson "SCOTTSBORO NATIONAL GUARD #3" 0 597 577 31 3
Jackson SECTION 0 326 178 14 1
Jackson SKYLINE 0 190 180 14 1
Jackson "STEVENSON #1" 0 149 58 2 0
Jackson "STEVENSON #2" 0 343 199 4 0
Jackson "TRENTON FIRE HALL" 0 19 19 0 0
Jackson TUPELO 0 73 93 1 0
Jackson WININGER 0 56 63 3 0
Jackson "WOODVILLE CITY HALL" 0 190 118 14 1
Jefferson "1501 MT. OLIVE ELEM 01" 0 359 849 22 0
Jefferson "1501 MT. OLIVE ELEM. 02" 0 247 718 22 0
Jefferson "1502 BAGLEY JR. HIGH 01" 0 102 158 3 0
Jefferson "1502 BAGLEY JR. HIGH 02" 0 437 657 17 0
Jefferson "1503 MASONIC LODGE W.J.01" 0 86 108 3 0
Jefferson "1503 MASONIC LODGE W.J.02" 0 155 130 7 0
Jefferson "1504 ALLIANCE COMM.CNT 01" 0 108 134 1 0
Jefferson "1504 ALLIANCE COMM.CNT 02" 0 211 271 7 0
Jefferson "1505 SYLVAN SPRINGS COMM 01" 0 123 169 8 0
Jefferson "1505 SYLVAN SPRINGS COMM 02" 0 36 84 2 0
Jefferson "1506 PLEASANT GROVE C. HO 01" 0 592 923 18 0
Jefferson "1506 PLEASANT GROVE C. HO 02" 0 286 535 12 0
Jefferson "1506 PLEASANT GROVE C. HO 03" 0 393 684 15 0
Jefferson "1507 CONCORD COMM CNT 01" 0 460 781 19 0
Jefferson "1507 CONCORD COMM CNT 02" 0 70 139 1 0
Jefferson "1508 HUEYTOWN COMM SCH 01" 0 39 37 1 0
Jefferson "1508 HUEYTOWN COMM SCH 02" 0 31 38 3 0
Jefferson "1509 VIRGINIA VOL F.D. 01" 0 64 160 1 0
Jefferson "1509 VIRGINIA VOL F.D. 02" 0 312 580 12 0
Jefferson "1510 OAK GROVE F.B.C. 01" 0 98 103 5 0
Jefferson "1510 OAK GROVE F.B.C. 02" 0 222 256 8 0
Jefferson "1511 PLEAS HILL U.M.C. 01" 0 503 860 26 0
Jefferson "1511 PLEAS HILL U.M.C. 02" 0 499 975 24 0
Jefferson "3401 CORNER SCHOOL 01" 0 106 199 6 0
Jefferson "3401 CORNER SCHOOL 02" 0 265 464 14 0
Jefferson "4301 ST PETER CAT CHR 01" 0 16 23 2 0
Jefferson "4301 ST PETER CAT CHR 02" 0 85 156 10 0
Jefferson "4401 TRUSS CITY HALL 01" 0 367 898 19 0
Jefferson "4401 TRUSS CITY HALL 02" 0 330 812 17 0
Jefferson "4402 TRUSS 1ST BAPT  01" 0 450 1216 26 0
Jefferson "4402 TRUSS 1ST BAPT 02" 0 458 1399 35 0
Jefferson "4403 MT VIEW BAPT CH 01" 0 349 857 22 0
Jefferson "4403 MT VIEW BAPT CH 02" 0 283 665 12 0
Jefferson "4404 CLVIEW BAPTIST CH 01" 0 331 681 21 0
Jefferson "4404 CVIEW BAPTIST CH 02" 0 260 518 16 0
Jefferson "4405 CENTER POINT CTHS 01" 0 268 349 6 0
Jefferson "4405 CENTER POINT CTHS 02" 0 716 776 25 0
Jefferson "4406 HILLDLE BAPTIST 01" 0 473 380 14 0
Jefferson "4406 HILLDLE BAPTIST 02" 0 413 360 15 0
Jefferson "4407 JEFF STATE COLL 01" 0 66 88 7 0
Jefferson "4407 JEFF STATE COLL 02" 0 58 93 6 0
Jefferson "4501 EASTWOOD MALL 01" 0 323 532 27 0
Jefferson "4501 EASTWOOD MALL 02" 0 330 508 24 0
Jefferson "4502 CHEROKEE BEND SCH 01" 0 187 611 7 0
Jefferson "4502 CHEROKEE BEND SCH 02" 0 151 412 6 0
Jefferson "4503 IRONDALE SR BLD 01" 0 774 567 20 0
Jefferson "4503 IRONDALE SR CT 02" 0 681 474 10 0
Jefferson "4504 FIRE STATION #31 01" 0 72 87 8 0
Jefferson "4504 FIRE STATION #31 02" 0 62 53 2 0
Jefferson "4505 HUFFMAN MIDDLE 01" 0 337 479 17 0
Jefferson "4505 HUFFMAN MIDDLE 02" 0 255 386 9 0
Jefferson "4506 BREWSTER RD BAPT 01" 0 498 505 22 0
Jefferson "4506 BREWSTER RD BAPT 02" 0 521 558 14 0
Jefferson "4507 1ST UMC OF CENTER 01" 0 168 177 4 0
Jefferson "4507 1ST UMC OF CENTER 02" 0 399 340 9 0
Jefferson "4508 LEEDS NATIONAL GUARD 01" 0 432 237 9 0
Jefferson "4508 LEEDS NATIONAL GUARD 02" 0 230 214 11 0
Jefferson "4509 LEEDS HIGH SCHOOL 01" 0 428 683 19 0
Jefferson "4509 LEEDS HIGH SCHOOL 02" 0 310 478 12 0
Jefferson "4510 FIRESTATION #2 01" 0 20 29 0 0
Jefferson "4510 FIRESTATION #2 02" 0 15 34 0 0
Jefferson "4601 HUNTER STREET BAP 01" 0 372 932 17 0
Jefferson "4601 HUNTER STREET BAP 02" 0 429 1114 27 0
Jefferson "4602 PRNCE O PEACE CHR 01" 0 529 996 29 0
Jefferson "4602 PRNCE O PEACE CHR 02" 0 381 886 20 0
Jefferson "4603 SHADES CREST BAP 01" 0 51 95 7 0
Jefferson "4603 SHADES CREST BAP 02" 0 400 928 30 0
Jefferson "4604 SHADES MNT CHURCH 02" 0 494 892 27 0
Jefferson "4604 SHADES MTN CHURCH 01" 0 185 424 14 0
Jefferson "4605 EDGEWOOD ELEMENTARY 01" 0 322 618 27 0
Jefferson "4605 EDGEWOOD ELEMENTARY 02" 0 217 431 34 0
Jefferson "4606 HOMEWOOD PUB LIB 01" 0 277 559 19 0
Jefferson "4606 HOMEWOOD PUB LIB 02" 0 515 925 32 0
Jefferson "4607 MT BROOK GRAM SCH 01" 0 50 127 3 0
Jefferson "4607 MT BROOK GRAM SCH 02" 0 119 344 4 0
Jefferson "4608 ST. LUKES EPIS CH. 01" 0 188 643 13 0
Jefferson "4608 ST. LUKES EPIS CH. 02" 0 140 412 7 0
Jefferson "4609 MT BRK CITY HALL 01" 0 249 768 25 0
Jefferson "4609 MT BRK CITY HALL 02" 0 303 860 26 0
Jefferson "4701 HOOVER PRK & REC 01" 0 290 360 20 0
Jefferson "4701 HOOVER PRK & REC 02" 0 254 302 14 0
Jefferson "4702 OAKMONT PRES CHR 01" 0 227 593 19 0
Jefferson "4702 OAKMONT PRES CHR 02" 0 208 623 9 0
Jefferson "4703 ST PETER CAT CHR 01" 0 535 1102 45 0
Jefferson "4703 ST PETER CAT CHR 02" 0 212 446 10 0
Jefferson "4704 ST MARK UMC 01" 0 279 799 20 0
Jefferson "4704 ST MARK UMC 02" 0 331 877 24 0
Jefferson "4705 VEST. HILLS C. C. 01" 0 675 1475 43 0
Jefferson "4705 VEST. HILLS C. C. 02" 0 342 754 29 0
Jefferson "4706 MT.TOP COM CHR 01" 0 279 580 25 0
Jefferson "4706 MT.TOP COM CHR 02" 0 83 177 5 0
Jefferson "4707 VESTAVIA HILLS 01" 0 203 725 10 0
Jefferson "4707 VESTAVIA HILLS 02" 0 154 472 14 0
Jefferson "4708 VEST HILLS UMC 01" 0 213 572 13 0
Jefferson "4708 VEST HILLS UMC 02" 0 238 703 15 0
Jefferson "4801 HOOVER PUB. LIB 01" 0 121 250 6 0
Jefferson "4801 HOOVER PUB. LIB 02" 0 106 238 10 0
Jefferson "4802 MTN CHAPEL UMC 01" 0 201 888 26 0
Jefferson "4802 MTN CHAPEL UMC 02" 0 282 1096 23 0
Jefferson "4803 FIRE STATION #32 01" 0 159 433 24 0
Jefferson "4803 FIRE STATION #32 02" 0 203 544 19 0
Jefferson "4804 FIRE STATION #2 01" 0 365 874 21 0
Jefferson "4804 FIRE STATION #2 02" 0 227 634 6 0
Jefferson "4805 CAHABA HTS COMM 01" 0 322 654 26 0
Jefferson "4805 CAHABA HTS COMM 02" 0 344 773 19 0
Jefferson "4806 BROOKWOOD BAP CHR 01" 0 515 1113 20 0
Jefferson "4806 BROOKWOOD BAP CHR 02" 0 330 696 16 0
Jefferson "4807 LIBERTY PARK BAP 01" 0 131 450 10 0
Jefferson "4807 LIBERTY PARK BAP 02" 0 57 245 5 0
Jefferson "4808 OVERTON ROAD UMC 01" 0 315 487 14 0
Jefferson "4808 OVERTON ROAD UMC 02" 0 51 71 1 0
Jefferson "5101 GARDENDALE CIVIC 01" 0 691 1645 32 0
Jefferson "5101 GARDENDALE CIVIC 02" 0 700 1662 40 0
Jefferson "5101 GARDENDALE CIVIC 03" 0 19 34 3 0
Jefferson "5102 MORRIS TOWN HALL 01" 0 166 381 12 0
Jefferson "5102 MORRIS TOWN HALL 02" 0 110 282 6 0
Jefferson "5103 KIMBERLY TOWN HALL 01" 0 31 67 1 0
Jefferson "5103 KIMBERLY TOWN HALL 02" 0 214 420 11 0
Jefferson "5104 WARRIOR CITY HALL 01" 0 428 424 19 0
Jefferson "5104 WARRIOR CITY HALL 02" 0 34 55 2 0
Jefferson "5105 TRAFFORD TOWN HALL 01" 0 99 131 5 0
Jefferson "5105 TRAFFORD TOWN HALL 02" 0 59 87 2 0
Jefferson "5106 KERMIT JOHNSON SCHOOL 01" 0 127 210 6 0
Jefferson "5106 KERMIT JOHNSON SCHOOL 02" 0 298 403 18 0
Jefferson "5107 FIRST BAPTIST CHURCH 01" 0 261 563 16 0
Jefferson "5107 FIRST BAPTIST CHURCH 02" 0 171 375 8 0
Jefferson "5108 PINSON UMC 01" 0 221 339 8 0
Jefferson "5108 PINSON UMC 02" 0 422 547 18 0
Jefferson "5109 CLAY COMM CENTER 01" 0 376 1065 27 0
Jefferson "5109 CLAY COMM CENTER 02" 0 354 913 20 0
Jefferson "5201 CENTRAL PARK REC CNT 01" 0 902 106 3 0
Jefferson "5201 CENTRAL PARK REC CNT 02" 0 280 44 3 0
Jefferson "5202 LEE ELEM SCHOOL 01" 0 266 9 2 0
Jefferson "5202 LEE ELEM SCHOOL 02" 0 585 11 1 0
Jefferson "5203 WIGGINS LIBRARY 01" 0 526 13 4 0
Jefferson "5203 WIGGINS LIBRARY 02" 0 421 10 0 0
Jefferson "5204 HARRISON PARK  REC 01" 0 803 14 2 0
Jefferson "5204 HARRISON PARK RECREA 02" 0 890 26 0 0
Jefferson "5205 HEMPHILL SCHOOL REC 01" 0 186 12 0 0
Jefferson "5205 HEMPHILL SCHOOL REC 02" 0 288 17 2 0
Jefferson "5206 JACKSON ELEM SCH 01" 0 650 5 4 0
Jefferson "5206 JACKSON ELEM SCH 02" 0 364 7 0 0
Jefferson "5207 HENRY CRUMPTON REC 01" 0 407 9 2 0
Jefferson "5207 HENRY CRUMPTON REC 02" 0 362 6 1 0
Jefferson "5208 SHADY GROVE BAPTIST 01" 0 10 1 0 0
Jefferson "5208 SHADY GROVE BAPTIST 02" 0 82 4 1 0
Jefferson "5209 MACEDNIA  CHURCH 02" 0 43 1 0 0
Jefferson "5209 MACEDNIA CHURCH 01" 0 95 1 0 0
Jefferson "5210 PINE HAVEN BAPT 01" 0 75 117 6 0
Jefferson "5210 PINE HAVEN BAPT 02" 0 32 67 1 0
Jefferson "5211 E. S. & S. 01" 0 79 121 2 0
Jefferson "5211 E. S. & S. 02" 0 22 34 0 0
Jefferson "5212 HOMEWOOD COURTHOUSE 01" 0 278 221 12 0
Jefferson "5212 HOMEWOOD COURTHOUSE 02" 0 581 435 28 0
Jefferson "5213 HOMEWOOD PARK 01" 0 273 261 19 0
Jefferson "5213 HOMEWOOD PARK 02" 0 267 263 16 0
Jefferson "5214 SHADES CAHABA SCH 01" 0 280 464 12 0
Jefferson "5214 SHADES CAHABA SCH 02" 0 212 427 11 0
Jefferson "5215 AFTON LEE COMM CNTR 01" 0 52 3 1 0
Jefferson "5215 AFTON LEE COMM CNTR 02" 0 72 3 0 0
Jefferson "5216 BHM BOTANIC GARDENS 01" 0 76 171 6 0
Jefferson "5216 BHM BOTANIC GARDENS 02" 0 70 109 3 0
Jefferson "5301 LEGION FIELD LOBBY 01" 0 980 12 4 0
Jefferson "5301 LEGION FIELD LOBBY 02" 0 965 24 5 0
Jefferson "5302 ELYTON ELEM SCHOOL 01" 0 363 14 1 0
Jefferson "5302 ELYTON ELEM SCHOOL 02" 0 640 20 6 0
Jefferson "5303 HILL ELEM SCHOOL 01" 0 420 5 2 0
Jefferson "5303 HILL ELEM SCHOOL 02" 0 282 4 0 0
Jefferson "5304 WASHINGTON ELEM SCH 01" 0 434 8 4 0
Jefferson "5304 WASHINGTON ELEM SCH 02" 0 439 9 3 0
Jefferson "5305 CENTER STR  SCHOOL 01" 0 847 14 3 0
Jefferson "5305 CENTER STR SCHOOL 02" 0 852 14 1 0
Jefferson "5306 GLEN IRIS ELEM SCH 01" 0 314 128 21 0
Jefferson "5306 GLEN IRIS ELEM SCH 02" 0 280 116 22 0
Jefferson "5307 GREEN SPR BAP CHR 01" 0 148 70 7 0
Jefferson "5307 GREEN SPR BAP CHR 02" 0 391 162 14 0
Jefferson "5308 RAMSAY ALT HS 01" 0 209 111 12 0
Jefferson "5308 RAMSAY ALT HS 02" 0 509 194 36 0
Jefferson "5309 SOUTHSIDE LIBRARY 01" 0 42 30 7 0
Jefferson "5309 SOUTHSIDE LIBRARY 02" 0 89 57 6 0
Jefferson "5310 FIRE STATION #22 01" 0 276 181 20 0
Jefferson "5310 FIRE STATION #22 02" 0 629 361 43 0
Jefferson "5401 WILKERSON MIDDLE SCH 01" 0 335 6 0 0
Jefferson "5401 WILKERSON MIDDLE SCH 02" 0 260 5 0 0
Jefferson "5402  TUGGLE ELEM SCHOOL 02" 0 232 2 1 0
Jefferson "5402 TUGGLE ELEM SCHOOL 01" 0 230 5 0 0
Jefferson "5403 LEWIS ELEM SCHOOL 01" 0 223 3 0 0
Jefferson "5403 LEWIS ELEM SCHOOL 02" 0 200 3 0 0
