COUNTY AREA TOTAL DEM REP LIB GRN WI1 WI2 WI3
COUNTY AREA TOTAL Cordray DeWine Irvine GadellNewton Ayres Duncan Turner
Belmont "WHEELING TWP 2" 350 84 249 7 1 0 0 0
Belmont "POWHATAN POINT VILLAGE" 484 223 241 6 7 0 0 0
Belmont "YORK TWP" 347 134 204 2 1 0 0 0
Belmont "FLUSHING TWP 2" 62 14 48 0 0 0 0 0
Belmont "PEASE TWP 5" 132 66 62 2 2 0 0 0
Belmont "BARNESVILLE VILLAGE 3" 283 85 179 7 5 0 0 0
Brown "BYRD TWP" 268 72 181 1 5 0 0 0
Brown "FRANKLIN TWP" 669 140 502 8 10 0 0 0
Brown "GREEN TWP NORTH" 258 60 188 5 4 0 0 0
Brown "GREEN TWP SOUTH" 339 69 250 10 6 0 0 0
Brown "MT ORAB SOUTH" 783 186 557 17 7 0 0 0
Brown "ABERDEEN VILLAGE" 508 129 346 10 7 0 0 0
Brown "HUNTINGTON TWP" 328 66 234 18 4 0 0 0
Brown "PERRY / LAKE LORELEI" 490 118 357 6 4 0 0 0
Brown "PERRY TWP SOUTH" 456 88 340 12 8 0 0 0
Brown "PERRY TWP WEST" 454 96 336 4 9 0 0 0
Brown "GEORGETOWN SW" 384 108 257 7 4 0 0 0
Brown "SARDINIA VILLAGE" 321 85 215 9 8 0 0 0
Brown "CLARK HAMERSVILLE" 432 90 316 7 11 0 0 0
Brown "CLARK TWP WEST" 478 91 371 6 4 0 0 0
Brown "EAGLE TWP" 438 87 335 8 3 0 0 0
Brown "MT ORAB NORTH" 454 116 310 13 7 0 0 0
Brown "JACKSON TWP" 724 172 522 11 8 0 0 0
Brown "JEFFERSON RUSS" 549 140 375 12 7 0 0 0
Brown "LEWIS TWP NORTH" 601 153 412 7 9 0 0 0
Brown LEWIS/HIGGINSPORT 239 54 170 3 4 0 0 0
Brown "PERRY TWP-VILLAGES" 471 110 326 11 9 0 0 0
Brown "PIKE TWP EAST" 455 108 316 13 5 0 0 0
Brown "PIKE TWP WEST" 431 96 312 3 4 0 0 0
Brown "GEORGETOWN EAST" 431 149 258 7 8 0 0 0
Brown "GEORGETOWN NORTH" 467 125 304 9 5 0 0 0
Brown "PLEASANT TWP" 553 155 355 19 9 0 0 0
Brown "SCOTT TWP" 482 105 365 6 3 0 0 0
Brown "STERLING TWP NORTH" 650 133 493 10 5 0 0 0
Brown "STERLING TWP SOUTH" 549 133 389 12 6 0 0 0
Brown "RIPLEY VILLAGE" 523 171 324 11 6 0 0 0
Brown "UNION TWP" 448 153 273 8 6 0 0 0
Brown "WASHINGTON TWP" 530 125 379 10 8 0 0 0
Butler FAIR2WD1 592 295 262 18 5 0 0 0
Butler FAIR11WD3 565 159 382 11 7 0 0 0
Butler FAIR4WD1 344 189 142 1 5 0 0 0
Butler FAIR5WD1 312 155 138 12 1 0 0 0
Butler FAIR6WD1 454 310 107 22 6 0 0 0
Butler FAIR7WD1 441 191 237 4 4 0 0 0
Butler FAIR8WD1 296 167 112 8 3 0 0 0
Butler FAIR9WD1 321 142 162 9 3 0 0 0
Butler FAIR3WD1 438 249 167 11 5 0 0 0
Butler FAIR1WD2 444 146 281 5 5 0 0 0
Butler FAIR2WD2 398 128 254 6 4 0 0 0
Butler FAIR3WD2 404 167 206 9 7 0 0 0
Butler FAIR4WD2 310 174 113 2 11 0 0 0
Butler FAIR5WD2 413 138 250 10 6 0 0 0
Butler FAIR6WD2 431 168 249 6 4 0 0 0
Butler FAIR7WD2 462 272 167 9 5 0 0 0
Butler FAIR8WD2 156 103 48 1 4 0 0 0
Butler FAIR1WD3 414 140 259 6 2 0 0 0
Butler FAIR2WD3 426 206 193 7 10 0 0 0
Butler FAIR3WD3 443 130 299 3 5 0 0 0
Butler FAIR4WD3 419 145 255 5 4 0 0 0
Butler FAIR5WD3 521 194 305 14 3 0 0 0
Butler FAIR6WD3 434 181 237 5 6 0 0 0
Butler FAIR7WD3 475 169 294 5 3 0 0 0
Butler FAIR8WD3 361 128 211 9 6 0 0 0
Butler FAIR10WD3 406 165 228 5 4 0 0 0
Butler FAIR10WD4 518 123 369 9 5 0 0 0
Butler FAIR2WD4 665 227 409 10 2 0 0 0
Butler FAIR3WD4 508 154 331 10 2 0 0 0
Butler FAIR4WD4 560 230 304 4 5 0 0 0
Butler FAIR5WD4 458 129 309 15 3 0 0 0
Butler FAIR6WD4 547 157 360 9 6 0 0 0
Butler FAIR7WD4 411 138 261 1 5 0 0 0
Butler FAIR8WD4 506 165 312 18 3 0 0 0
Butler FAIR9WD4 468 119 335 5 1 0 0 0
Butler HAM1WD1 500 167 314 8 2 0 0 0
Butler HAM2WD1 557 179 354 9 7 0 0 0
Butler HAM3WD1 343 133 188 9 6 0 0 0
Butler HAM4WD1 293 126 141 13 7 0 0 0
Butler HAM5WD1 336 124 193 12 4 0 0 0
Butler HAM6WD1 420 165 232 6 8 0 0 0
Butler HAM7WD1 874 234 588 16 5 0 0 0
Butler HAM8WD1 389 149 217 10 8 0 0 0
Butler HAM9WD1 430 186 225 10 2 0 0 0
Butler HAM10WD1 415 164 232 9 1 0 0 0
Butler HAM11WD1 432 150 269 7 0 0 0 0
Butler HAM12WD1 441 134 287 12 3 0 0 0
Butler HAM13WD1 276 92 160 5 3 0 0 0
Butler HAM14WD1 329 97 221 1 3 0 0 0
Butler HAM15WD1 667 242 396 10 5 0 0 0
Butler HAM16WD1 144 29 107 5 0 0 0 0
Butler HAM17WD1 476 158 297 11 4 0 0 0
Butler HAM18WD1 973 246 681 10 6 0 0 0
Butler HAM19WD1 295 88 173 17 12 0 0 0
Butler HAM20WD1 520 153 327 13 9 0 0 0
Butler HAM21WD1 408 152 236 5 3 0 0 0
Butler HAM22WD1 557 145 388 8 7 0 0 0
Butler HAM23WD1 336 94 229 6 3 0 0 0
Butler HAM1WD2 212 167 34 2 2 0 0 0
Butler HAM2WD2 253 216 22 5 1 0 0 0
Butler HAM1WD3 581 214 332 12 7 0 0 0
Butler HAM2WD3 200 84 104 5 4 0 0 0
Butler HAM1WD4 381 253 108 7 5 0 0 0
Butler HAM2WD4 436 137 260 10 10 0 0 0
Butler HAM1WD5 253 113 126 5 4 0 0 0
Butler HAM2WD5 255 73 162 5 5 0 0 0
Butler HAM3WD5 569 331 210 7 5 0 0 0
Butler HAM1WD6 268 118 133 4 6 0 0 0
Butler HAM2WD6 396 150 231 5 3 0 0 0
Butler HAM3WD6 285 106 156 10 9 0 0 0
Butler HAM4WD6 432 129 273 11 9 0 0 0
Butler HAM5WD6 365 144 200 8 4 0 0 0
Butler HAM6WD6 93 33 52 2 5 0 0 0
Butler HAM7WD6 401 105 274 13 4 0 0 0
Butler MIDD1WD1 257 99 144 7 3 0 0 0
Butler MIDD2WD1 359 126 216 7 6 0 0 0
Butler MIDD3WD1 474 146 311 3 6 0 0 0
Butler MIDD4WD1 481 143 317 10 3 0 0 0
Butler MIDD5WD1 593 173 393 12 12 0 0 0
Butler MIDD6WD1 186 53 123 8 0 0 0 0
Butler MIDD7WD1 364 160 182 9 3 0 0 0
Butler MIDD8WD1 304 86 199 8 5 0 0 0
Butler MIDD9WD1 224 123 85 6 5 0 0 0
Butler MIDD2WD2 338 275 57 3 2 0 0 0
Butler MIDD3WD2 225 194 20 5 4 0 0 0
Butler MIDD4WD2 206 79 117 4 5 0 0 0
Butler MIDD5WD2 220 91 117 2 4 0 0 0
Butler MIDD6WD2 268 210 39 5 7 0 0 0
Butler MIDD7WD2 160 123 29 4 0 0 0 0
Butler MIDD8WD2 242 90 138 7 2 0 0 0
Butler MIDD1WD3 466 129 327 4 3 0 0 0
Butler MIDD2WD3 375 144 211 5 5 0 0 0
Butler MIDD3WD3 371 157 198 5 5 0 0 0
Butler MIDD4WD3 292 122 162 4 1 0 0 0
Butler MIDD5WD3 462 178 249 19 8 0 0 0
Butler MIDD6WD3 589 198 370 7 7 0 0 0
Butler MIDD7WD3 489 166 298 7 8 0 0 0
Butler MIDD8WD3 377 153 202 11 6 0 0 0
Butler MIDD9WD3 357 111 225 11 4 0 0 0
Butler MIDD10WD3 364 125 221 8 5 0 0 0
Butler MIDD11WD3 495 174 300 5 7 0 0 0
Butler MIDD1WD4 365 160 175 14 5 0 0 0
Butler MIDD2WD4 344 127 197 6 8 0 0 0
Butler MIDD3WD4 364 120 217 14 4 0 0 0
Butler MIDD4WD4 281 127 146 3 1 0 0 0
Butler MIDD5WD4 322 138 170 5 3 0 0 0
Butler MIDD6WD4 476 203 254 5 2 0 0 0
Butler MIDD7WD4 430 232 182 7 5 0 0 0
Butler MIDD8WD4 376 156 206 4 4 0 0 0
Butler "OXFORD 1" 388 255 120 3 3 0 0 0
Butler "OXFORD 2" 323 225 71 10 12 0 0 0
Butler "OXFORD 3" 745 515 217 8 0 0 0 0
Butler "OXFORD 4" 420 308 95 6 8 0 0 0
Butler "OXFORD 5" 333 210 107 7 2 0 0 0
Butler "OXFORD 6" 161 122 34 0 4 0 0 0
Butler "OXFORD 7" 194 128 54 4 4 0 0 0
Butler "OXFORD 8" 366 276 72 3 8 0 0 0
Butler "OXFORD 9" 441 290 136 6 6 0 0 0
Butler "OXFORD 10" 543 312 201 4 8 0 0 0
Butler "OXFORD 11" 336 212 94 7 15 0 0 0
Butler "OXFORD 12" 207 129 66 7 5 0 0 0
Butler "OXFORD 13" 491 327 154 5 1 0 0 0
Butler "TRENTON 1" 99 22 73 3 0 0 0 0
Butler "TRENTON 2" 672 163 477 10 10 0 0 0
Butler "TRENTON 3" 587 137 417 20 2 0 0 0
Butler "TRENTON 4" 568 133 409 11 5 0 0 0
Butler "TRENTON 5" 194 61 127 3 2 0 0 0
Butler "TRENTON 6" 490 126 341 15 3 0 0 0
Butler "TRENTON 7" 543 139 376 15 4 0 0 0
Butler "FAIRFIELD TWP 1" 442 102 326 8 2 0 0 0
Butler "FAIRFIELD TWP 2" 220 53 152 8 2 0 0 0
Butler "FAIRFIELD TWP 3" 375 125 223 7 4 0 0 0
Butler "FAIRFIELD TWP 4" 637 212 403 14 5 0 0 0
Butler "FAIRFIELD TWP 5" 337 159 171 3 1 0 0 0
Butler "FAIRFIELD TWP 6" 702 245 430 7 7 0 0 0
Butler "FAIRFIELD TWP 7" 563 154 382 16 4 0 0 0
Butler "FAIRFIELD TWP 8" 511 154 332 12 3 0 0 0
Butler "FAIRFIELD TWP 9" 537 169 349 11 5 0 0 0
Butler "FAIRFIELD TWP 10" 479 120 327 13 5 0 0 0
Butler "FAIRFIELD TWP 11" 748 230 484 17 3 0 0 0
Butler "FAIRFIELD TWP 12" 841 342 471 11 4 0 0 0
Butler "FAIRFIELD TWP 13" 276 82 186 2 2 0 0 0
Butler "HANOVER TWP 1" 137 22 112 1 2 0 0 0
Butler "HANOVER TWP 2" 495 110 354 17 6 0 0 0
Butler "HANOVER TWP 3" 384 93 273 5 4 0 0 0
Butler "HANOVER TWP 4" 568 131 408 11 2 0 0 0
Butler "HANOVER TWP 5" 555 123 414 6 5 0 0 0
Butler "HANOVER TWP 6" 62 20 35 1 1 0 0 0
Butler "HANOVER TWP 7" 579 155 396 13 7 0 0 0
Butler "LEMON TWP 1" 145 51 91 0 2 0 0 0
Butler "LEMON TWP 2" 205 74 118 5 2 0 0 0
Butler "LIBERTY TWP 1" 690 299 360 16 1 0 0 0
Butler "LIBERTY TWP 2" 848 316 506 15 3 0 0 0
Butler "LIBERTY TWP 3" 1199 358 799 22 7 0 0 0
Butler "LIBERTY TWP 4" 871 303 535 16 6 0 0 0
Butler "LIBERTY TWP 5" 608 257 322 13 6 0 0 0
Butler "LIBERTY TWP 6" 792 278 480 19 4 0 0 0
Butler "LIBERTY TWP 7" 839 254 553 12 7 0 0 0
Butler "LIBERTY TWP 8" 586 215 347 13 4 0 0 0
Butler "LIBERTY TWP 9" 618 181 411 13 3 0 0 0
Butler "LIBERTY TWP 10" 430 140 272 11 3 0 0 0
Butler "LIBERTY TWP 11" 1115 350 734 9 5 0 0 0
Butler "LIBERTY TWP 12" 837 251 547 20 5 0 0 0
Butler "LIBERTY TWP 13" 768 258 487 11 3 0 0 0
Butler "MADISON TWP 1" 787 184 571 12 7 0 0 0
Butler "MADISON TWP 2" 702 144 520 23 5 0 0 0
Butler "MADISON TWP 3" 774 170 568 13 8 0 0 0
Butler "MADISON TWP 4" 863 167 659 18 7 0 0 0
Butler "MADISON TWP 5" 141 30 105 1 1 0 0 0
Butler "MILFORD TWP 1" 640 141 469 9 9 0 0 0
Butler "MILFORD TWP 2" 883 233 612 23 6 0 0 0
Butler "MORGAN TWP 1" 372 84 279 4 3 0 0 0
Butler "MORGAN TWP 2" 450 57 375 5 1 0 0 0
Butler "MORGAN TWP 3" 638 116 500 6 5 0 0 0
Butler "MORGAN TWP 4" 608 96 481 12 6 0 0 0
Butler "MORGAN TWP 5" 500 70 416 7 5 0 0 0
Butler "OXFORD TWP 1" 540 219 300 12 4 0 0 0
Butler "OXFORD TWP 2" 47 25 21 1 0 0 0 0
Butler "OXFORD TWP 3" 683 370 291 8 3 0 0 0
Butler "REILY TWP 1" 564 137 383 16 15 0 0 0
Butler "REILY TWP 2" 709 219 466 10 5 0 0 0
Butler "ROSS TWP 1" 449 95 338 5 2 0 0 0
Butler "ROSS TWP 2" 795 139 627 9 5 0 0 0
Butler "ROSS TWP 3" 921 211 668 16 4 0 0 0
Butler "ROSS TWP 4" 669 115 526 13 2 0 0 0
Butler "ROSS TWP 5" 176 37 131 4 2 0 0 0
Butler "ROSS TWP 6" 421 89 309 7 7 0 0 0
Butler "ROSS TWP 7" 485 94 361 16 2 0 0 0
Butler "ST CLAIR TWP 1" 664 130 510 6 4 0 0 0
Butler "ST CLAIR TWP 2" 200 62 129 4 2 0 0 0
Butler "ST CLAIR TWP 3" 474 91 347 16 6 0 0 0
Butler "ST CLAIR TWP 4" 454 94 332 16 3 0 0 0
Butler "ST CLAIR TWP 5" 249 70 164 3 4 0 0 0
Butler "WEST CHESTER TWP 1" 889 330 543 8 0 0 0 0
Butler "WEST CHESTER TWP 2" 650 214 412 7 3 0 0 0
Butler "WEST CHESTER TWP 3" 635 264 341 15 4 0 0 0
Butler "WEST CHESTER TWP 4" 712 276 414 10 5 0 0 0
Butler "WEST CHESTER TWP 5" 527 203 298 10 6 0 0 0
Butler "WEST CHESTER TWP 6" 548 206 311 19 3 0 0 0
Butler "WEST CHESTER TWP 7" 672 280 362 8 11 0 0 0
Butler "WEST CHESTER TWP 8" 484 204 262 10 4 0 0 0
Butler "WEST CHESTER TWP 10" 683 180 485 2 4 0 0 0
Butler "WEST CHESTER TWP 11" 793 298 457 17 4 0 0 0
Butler "WEST CHESTER TWP 12" 553 235 302 6 2 0 0 0
Butler "WEST CHESTER TWP 13" 600 259 320 9 8 0 0 0
Butler "WEST CHESTER TWP 14" 741 291 425 16 3 0 0 0
Butler "WEST CHESTER TWP 15" 627 250 358 10 2 0 0 0
Butler "WEST CHESTER TWP 16" 519 229 265 7 6 0 0 0
Butler "WEST CHESTER TWP 17" 539 203 315 9 4 0 0 0
Butler "WEST CHESTER TWP 18" 520 149 342 18 4 0 0 0
Butler "WEST CHESTER TWP 19" 707 237 453 9 2 0 0 0
Butler "WEST CHESTER TWP 20" 813 300 480 13 7 0 0 0
Butler "WEST CHESTER TWP 21" 689 381 285 11 3 0 0 0
Butler "WEST CHESTER TWP 22" 492 298 174 12 2 0 0 0
Butler "WEST CHESTER TWP 23" 451 198 231 10 5 0 0 0
Butler "WEST CHESTER TWP 24" 604 294 290 14 4 0 0 0
Butler "WEST CHESTER TWP 25" 650 250 384 7 4 0 0 0
Butler "WEST CHESTER TWP 26" 690 260 406 4 7 0 0 0
Butler "WEST CHESTER TWP 27" 399 243 140 8 2 0 0 0
Butler "WEST CHESTER TWP 28" 532 194 301 15 7 0 0 0
Butler "WEST CHESTER TWP 29" 736 312 401 9 4 0 0 0
Butler "WEST CHESTER TWP 30" 733 333 383 9 6 0 0 0
Butler "WEST CHESTER TWP 31" 631 171 438 14 6 0 0 0
Butler "WEST CHESTER TWP 32" 699 209 459 10 7 0 0 0
Butler "WEST CHESTER TWP 33" 559 176 345 16 7 0 0 0
Butler "WEST CHESTER TWP 34" 568 208 326 20 5 0 0 0
Butler "WEST CHESTER TWP 35" 812 304 474 11 8 0 0 0
Butler "WEST CHESTER TWP 36" 669 195 445 14 3 0 0 0
Butler "WEST CHESTER TWP 37" 274 94 174 1 2 0 0 0
Butler "WEST CHESTER TWP 38" 348 116 214 7 4 0 0 0
Butler "WEST CHESTER TWP 39" 291 212 66 2 5 0 0 0
Butler "WEST CHESTER TWP 40" 723 284 407 15 6 0 0 0
Butler "WEST CHESTER TWP 41" 681 241 413 10 9 0 0 0
Butler "WEST CHESTER TWP 42" 584 196 364 10 6 0 0 0
Butler "WEST CHESTER TWP 43" 642 222 389 16 5 0 0 0
Butler "WEST CHESTER TWP 44" 697 243 437 7 4 0 0 0
Butler "WAYNE TWP 1" 298 46 244 4 0 0 0 0
Butler "WAYNE TWP 2" 488 102 368 7 3 0 0 0
Butler "WAYNE TWP 3" 294 69 213 9 1 0 0 0
Butler "WAYNE TWP 4" 555 109 421 8 5 0 0 0
Butler "WAYNE TWP 5" 347 72 253 7 4 0 0 0
Butler "SHARON 1" 373 142 209 5 4 0 0 0
Butler "SHARON 2" 419 122 275 5 2 0 0 0
Butler "MONROE 4" 1016 339 644 14 8 0 0 0
Butler "MONROE 5" 459 121 316 12 4 0 0 0
Butler "MONROE 1" 641 236 369 18 3 0 0 0
Butler "MONROE 2" 725 235 462 10 6 0 0 0
Butler "MONROE 3" 564 135 414 5 4 0 0 0
Butler "MONROE 6" 299 101 183 4 5 0 0 0
Butler "MONROE 7" 671 194 452 16 6 0 0 0
Butler HAM8WD6 413 114 269 13 6 0 0 0
Butler MIDD1WD2 219 97 109 2 6 0 0 0
Butler "FAIRFIELD TWP 14" 48 8 37 1 1 0 0 0
Butler "LIBERTY TWP 14" 632 203 402 13 6 0 0 0
Butler "LIBERTY TWP 15" 628 192 390 27 10 0 0 0
Butler "LIBERTY TWP 16" 579 205 354 11 5 0 0 0
Butler "LIBERTY TWP 17" 626 184 421 10 0 0 0 0
Butler "LIBERTY TWP 18" 711 242 448 11 3 0 0 0
Butler "LIBERTY TWP 19" 813 322 464 10 5 0 0 0
Butler FAIR1WD1 260 87 166 3 0 0 0 0
Butler FAIR9WD3 450 239 188 12 5 0 0 0
Butler FAIR1WD4 380 137 227 8 1 0 0 0
Butler "FAIRFIELD TWP 15" 682 197 445 11 7 0 0 0
Butler "FAIRFIELD TWP 16" 496 167 313 6 8 0 0 0
Butler "FAIRFIELD TWP 17" 507 150 346 4 1 0 0 0
Butler "LIBERTY TWP 20" 860 337 482 19 4 0 0 0
Butler "WEST CHESTER TWP 9" 467 174 267 12 4 0 0 0
Butler "HANOVER TWP 8" 373 86 267 10 1 0 0 0
Butler "HANOVER TWP 9" 237 62 167 5 2 0 0 0
Butler "HANOVER TWP 10" 302 39 246 5 6 0 0 0
Butler "FAIRFIELD TWP 18" 737 296 396 27 4 0 0 0
Butler "LIBERTY TWP  21" 462 211 235 10 4 0 0 0
Butler "LIBERTY TWP 22" 800 256 517 13 5 0 0 0
Butler "LIBERTY TWP 23" 597 189 384 12 4 0 0 0
Butler HAM24WD1 348 107 228 4 3 0 0 0
Butler "MONROE 8" 567 175 363 11 8 0 0 0
Butler "MONROE 9" 577 171 385 7 2 0 0 0
Butler "TRENTON 8" 616 157 422 11 8 0 0 0
Butler "LIBERTY TWP 24" 849 255 567 13 4 0 0 0
Butler "LIBERTY TWP 25" 371 102 258 7 0 0 0 0
Butler "FAIRFIELD TWP 19" 534 151 354 11 7 0 0 0
Butler HAM25WD1 636 224 374 20 7 0 0 0
Carroll AUGUSTA 541 140 371 10 8 0 0 0
Carroll MOHAWK 715 222 457 13 13 0 0 0
Carroll "BROWN A" 367 118 222 12 5 0 0 0
Carroll "BROWN B" 349 98 224 11 8 0 0 0
Carroll "BROWN C" 388 105 254 12 10 0 0 0
Carroll MALVERN 383 169 191 9 8 0 0 0
Carroll MINERVA 496 194 253 18 12 0 0 0
Carroll CENTER 520 115 375 12 8 0 0 0
Carroll "CARROLLTON A" 504 154 317 10 3 0 0 0
Carroll "CARROLLTON B" 630 219 372 13 10 0 0 0
Carroll EAST 314 64 232 8 5 0 0 0
Carroll FOX 345 95 222 16 2 0 0 0
Carroll "HARRISON A" 648 173 444 11 8 0 0 0
Carroll "HARRISON B" 425 122 279 10 4 0 0 0
Carroll LEE 376 103 245 7 8 0 0 0
Carroll LOUDON 371 97 256 8 5 0 0 0
Carroll LEAVITTSVILLE 343 91 237 8 2 0 0 0
Carroll MONROE 502 175 308 9 3 0 0 0
Carroll ORANGE 469 147 295 7 9 0 0 0
Carroll PERRY 384 114 235 12 12 0 0 0
Carroll ROSE 618 164 425 11 8 0 0 0
Carroll UNION 446 128 281 19 5 0 0 0
Carroll WASHINGTON 404 107 277 6 7 0 0 0
Champaign "URBANA 1-A" 289 110 157 7 6 0 0 0
Champaign "URBANA 1-B" 379 155 197 8 7 0 0 0
Champaign "URBANA 2-A" 551 222 285 18 8 0 0 0
Champaign "URBANA 2-B" 680 192 450 11 7 0 0 0
Champaign "URBANA 3-A" 533 215 286 9 9 0 0 0
Champaign "URBANA 3-B" 565 207 321 12 6 0 0 0
Champaign "URBANA 4-A" 372 121 222 13 8 0 0 0
Champaign "URBANA 4-B" 322 124 173 11 8 0 0 0
Champaign ADAMS 461 86 331 12 13 0 0 0
Champaign GOSHEN 738 180 510 30 7 0 0 0
Champaign MECHANICSBURG 511 171 297 17 12 0 0 0
Champaign HARRISON 395 63 304 11 3 0 0 0
Champaign "JACKSON WEST" 545 126 390 10 6 0 0 0
Champaign "JACKSON EAST" 550 106 411 15 4 0 0 0
Champaign JOHNSON 773 166 533 21 16 0 0 0
Champaign "ST PARIS" 755 223 466 39 7 0 0 0
Champaign "MAD RIVER B" 803 199 539 24 11 0 0 0
Champaign RUSH 384 93 269 9 6 0 0 0
Champaign "NORTH LEWISBURG" 473 132 309 16 8 0 0 0
Champaign "SALEM NORTH" 487 100 362 13 5 0 0 0
Champaign "SALEM SOUTH" 476 114 334 12 3 0 0 0
Champaign "UNION NORTH" 524 132 365 13 2 0 0 0
Champaign "UNION SOUTH" 415 112 273 10 6 0 0 0
Champaign "URBANA NORTH" 550 146 373 14 6 0 0 0
Champaign "URBANA SOUTH" 649 184 424 11 8 0 0 0
Champaign WAYNE 758 187 527 17 8 0 0 0
Champaign CONCORD 699 174 485 10 10 0 0 0
Champaign "MAD RIVER A" 627 157 430 20 4 0 0 0
Clark "CARL 1" 564 168 364 9 9 0 0 0
Clark "CARL 2" 584 183 370 13 8 0 0 0
Clark "CARL 3" 492 160 298 18 6 0 0 0
Clark "CITY 18" 340 178 137 9 9 0 0 0
Clark "CITY 19" 231 113 105 3 6 0 0 0
Clark "CITY 20" 313 168 121 10 10 0 0 0
Clark "CITY 21" 319 130 174 9 2 0 0 0
Clark "CITY 22" 344 141 183 5 8 0 0 0
Clark "CITY 23" 262 112 134 10 4 0 0 0
Clark "CITY 5" 317 169 127 7 7 0 0 0
Clark "CITY 4" 514 275 193 24 10 0 0 0
Clark "CITY 6" 332 225 89 10 6 0 0 0
Clark "CITY 3" 345 172 146 13 6 0 0 0
Clark "CITY 2" 397 183 189 8 7 0 0 0
Clark "CITY 1" 578 270 274 13 10 0 0 0
Clark "CITY 26" 652 271 348 16 9 0 0 0
Clark "CITY 25" 223 158 59 4 2 0 0 0
Clark "CITY 24" 333 208 102 8 6 0 0 0
Clark "CITY 29" 437 257 160 3 11 0 0 0
Clark "CITY 28" 469 227 224 10 5 0 0 0
Clark "CITY 27" 491 258 216 6 6 0 0 0
Clark "CITY 31" 701 352 320 12 6 0 0 0
Clark "CITY 30" 495 256 220 7 5 0 0 0
Clark "CITY 32" 586 262 295 7 7 0 0 0
Clark "CITY 33" 442 208 226 3 0 0 0 0
Clark "CITY 34" 601 242 333 4 12 0 0 0
Clark "CITY 35" 451 225 203 6 5 0 0 0
Clark "CITY 36" 418 202 189 12 7 0 0 0
Clark "CITY 37" 671 237 406 14 6 0 0 0
Clark "CITY 9" 427 309 96 8 6 0 0 0
Clark "CITY 8" 591 462 86 11 12 0 0 0
Clark "CITY 7" 385 307 63 5 4 0 0 0
Clark "CITY 17" 229 121 89 6 10 0 0 0
Clark "CITY 16" 355 177 158 5 9 0 0 0
Clark "CITY 15" 377 147 210 7 8 0 0 0
Clark "CITY 14" 161 43 110 1 3 0 0 0
Clark "CITY 13" 409 329 57 8 3 0 0 0
Clark "CITY 10" 572 478 65 8 5 0 0 0
Clark "CITY 12" 466 376 65 8 7 0 0 0
Clark "BETH 7" 479 104 362 8 3 0 0 0
Clark "BETH 8" 568 191 344 14 11 0 0 0
Clark "BETH 9" 498 162 313 12 10 0 0 0
Clark "BETH 1" 468 132 313 10 8 0 0 0
Clark "BETH 2" 480 141 313 12 7 0 0 0
Clark "BETH 3" 486 141 327 7 6 0 0 0
Clark "BETH 4" 584 174 394 12 3 0 0 0
Clark "BETH 5" 571 156 398 12 2 0 0 0
Clark "BETH 6" 518 150 340 15 9 0 0 0
Clark "GERM 1" 617 158 430 12 5 0 0 0
Clark "GERM 2" 844 265 545 13 7 0 0 0
Clark "GERM 3" 604 197 381 11 4 0 0 0
Clark "GERM 4" 770 193 540 13 12 0 0 0
Clark "GERM 5" 415 139 263 4 5 0 0 0
Clark "GREE 1" 551 174 346 14 8 0 0 0
Clark "GREE 2" 800 236 536 12 4 0 0 0
Clark "HARM 1" 815 235 538 13 14 0 0 0
Clark "HARM 2" 683 197 453 18 8 0 0 0
Clark "CHAS 1" 573 190 352 13 4 0 0 0
Clark "CHAS TWP" 388 75 303 6 1 0 0 0
Clark "ENON 1" 621 195 404 13 2 0 0 0
Clark "ENON 2" 626 184 411 11 8 0 0 0
Clark MR-1 584 166 379 22 10 0 0 0
Clark MR-2 844 233 576 16 11 0 0 0
Clark MR-3 410 140 246 16 3 0 0 0
Clark MR-4 403 104 281 9 5 0 0 0
Clark MR-5 872 309 529 18 10 0 0 0
Clark MR-6 771 215 516 14 7 0 0 0
Clark "MFLD 4" 503 132 356 6 5 0 0 0
Clark "MFLD 1" 298 101 186 6 5 0 0 0
Clark "MFLD 9" 943 326 590 10 9 0 0 0
Clark "MFLD 10" 461 181 259 8 8 0 0 0
Clark "MFLD 2" 964 294 643 11 11 0 0 0
Clark "MFLD 3" 631 231 362 16 11 0 0 0
Clark "MFLD 5" 590 151 420 6 6 0 0 0
Clark "MFLD 6" 652 245 383 7 7 0 0 0
Clark "MFLD 7" 416 136 264 11 4 0 0 0
Clark "MFLD 8" 483 187 268 11 6 0 0 0
Clark "PIKE 1" 713 153 532 17 3 0 0 0
Clark "PLES 1" 631 142 446 20 15 0 0 0
Clark "PLES 2" 620 173 419 12 10 0 0 0
Clark T-1 569 161 380 16 5 0 0 0
Clark T-7 765 324 402 13 8 0 0 0
Clark T-8 632 220 385 13 6 0 0 0
Clark T-2 574 183 374 7 4 0 0 0
Clark T-4 827 299 494 16 9 0 0 0
Clark T-5 383 115 248 9 7 0 0 0
Clark T-6 865 270 564 13 7 0 0 0
Clark T-3 714 228 456 7 15 0 0 0
Clark "CITY 11" 1013 358 604 16 4 0 0 0
Clark "PIKE 2" 844 212 595 18 9 0 0 0
Clermont "LOVELAND CITY A" 356 123 220 6 5 0 0 0
Clermont "LOVELAND CITY B" 906 306 573 18 2 0 0 0
Clermont "BATAVIA TOWNSHIP A" 842 248 571 12 5 0 0 0
Clermont "BATAVIA TOWNSHIP B" 593 168 391 13 10 0 0 0
Clermont "BATAVIA TOWNSHIP C" 528 151 342 19 5 0 0 0
