DIST COUNTY AREA TOTAL DEM REP IND OTHER
17 Juneau "Town Of Kingston Ward 1" 0 1 14 0 0
17 Juneau "Town Of Lemonweir Wards 1-4" 0 256 386 0 0
17 Juneau "Town Of Lindina Ward 1" 0 156 208 0 0
17 Juneau "Town Of Lisbon Ward 3" 0 0 4 0 0
17 Juneau "Town Of Lisbon Wards 1-2" 0 150 234 0 0
17 Juneau "Town Of Lyndon Wards 1-3" 0 283 306 0 1
17 Juneau "Town Of Marion Ward 1" 0 57 140 0 0
17 Juneau "Town Of Necedah Wards 1-4" 0 317 697 0 1
17 Juneau "Town Of Orange Ward 1" 0 93 139 0 0
17 Juneau "Town Of Plymouth Ward 1" 0 109 178 0 0
17 Juneau "Town Of Seven Mile Creek Wards 1-2" 0 63 86 0 0
17 Juneau "Town Of Summit Ward 1" 0 99 186 0 0
17 Juneau "Town Of Wonewoc Wards 1-2" 0 103 176 0 0
17 Juneau "Village Of Camp Douglas Ward 1" 0 91 129 0 0
17 Juneau "Village Of Hustler Ward 1" 0 44 41 0 0
17 Juneau "Village Of Lyndon Station Ward 1" 0 75 88 0 0
17 Juneau "Village Of Necedah Ward 1" 0 142 179 0 0
17 Juneau "Village Of Union Center Ward 1" 0 32 48 0 0
17 Juneau "Village Of Wonewoc Ward 1" 0 106 166 0 1
17 Lafayette "City Of Cuba City Ward 5" 0 53 48 0 0
17 Lafayette "City Of Darlington Wards 1-6" 0 383 432 0 0
17 Lafayette "City Of Shullsburg Wards 1-3" 0 236 209 0 0
17 Lafayette "Town Of Argyle Wards 1-3" 0 103 103 0 0
17 Lafayette "Town Of Belmont Wards 1-2" 0 109 165 0 0
17 Lafayette "Town Of Benton Wards 1-2" 0 71 134 0 0
17 Lafayette "Town Of Blanchard Ward 1" 0 92 62 0 0
17 Lafayette "Town Of Darlington Wards 1-3" 0 136 273 0 0
17 Lafayette "Town Of Elk Grove Wards 1-2" 0 61 120 0 0
17 Lafayette "Town Of Fayette Wards 1-2" 0 52 109 0 0
17 Lafayette "Town Of Gratiot Ward 1" 0 72 165 0 0
17 Lafayette "Town Of Kendall Ward 1" 0 52 110 0 0
17 Lafayette "Town Of Lamont Wards 1-2" 0 55 80 0 0
17 Lafayette "Town Of Monticello Ward 1" 0 8 47 0 0
17 Lafayette "Town Of New Diggings Ward 1" 0 77 116 0 0
17 Lafayette "Town Of Seymour Wards 1-2" 0 46 91 0 0
17 Lafayette "Town Of Shullsburg Ward 1" 0 55 82 0 0
17 Lafayette "Town Of Wayne Ward 1" 0 51 132 0 0
17 Lafayette "Town Of White Oak Springs Ward 1" 0 15 37 0 0
17 Lafayette "Town Of Willow Springs Ward 1" 0 110 203 0 0
17 Lafayette "Town Of Wiota Ward 1" 0 155 233 0 0
17 Lafayette "Village Of Argyle Ward 1" 0 179 130 0 0
17 Lafayette "Village Of Belmont Ward 1" 0 157 240 0 0
17 Lafayette "Village Of Benton Ward 1" 0 217 141 0 0
17 Lafayette "Village Of Blanchardville Ward 1" 0 212 90 0 0
17 Lafayette "Village Of Gratiot Ward 1" 0 40 43 0 0
17 Lafayette "Village Of Hazel Green Ward 3" 0 2 5 0 0
17 Lafayette "Village Of South Wayne Ward 1" 0 48 81 0 0
17 Monroe "Town Of Clifton Ward 1" 0 79 109 0 0
17 Monroe "Town Of Glendale Ward 1" 0 95 197 0 0
17 Monroe "Village Of Kendall Ward 1" 0 68 76 0 0
17 Richland "City Of Richland Center Ward 1" 0 87 95 0 1
17 Richland "City Of Richland Center Ward 10" 0 72 73 0 0
17 Richland "City Of Richland Center Ward 11" 0 75 68 0 0
17 Richland "City Of Richland Center Ward 12" 0 69 87 0 0
17 Richland "City Of Richland Center Ward 2" 0 57 65 0 0
17 Richland "City Of Richland Center Ward 3" 0 72 66 0 0
17 Richland "City Of Richland Center Ward 4" 0 94 68 0 0
17 Richland "City Of Richland Center Ward 5" 0 93 82 0 0
17 Richland "City Of Richland Center Ward 6" 0 76 75 0 0
17 Richland "City Of Richland Center Ward 7" 0 65 64 0 0
17 Richland "City Of Richland Center Ward 8" 0 103 62 0 0
17 Richland "City Of Richland Center Ward 9" 0 72 107 0 0
17 Richland "Town Of Akan Ward 1" 0 87 106 0 0
17 Richland "Town Of Bloom Ward 1" 0 96 107 0 1
17 Richland "Town Of Buena Vista Ward 4" 0 0 0 0 0
17 Richland "Town Of Buena Vista Wards 1-3" 0 297 371 0 1
17 Richland "Town Of Dayton Ward 1" 0 144 157 0 1
17 Richland "Town Of Eagle Ward 1" 0 71 112 0 0
17 Richland "Town Of Forest Ward 1" 0 90 83 0 1
17 Richland "Town Of Henrietta Ward 1" 0 110 101 0 1
17 Richland "Town Of Ithaca Ward 1" 0 101 154 0 0
17 Richland "Town Of Marshall Wards 1-2" 0 100 170 0 0
17 Richland "Town Of Orion Ward 1" 0 103 121 0 0
17 Richland "Town Of Richland Wards 1-4" 0 220 341 0 0
17 Richland "Town Of Richwood Wards 1-2" 0 130 101 0 0
17 Richland "Town Of Rockbridge Wards 1-3" 0 156 178 0 0
17 Richland "Town Of Sylvan Wards 1-2" 0 62 108 0 0
17 Richland "Town Of Westford Ward 1" 0 114 117 0 0
17 Richland "Town Of Willow Ward 1" 0 97 115 0 1
17 Richland "Village Of Boaz Ward 1" 0 32 27 0 0
17 Richland "Village Of Cazenovia Ward 1" 0 73 46 0 0
17 Richland "Village Of Lone Rock Ward 1" 0 193 164 0 0
17 Richland "Village Of Viola Ward 2" 0 97 72 0 0
17 Richland "Village Of Yuba Ward 1" 0 17 8 0 0
17 Sauk "City Of Reedsburg Wards 1-3,13" 0 391 363 0 0
17 Sauk "City Of Reedsburg Wards 10-12" 0 321 309 0 0
17 Sauk "City Of Reedsburg Wards 4,6,14" 0 431 496 0 0
17 Sauk "City Of Reedsburg Wards 5,7-9" 0 539 648 0 0
17 Sauk "Town Of Bear Creek Ward 1" 0 146 162 0 0
17 Sauk "Town Of Dellona Wards 1-2" 0 375 486 0 0
17 Sauk "Town Of Excelsior Wards 1-3" 0 381 471 0 0
17 Sauk "Town Of Franklin Wards 1-3" 0 138 213 0 0
17 Sauk "Town Of Ironton Ward 1" 0 93 163 0 0
17 Sauk "Town Of La Valle Wards 1-3" 0 283 462 0 0
17 Sauk "Town Of Reedsburg Wards 1-3" 0 216 370 0 0
17 Sauk "Town Of Spring Green Wards 1-4" 0 494 486 0 0
17 Sauk "Town Of Washington Wards 1-2" 0 121 194 0 0
17 Sauk "Town Of Westfield Ward 1" 0 71 181 0 0
17 Sauk "Town Of Winfield Wards 1-2" 0 169 292 0 0
17 Sauk "Town Of Woodland Ward 1" 0 129 190 0 0
17 Sauk "Village Of Cazenovia Ward 2" 0 1 1 0 0
17 Sauk "Village Of Ironton Ward 1" 0 27 55 0 0
17 Sauk "Village Of Lavalle Ward 1" 0 58 94 0 0
17 Sauk "Village Of Lime Ridge Ward 1" 0 36 44 0 0
17 Sauk "Village Of Loganville Ward 1" 0 51 72 0 0
17 Sauk "Village Of Plain Ward 1" 0 151 242 0 0
17 Sauk "Village Of Rock Springs Ward 1" 0 46 83 0 0
17 Sauk "Village Of Spring Green Wards 1-2" 0 583 318 0 0
17 Vernon "Town Of Greenwood Ward 1" 0 77 111 0 0
19 Outagamie "City Of Appleton Ward 1" 0 375 226 0 0
19 Outagamie "City Of Appleton Ward 10" 0 317 242 0 0
19 Outagamie "City Of Appleton Ward 11" 0 214 216 0 0
19 Outagamie "City Of Appleton Ward 15" 0 325 379 0 0
19 Outagamie "City Of Appleton Ward 16" 0 267 290 0 0
19 Outagamie "City Of Appleton Ward 17" 0 342 372 0 0
19 Outagamie "City Of Appleton Ward 18" 0 226 297 0 0
19 Outagamie "City Of Appleton Ward 19" 0 489 786 0 0
19 Outagamie "City Of Appleton Ward 2" 0 713 448 0 0
19 Outagamie "City Of Appleton Ward 20" 0 372 537 0 0
19 Outagamie "City Of Appleton Ward 21" 0 11 23 0 0
19 Outagamie "City Of Appleton Ward 22" 0 11 48 0 0
19 Outagamie "City Of Appleton Ward 23" 0 0 0 0 0
19 Outagamie "City Of Appleton Ward 24" 0 240 158 0 0
19 Outagamie "City Of Appleton Ward 25" 0 432 341 0 0
19 Outagamie "City Of Appleton Ward 27" 0 513 362 0 0
19 Outagamie "City Of Appleton Ward 28" 0 466 341 0 0
19 Outagamie "City Of Appleton Ward 29" 0 634 401 0 0
19 Outagamie "City Of Appleton Ward 3" 0 1003 413 0 0
19 Outagamie "City Of Appleton Ward 30" 0 490 328 0 0
19 Outagamie "City Of Appleton Ward 33" 0 506 413 0 0
19 Outagamie "City Of Appleton Ward 34" 0 182 84 0 0
19 Outagamie "City Of Appleton Ward 35" 0 403 403 0 0
19 Outagamie "City Of Appleton Ward 36" 0 524 514 0 0
19 Outagamie "City Of Appleton Ward 37" 0 331 316 0 0
19 Outagamie "City Of Appleton Ward 38" 0 559 788 0 0
19 Outagamie "City Of Appleton Ward 39" 0 280 376 0 0
19 Outagamie "City Of Appleton Ward 4" 0 325 369 0 0
19 Outagamie "City Of Appleton Ward 40" 0 6 13 0 0
19 Outagamie "City Of Appleton Ward 41" 0 40 109 0 0
19 Outagamie "City Of Appleton Ward 42" 0 360 380 0 0
19 Outagamie "City Of Appleton Ward 43" 0 362 337 0 0
19 Outagamie "City Of Appleton Ward 48" 0 86 45 0 0
19 Outagamie "City Of Appleton Ward 49" 0 45 40 0 0
19 Outagamie "City Of Appleton Ward 5" 0 0 4 0 0
19 Outagamie "City Of Appleton Ward 50" 0 81 52 0 0
19 Outagamie "City Of Appleton Ward 51" 0 514 306 0 0
19 Outagamie "City Of Appleton Ward 52" 0 60 37 0 0
19 Outagamie "City Of Appleton Ward 53" 0 17 0 0 0
19 Outagamie "City Of Appleton Ward 54" 0 417 383 0 0
19 Outagamie "City Of Appleton Ward 55" 0 214 199 0 0
19 Outagamie "City Of Appleton Ward 56" 0 0 1 0 0
19 Outagamie "City Of Appleton Ward 57" 0 2 1 0 0
19 Outagamie "City Of Appleton Ward 6" 0 236 190 0 0
19 Outagamie "City Of Appleton Ward 7" 0 486 433 0 0
19 Outagamie "City Of Appleton Ward 8" 0 682 128 0 0
19 Outagamie "City Of Appleton Ward 9" 0 379 349 0 0
19 Outagamie "Town Of Dale Wards 1-3" 0 400 1037 0 0
19 Outagamie "Town Of Grand Chute Ward 18" 0 0 2 0 0
19 Outagamie "Town Of Grand Chute Wards 1-3" 0 1187 1595 0 0
19 Outagamie "Town Of Grand Chute Wards 15-17" 0 949 1325 0 0
19 Outagamie "Town Of Grand Chute Wards 4-6,9-14" 0 2193 2505 0 0
19 Outagamie "Town Of Grand Chute Wards 7-8" 0 417 383 0 0
19 Outagamie "Town Of Greenville Ward 6" 0 52 145 0 0
19 Outagamie "Town Of Greenville Wards 1-3,5,7-8" 0 1524 3115 0 0
19 Outagamie "Town Of Greenville Wards 4,9" 0 372 723 0 0
19 Outagamie "Village Of Little Chute Ward 15" 0 0 0 0 0
19 Winnebago "City Of Appleton Ward 31" 0 56 23 0 0
19 Winnebago "City Of Appleton Ward 32" 0 156 119 0 1
19 Winnebago "City Of Menasha Ward 1B" 0 0 0 0 0
19 Winnebago "City Of Menasha Ward 5B" 0 0 0 0 0
19 Winnebago "City Of Menasha Wards 10-13,21-22,36-37" 0 960 789 0 2
19 Winnebago "City Of Menasha Wards 1A-2,4,7" 0 860 730 0 2
19 Winnebago "City Of Menasha Wards 3,14-15,30" 0 410 376 0 2
19 Winnebago "City Of Menasha Wards 5A,6,8-9,23-29,31-35,38-42" 0 893 784 0 2
19 Winnebago "City Of Neenah Wards 1-4" 0 1028 857 0 3
19 Winnebago "City Of Neenah Wards 13-16" 0 1005 1073 0 3
19 Winnebago "City Of Neenah Wards 17-20,26" 0 868 824 0 2
19 Winnebago "City Of Neenah Wards 21-25" 0 1163 1398 0 1
19 Winnebago "City Of Neenah Wards 5-8" 0 785 696 0 2
19 Winnebago "City Of Neenah Wards 9-12" 0 1077 1126 0 1
19 Winnebago "Town Of Clayton Wards 1-7" 0 713 1492 0 1
19 Winnebago "Town Of Neenah Wards 1-4" 0 793 1188 0 1
19 Winnebago "Town Of Poygan Wards 1-2" 0 225 472 0 0
19 Winnebago "Town Of Vinland Ward 1B" 0 1 0 0 0
19 Winnebago "Town Of Vinland Wards 1A-2" 0 392 699 0 0
19 Winnebago "Town Of Winchester Wards 1-2" 0 316 676 0 0
19 Winnebago "Town Of Winneconne Ward 5" 0 1 3 0 0
19 Winnebago "Town Of Winneconne Wards 1-4" 0 488 926 0 1
19 Winnebago "Town Of Wolf River Wards 1-2A" 0 121 346 0 0
19 Winnebago "Town Of Wolf River Wards 2B-2C" 0 66 145 0 0
19 Winnebago "Village Of Fox Crossing Ward 14" 0 0 0 0 0
19 Winnebago "Village Of Fox Crossing Wards 1-2,4,7" 0 1187 1739 0 2
19 Winnebago "Village Of Fox Crossing Wards 11-13" 0 754 652 0 0
19 Winnebago "Village Of Fox Crossing Wards 3,5-6" 0 1044 1412 0 1
19 Winnebago "Village Of Fox Crossing Wards 8-10" 0 769 850 0 1
19 Winnebago "Village Of Winneconne Wards 1-4" 0 417 790 0 1
21 Kenosha "City Of Kenosha Ward 88" 0 0 0 0 0
21 Kenosha "City Of Kenosha Ward 89" 0 0 0 0 0
21 Kenosha "City Of Kenosha Ward 90" 0 0 0 0 0
21 Kenosha "City Of Kenosha Ward 91" 0 0 0 0 0
21 Kenosha "City Of Kenosha Ward 95" 0 0 0 0 0
21 Kenosha "City Of Kenosha Ward 97" 0 0 0 0 0
21 Kenosha "Town Of Brighton Wards 1-4" 0 245 557 0 0
21 Kenosha "Town Of Paris Wards 1-2" 0 269 566 0 1
21 Kenosha "Town Of Randall Wards 1-7" 0 533 963 0 1
21 Kenosha "Town Of Somers Ward 1" 0 29 40 0 0
21 Kenosha "Village Of Bristol Wards 1-3,8" 0 501 909 0 0
21 Kenosha "Village Of Bristol Wards 4-7" 0 450 722 0 3
21 Kenosha "Village Of Paddock Lake Wards 1-6" 0 487 684 0 1
21 Kenosha "Village Of Pleasant Prairie Wards 1-3" 0 1121 1226 0 4
21 Kenosha "Village Of Pleasant Prairie Wards 12-14" 0 1136 1229 0 0
21 Kenosha "Village Of Pleasant Prairie Wards 4-5" 0 565 703 0 0
21 Kenosha "Village Of Pleasant Prairie Wards 6-7" 0 833 748 0 0
21 Kenosha "Village Of Pleasant Prairie Wards 8-11" 0 1021 1369 0 0
21 Kenosha "Village Of Salem Lakes Wards 1-5,10" 0 1083 1763 0 5
21 Kenosha "Village Of Salem Lakes Wards 11-13" 0 392 569 0 2
21 Kenosha "Village Of Salem Lakes Wards 6-9" 0 845 1216 0 2
21 Kenosha "Village Of Somers Ward 11" 0 140 173 0 1
21 Kenosha "Village Of Somers Wards 1-4" 0 653 744 0 2
21 Kenosha "Village Of Twin Lakes Wards 1-8" 0 958 1306 0 3
21 Racine "City Of Burlington Wards 1-4" 0 969 1296 0 1
21 Racine "City Of Burlington Wards 5-8" 0 1014 1473 0 0
21 Racine "City Of Racine Ward 13" 0 518 345 0 2
21 Racine "City Of Racine Ward 16" 0 661 513 0 0
21 Racine "City Of Racine Ward 20" 0 716 503 0 3
21 Racine "City Of Racine Ward 27" 0 797 577 0 2
21 Racine "City Of Racine Ward 28" 0 647 479 0 0
21 Racine "City Of Racine Ward 34" 0 491 361 0 1
21 Racine "City Of Racine Ward 35" 0 438 319 0 0
21 Racine "City Of Racine Ward 36" 0 370 185 0 0
21 Racine "Town Of Burlington Ward 11" 0 146 231 0 1
21 Racine "Town Of Burlington Wards 1-7" 0 628 1244 0 2
21 Racine "Town Of Dover Wards 1-8" 0 567 1217 0 1
21 Racine "Town Of Norway Wards 1-11" 0 1142 3190 0 3
21 Racine "Town Of Raymond Wards 1-6" 0 696 1568 0 5
21 Racine "Village Of Caledonia Ward 20" 0 205 304 0 1
21 Racine "Village Of Caledonia Ward 3B" 0 0 0 0 0
21 Racine "Village Of Caledonia Wards 1-2" 0 554 1150 0 1
21 Racine "Village Of Caledonia Wards 11,14-15,17" 0 1090 1585 0 3
21 Racine "Village Of Caledonia Wards 16,18-19" 0 661 1005 0 1
21 Racine "Village Of Caledonia Wards 3-5" 0 839 1399 0 0
21 Racine "Village Of Caledonia Wards 6-8" 0 850 1069 0 0
21 Racine "Village Of Caledonia Wards 9-10,12-13" 0 1266 1363 0 3
21 Racine "Village Of Mount Pleasant Ward 5" 0 375 390 0 1
21 Racine "Village Of Mount Pleasant Wards 1,17,20" 0 649 731 0 0
21 Racine "Village Of Mount Pleasant Wards 10,12,15-16" 0 1292 1612 0 3
21 Racine "Village Of Mount Pleasant Wards 2-4,11" 0 1041 848 0 3
21 Racine "Village Of Mount Pleasant Wards 6-8" 0 843 972 0 0
21 Racine "Village Of Mount Pleasant Wards 9,13-14" 0 864 1316 0 2
21 Racine "Village Of North Bay Ward 1" 0 80 79 0 0
21 Racine "Village Of Rochester Wards 1-6" 0 607 1490 0 0
21 Racine "Village Of Sturtevant Wards 1-8" 0 1012 1189 0 3
21 Racine "Village Of Union Grove Wards 1-7" 0 752 1352 0 2
21 Racine "Village Of Wind Point Wards 1-3" 0 510 617 0 0
21 Racine "Village Of Yorkville Wards 1-5" 0 560 1144 0 0
21 Walworth "City Of Burlington Ward 9" 0 0 0 0 0
23 Barron "Village Of New Auburn Ward 2" 0 4 4 0 0
23 Chippewa "City Of Bloomer Wards 1-4" 0 514 976 0 0
23 Chippewa "City Of Chippewa Falls Ward 1" 0 331 409 0 0
23 Chippewa "City Of Chippewa Falls Ward 2" 0 427 498 0 0
23 Chippewa "City Of Chippewa Falls Ward 3" 0 457 511 0 0
23 Chippewa "City Of Chippewa Falls Ward 3A" 0 0 1 0 0
23 Chippewa "City Of Chippewa Falls Ward 3B" 0 0 0 0 0
23 Chippewa "City Of Chippewa Falls Ward 4" 0 358 317 0 0
23 Chippewa "City Of Chippewa Falls Ward 5" 0 381 362 0 0
23 Chippewa "City Of Chippewa Falls Ward 6" 0 344 361 0 0
23 Chippewa "City Of Chippewa Falls Ward 7" 0 395 446 0 0
23 Chippewa "City Of Chippewa Falls Ward 7A" 0 0 0 0 0
23 Chippewa "City Of Cornell Wards 1-4" 0 183 334 0 0
23 Chippewa "City Of Eau Claire Ward 16" 0 426 358 0 0
23 Chippewa "City Of Stanley Wards 1-4,6-7" 0 291 438 0 0
23 Chippewa "Town Of Anson Ward 4" 0 0 4 0 0
23 Chippewa "Town Of Anson Wards 1-3" 0 437 753 0 0
23 Chippewa "Town Of Arthur Ward 1" 0 87 207 0 0
23 Chippewa "Town Of Auburn Ward 1" 0 104 205 0 0
23 Chippewa "Town Of Birch Creek Ward 1" 0 99 176 0 0
23 Chippewa "Town Of Bloomer Wards 1-2" 0 134 339 0 0
23 Chippewa "Town Of Cleveland Ward 1" 0 135 268 0 0
23 Chippewa "Town Of Colburn Ward 1" 0 98 267 0 0
23 Chippewa "Town Of Cooks Valley Ward 1" 0 105 226 0 0
23 Chippewa "Town Of Delmar Ward 1" 0 125 262 0 0
23 Chippewa "Town Of Eagle Point Wards 1-5" 0 564 1005 0 0
23 Chippewa "Town Of Edson Wards 1-2" 0 139 229 0 0
23 Chippewa "Town Of Estella Ward 1" 0 48 143 0 0
23 Chippewa "Town Of Goetz Ward 3" 0 4 7 0 0
23 Chippewa "Town Of Goetz Wards 1-2" 0 140 220 0 0
23 Chippewa "Town Of Hallie Ward 1" 0 48 53 0 0
23 Chippewa "Town Of Howard Ward 1" 0 154 218 0 0
23 Chippewa "Town Of Lafayette Wards 1-9" 0 1297 1808 0 0
23 Chippewa "Town Of Lake Holcombe Wards 1-2" 0 154 337 0 0
23 Chippewa "Town Of Ruby Ward 1" 0 58 123 0 0
23 Chippewa "Town Of Sampson Ward 1" 0 138 323 0 0
23 Chippewa "Town Of Sigel Wards 1-2" 0 185 262 0 0
23 Chippewa "Town Of Tilden Wards 1-3" 0 263 508 0 0
23 Chippewa "Town Of Wheaton Wards 1-3" 0 549 794 0 0
23 Chippewa "Town Of Woodmohr Wards 1-2" 0 157 355 0 0
23 Chippewa "Village Of Boyd Ward 1" 0 105 120 0 0
23 Chippewa "Village Of Cadott Wards 1-3" 0 244 307 0 0
23 Chippewa "Village Of Lake Hallie Wards 1-8" 0 1261 1736 0 0
23 Chippewa "Village Of New Auburn Ward 1" 0 56 121 0 0
23 Clark "City Of Abbotsford Wards 2-5,7" 0 203 327 0 0
23 Clark "City Of Colby Wards 2-4" 0 154 279 0 0
23 Clark "City Of Greenwood Wards 1-2" 0 166 248 0 0
23 Clark "City Of Loyal Wards 1-2" 0 172 307 0 0
23 Clark "City Of Neillsville Ward 1" 0 75 116 0 0
23 Clark "City Of Neillsville Ward 2" 0 99 131 0 0
23 Clark "City Of Neillsville Ward 3" 0 126 126 0 0
23 Clark "City Of Neillsville Ward 4" 0 57 89 0 0
23 Clark "City Of Neillsville Ward 5" 0 35 57 0 0
23 Clark "City Of Owen Wards 1-3" 0 171 205 0 0
23 Clark "City Of Stanley Ward 5" 0 2 0 0 0
23 Clark "City Of Thorp Wards 1-4" 0 218 393 0 0
23 Clark "Town Of Beaver Ward 1" 0 75 154 0 0
23 Clark "Town Of Butler Ward 1" 0 12 37 0 0
23 Clark "Town Of Colby Wards 1-3" 0 75 161 0 0
23 Clark "Town Of Dewhurst Ward 1" 0 67 120 0 0
23 Clark "Town Of Eaton Wards 1-2" 0 66 164 0 0
23 Clark "Town Of Foster Ward 1" 0 21 53 0 0
23 Clark "Town Of Fremont Wards 1-2" 0 125 296 0 0
23 Clark "Town Of Grant Wards 1-2" 0 107 203 0 0
23 Clark "Town Of Green Grove Wards 1-2" 0 51 121 0 0
23 Clark "Town Of Hendren Ward 1" 0 59 117 0 0
23 Clark "Town Of Hewett Wards 1-2" 0 65 91 0 0
23 Clark "Town Of Hixon Wards 1-2" 0 61 121 0 0
23 Clark "Town Of Hoard Wards 1-2" 0 48 132 0 0
23 Clark "Town Of Levis Wards 1-2" 0 78 141 0 0
23 Clark "Town Of Longwood Wards 1-2" 0 56 128 0 0
23 Clark "Town Of Loyal Wards 1-2" 0 60 162 0 0
23 Clark "Town Of Lynn Wards 1-2" 0 77 155 0 0
23 Clark "Town Of Mayville Wards 1-2" 0 83 205 0 0
23 Clark "Town Of Mead Ward 1" 0 40 74 0 0
23 Clark "Town Of Mentor Ward 1" 0 76 119 0 0
23 Clark "Town Of Pine Valley Wards 1-2" 0 181 343 0 0
23 Clark "Town Of Reseburg Wards 1-2" 0 56 89 0 0
23 Clark "Town Of Seif Ward 1" 0 41 49 0 0
23 Clark "Town Of Sherman Wards 1-2" 0 67 200 0 0
23 Clark "Town Of Sherwood Ward 1" 0 62 67 0 0
23 Clark "Town Of Unity Ward 1" 0 76 171 0 0
23 Clark "Town Of Warner Wards 1-2" 0 56 142 0 0
23 Clark "Town Of Washburn Ward 1" 0 28 102 0 0
23 Clark "Town Of Weston Wards 1-2" 0 94 172 0 0
23 Clark "Town Of Withee Ward 1" 0 83 183 0 0
23 Clark "Town Of Worden Ward 1" 0 61 156 0 0
23 Clark "Town Of York Wards 1-2" 0 96 190 0 0
23 Clark "Village Of Curtiss Ward 1" 0 5 36 0 0
23 Clark "Village Of Dorchester Ward 1" 0 73 160 0 0
23 Clark "Village Of Granton Ward 1" 0 58 93 0 1
23 Clark "Village Of Unity Ward 2" 0 14 30 0 0
23 Clark "Village Of Withee Ward 1" 0 84 127 0 0
23 Dunn "City Of Menomonie Ward 12" 0 0 0 0 0
23 Dunn "Town Of Colfax Wards 1-3" 0 233 303 0 0
23 Dunn "Town Of Elk Mound Wards 1-3" 0 302 478 0 0
23 Dunn "Town Of Grant Wards 1-2" 0 85 134 0 0
23 Dunn "Town Of Hay River Wards 1-2" 0 125 150 0 0
23 Dunn "Town Of Otter Creek Ward 1" 0 99 129 0 0
23 Dunn "Town Of Red Cedar Wards 1-3" 0 452 646 0 0
23 Dunn "Town Of Sand Creek Ward 1" 0 100 155 0 0
23 Dunn "Town Of Sheridan Ward 1" 0 79 137 0 0
23 Dunn "Town Of Sherman Ward 1" 0 173 272 0 0
23 Dunn "Town Of Spring Brook Wards 1-2" 0 306 488 0 0
23 Dunn "Town Of Tainter Wards 1-3" 0 607 688 0 0
23 Dunn "Town Of Wilson Ward 1" 0 101 126 0 0
23 Dunn "Village Of Colfax Wards 1-2" 0 227 202 0 0
23 Dunn "Village Of Elk Mound Ward 1" 0 151 166 0 0
23 Dunn "Village Of Ridgeland Ward 1" 0 33 53 0 0
23 Dunn "Village Of Wheeler Ward 1" 0 45 46 0 0
23 "Eau Claire" "City Of Altoona Wards 1-11" 0 1831 1727 0 2
23 "Eau Claire" "City Of Augusta Wards 1-5" 0 201 336 0 0
23 "Eau Claire" "City Of Eau Claire Ward 11" 0 482 423 0 0
23 "Eau Claire" "City Of Eau Claire Ward 36" 0 143 132 0 0
23 "Eau Claire" "City Of Eau Claire Ward 37" 0 271 269 0 0
23 "Eau Claire" "City Of Eau Claire Ward 54" 0 0 0 0 0
23 "Eau Claire" "Town Of Bridge Creek Wards 1-2" 0 194 325 0 0
23 "Eau Claire" "Town Of Clear Creek Wards 1-2" 0 147 212 0 0
23 "Eau Claire" "Town Of Fairchild Ward 1" 0 37 80 0 0
23 "Eau Claire" "Town Of Lincoln Wards 1-2" 0 205 337 0 1
23 "Eau Claire" "Town Of Ludington Ward 1" 0 215 296 0 0
23 "Eau Claire" "Town Of Otter Creek Ward 1" 0 72 144 0 2
23 "Eau Claire" "Town Of Seymour Wards 1-6" 0 777 1004 0 0
23 "Eau Claire" "Town Of Wilson Ward 1" 0 48 112 0 0
23 "Eau Claire" "Village Of Fairchild Ward 1" 0 67 107 0 0
23 "Eau Claire" "Village Of Fall Creek Wards 1-2" 0 310 347 0 0
23 Jackson "Town Of Cleveland Ward 1" 0 92 130 0 0
23 Jackson "Town Of Garfield Ward 1" 0 104 187 0 0
23 Marathon "City Of Abbotsford Ward 1" 0 45 66 0 0
23 Marathon "City Of Abbotsford Ward 6" 0 0 0 0 0
23 Marathon "City Of Colby Ward 1" 0 90 103 0 0
23 Marathon "City Of Marshfield Wards 12,20-21,24" 0 169 171 0 0
23 Marathon "Town Of Brighton Ward 1" 0 40 162 0 0
23 Marathon "Town Of Cleveland Wards 1-2" 0 209 443 0 1
23 Marathon "Town Of Eau Pleine Ward 1" 0 94 248 0 0
23 Marathon "Town Of Frankfort Ward 1" 0 75 164 0 0
23 Marathon "Town Of Hull Ward 1" 0 65 199 0 0
23 Marathon "Town Of Mcmillan Wards 1-3" 0 418 633 0 1
23 Marathon "Town Of Spencer Wards 1-2" 0 259 426 0 0
23 Marathon "Town Of Wien Ward 1" 0 127 227 0 0
23 Marathon "Village Of Dorchester Ward 2" 0 1 0 0 0
23 Marathon "Village Of Edgar Wards 1-2" 0 249 368 0 0
23 Marathon "Village Of Fenwood Ward 1" 0 21 45 0 0
23 Marathon "Village Of Spencer Wards 1-3" 0 299 411 0 0
23 Marathon "Village Of Stratford Wards 1-2" 0 229 452 0 1
23 Marathon "Village Of Unity Ward 1" 0 25 52 0 0
23 Trempealeau "City Of Osseo Wards 1-3" 0 363 349 0 1
23 Trempealeau "Town Of Sumner Ward 1" 0 169 247 0 0
23 Wood "City Of Marshfield Ward 10" 0 310 326 0 0
23 Wood "City Of Marshfield Ward 2" 0 298 283 0 0
23 Wood "City Of Marshfield Wards 1,11" 0 225 248 0 0
23 Wood "City Of Marshfield Wards 3,13" 0 490 565 0 0
23 Wood "City Of Marshfield Wards 4,14" 0 448 455 0 0
23 Wood "City Of Marshfield Wards 5,15" 0 340 385 0 0
23 Wood "City Of Marshfield Wards 6,17,25-26" 0 432 456 0 0
23 Wood "City Of Marshfield Wards 9,18" 0 334 311 0 0
