COUNTY AREA TOTAL DEM REP Blankenship Jorgensen Carroll WRI1 WRI2 WRI3 WRI4 WRI5 WRI6 WRI7 SCATTERING
MILWAUKEE "City of MILWAUKEE Ward 75" 687 565 114 1 5 0 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 76" 663 592 57 2 3 3 0 0 0 0 0 2 0 4
MILWAUKEE "City of MILWAUKEE Ward 77" 620 518 96 1 1 0 0 0 0 0 0 1 0 3
MILWAUKEE "City of MILWAUKEE Ward 78" 1042 880 145 2 4 1 0 0 0 0 0 3 0 7
MILWAUKEE "City of MILWAUKEE Ward 79" 1109 929 162 1 6 3 0 0 0 2 0 0 0 6
MILWAUKEE "City of MILWAUKEE Ward 80" 1477 1073 379 3 11 2 1 0 0 0 0 1 0 7
MILWAUKEE "City of MILWAUKEE Ward 81" 633 384 230 1 13 1 0 0 0 0 0 1 0 3
MILWAUKEE "City of MILWAUKEE Ward 82" 843 528 301 0 11 3 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 83" 1010 662 323 3 16 0 0 0 0 1 0 0 0 5
MILWAUKEE "City of MILWAUKEE Ward 84" 710 465 224 1 9 3 0 0 0 0 0 0 0 8
MILWAUKEE "City of MILWAUKEE Ward 85" 945 623 302 0 12 4 0 0 0 0 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 86" 928 628 274 1 14 2 0 0 0 2 0 1 0 6
MILWAUKEE "City of MILWAUKEE Ward 87" 592 434 149 0 7 0 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 88" 804 605 183 1 11 2 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 89" 1010 746 245 3 9 3 0 0 0 0 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 90" 964 733 217 1 7 3 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 91" 1282 1142 126 1 6 2 0 0 0 1 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 92" 1345 1057 260 3 15 3 0 0 0 0 0 0 0 7
MILWAUKEE "City of MILWAUKEE Ward 93" 678 495 170 0 9 0 0 0 0 0 0 2 0 2
MILWAUKEE "City of MILWAUKEE Ward 94" 445 415 23 3 2 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 95" 544 499 44 0 0 1 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 96" 987 861 119 0 7 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 97" 931 711 208 1 4 3 0 0 0 0 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 98" 659 620 32 2 2 1 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 99" 1042 939 95 0 3 2 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 100" 617 573 34 2 4 1 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 101" 924 883 28 2 5 3 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 102" 1131 1063 57 2 4 3 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 103" 1253 1148 94 2 1 1 0 0 0 1 0 0 0 6
MILWAUKEE "City of MILWAUKEE Ward 104" 1016 968 33 3 1 5 0 0 0 1 0 0 0 5
MILWAUKEE "City of MILWAUKEE Ward 105" 430 412 14 1 2 0 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 106" 324 308 11 1 1 2 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 107" 605 588 10 1 2 1 0 0 0 0 0 1 0 2
MILWAUKEE "City of MILWAUKEE Ward 108" 613 576 26 1 2 0 0 0 0 1 0 0 0 7
MILWAUKEE "City of MILWAUKEE Ward 109" 637 615 18 0 0 2 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 110" 340 324 11 1 3 1 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 111" 484 461 15 0 1 1 0 0 0 2 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 112" 601 577 18 2 1 1 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 113" 512 481 22 0 2 3 0 0 0 2 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 114" 494 470 16 1 4 1 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 115" 815 789 19 0 5 2 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 116" 407 395 10 0 0 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 117" 481 465 9 0 3 2 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 118" 573 542 24 1 1 2 0 0 0 0 0 1 0 2
MILWAUKEE "City of MILWAUKEE Ward 119" 576 551 17 0 2 1 0 0 0 1 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 120" 470 447 20 0 3 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 121" 653 612 33 0 0 5 0 0 0 0 0 1 0 2
MILWAUKEE "City of MILWAUKEE Ward 122" 669 630 33 0 2 1 0 0 0 1 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 123" 908 812 76 0 6 4 0 0 0 3 0 1 0 6
MILWAUKEE "City of MILWAUKEE Ward 124" 607 540 52 2 8 1 0 0 0 1 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 125" 1153 1012 121 1 5 1 0 0 0 3 1 0 0 9
MILWAUKEE "City of MILWAUKEE Ward 126" 911 815 73 1 8 3 0 0 0 2 1 0 0 8
MILWAUKEE "City of MILWAUKEE Ward 127" 1252 1016 209 1 13 1 0 0 0 3 0 1 1 7
MILWAUKEE "City of MILWAUKEE Ward 128" 1324 1056 227 0 22 2 0 0 0 5 1 1 0 10
MILWAUKEE "City of MILWAUKEE Ward 129" 989 809 162 0 11 0 0 0 0 2 0 0 0 5
MILWAUKEE "City of MILWAUKEE Ward 130" 354 267 78 0 5 0 0 0 0 0 0 2 0 2
MILWAUKEE "City of MILWAUKEE Ward 131" 1144 865 267 2 6 0 0 0 0 0 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 132" 1635 1255 359 1 12 0 0 0 0 0 0 1 0 7
MILWAUKEE "City of MILWAUKEE Ward 133" 830 709 100 1 13 2 0 0 0 1 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 134" 910 759 117 2 20 2 0 0 0 1 0 1 0 8
MILWAUKEE "City of MILWAUKEE Ward 135" 1276 1076 164 2 18 1 0 0 0 3 1 1 0 10
MILWAUKEE "City of MILWAUKEE Ward 136" 890 738 121 2 14 0 0 0 0 3 0 2 0 10
MILWAUKEE "City of MILWAUKEE Ward 137" 662 558 83 1 7 2 0 0 0 3 0 0 0 8
MILWAUKEE "City of MILWAUKEE Ward 138" 1948 1774 129 2 14 4 0 0 0 3 6 0 0 16
MILWAUKEE "City of MILWAUKEE Ward 139" 1314 1178 99 2 11 5 0 0 0 0 7 1 0 11
MILWAUKEE "City of MILWAUKEE Ward 140" 372 343 25 0 2 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 141" 568 532 28 0 0 2 0 0 0 0 0 0 0 6
MILWAUKEE "City of MILWAUKEE Ward 142" 630 598 21 2 3 2 0 0 0 0 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 143" 470 449 18 0 0 1 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 144" 344 334 6 0 0 2 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 145" 212 200 5 0 1 4 0 0 0 0 0 1 0 1
MILWAUKEE "City of MILWAUKEE Ward 146" 188 179 6 0 1 2 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 147" 727 700 23 1 3 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 148" 552 524 22 1 1 1 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 149" 671 632 34 0 2 2 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 150" 590 553 31 3 3 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 151" 410 391 15 0 1 2 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 152" 356 332 19 0 2 3 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 153" 669 624 38 0 4 1 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 154" 522 486 26 1 7 0 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 155" 473 434 30 2 3 1 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 156" 695 635 50 1 5 0 0 0 0 0 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 157" 497 444 46 0 2 2 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 158" 456 429 21 0 5 0 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 159" 451 401 45 1 3 0 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 160" 552 530 14 2 5 0 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 161" 190 181 7 0 2 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 162" 350 320 26 0 1 1 0 0 0 0 0 0 1 1
MILWAUKEE "City of MILWAUKEE Ward 163" 615 576 35 1 2 0 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 164" 791 696 92 0 3 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 165" 773 623 137 0 7 1 0 0 0 0 0 1 0 4
MILWAUKEE "City of MILWAUKEE Ward 166" 318 277 34 1 1 1 0 0 0 0 0 1 0 3
MILWAUKEE "City of MILWAUKEE Ward 167" 819 659 135 2 7 4 0 0 0 0 4 1 0 7
MILWAUKEE "City of MILWAUKEE Ward 168" 1514 1215 267 0 21 1 0 0 0 1 1 0 0 8
MILWAUKEE "City of MILWAUKEE Ward 169" 446 406 35 1 0 1 0 0 0 0 0 1 0 2
MILWAUKEE "City of MILWAUKEE Ward 170" 375 317 50 0 3 1 0 0 0 0 0 1 0 3
MILWAUKEE "City of MILWAUKEE Ward 171" 147 107 36 1 2 0 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 172" 433 398 30 1 1 2 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 173" 596 567 22 1 1 2 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 174" 830 778 39 2 3 2 0 0 0 1 0 0 0 5
MILWAUKEE "City of MILWAUKEE Ward 175" 571 522 44 0 2 0 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 176" 716 671 36 0 4 2 0 0 0 0 0 1 0 2
MILWAUKEE "City of MILWAUKEE Ward 177" 2185 1787 352 3 32 3 0 0 0 1 0 0 0 7
MILWAUKEE "City of MILWAUKEE Ward 178" 1730 1374 312 2 34 0 0 0 0 3 0 0 0 5
MILWAUKEE "City of MILWAUKEE Ward 179" 1552 1337 190 1 17 2 0 0 0 0 0 1 0 4
MILWAUKEE "City of MILWAUKEE Ward 180" 1187 955 216 0 9 4 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 181" 1656 1291 334 2 15 2 0 0 0 2 0 0 0 10
MILWAUKEE "City of MILWAUKEE Ward 182" 1626 1328 259 3 22 2 0 0 0 2 0 0 0 10
MILWAUKEE "City of MILWAUKEE Ward 183" 2460 1919 483 1 42 1 0 0 0 2 0 0 0 12
MILWAUKEE "City of MILWAUKEE Ward 184" 1502 1106 362 1 21 2 0 0 0 1 0 0 0 9
MILWAUKEE "City of MILWAUKEE Ward 185" 2016 1533 422 3 36 1 0 0 0 4 0 3 0 14
MILWAUKEE "City of MILWAUKEE Ward 186" 2542 1795 696 3 37 1 0 0 0 1 0 0 0 9
MILWAUKEE "City of MILWAUKEE Ward 187" 735 573 147 1 5 0 0 0 0 2 0 0 0 7
MILWAUKEE "City of MILWAUKEE Ward 188" 570 429 127 1 9 2 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 189" 775 621 137 1 13 0 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 190" 916 685 218 0 12 1 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 191" 551 400 141 2 6 2 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 192" 829 657 152 1 15 2 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 193" 559 491 62 1 3 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 194" 501 425 55 2 7 3 0 0 0 1 1 1 0 6
MILWAUKEE "City of MILWAUKEE Ward 195" 429 384 39 1 2 1 0 0 0 0 0 1 0 1
MILWAUKEE "City of MILWAUKEE Ward 196" 718 631 79 2 3 2 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 197" 315 265 45 0 1 2 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 198" 616 543 69 0 2 2 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 199" 502 459 33 1 4 0 0 0 0 0 0 1 0 4
MILWAUKEE "City of MILWAUKEE Ward 200" 388 333 47 0 3 1 0 0 0 0 0 1 0 3
MILWAUKEE "City of MILWAUKEE Ward 201" 341 292 44 2 0 0 0 0 0 0 1 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 202" 782 636 133 0 3 1 0 0 0 3 0 0 0 6
MILWAUKEE "City of MILWAUKEE Ward 203" 1020 807 192 2 10 2 0 0 0 2 0 1 0 4
MILWAUKEE "City of MILWAUKEE Ward 204" 881 679 186 1 8 3 0 0 0 0 0 1 0 3
MILWAUKEE "City of MILWAUKEE Ward 205" 793 572 197 1 15 3 0 0 0 0 0 1 0 4
MILWAUKEE "City of MILWAUKEE Ward 206" 655 479 163 1 9 0 0 0 0 1 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 207" 731 446 270 2 8 3 0 0 0 1 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 208" 835 512 302 1 14 1 0 0 0 1 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 209" 763 453 295 3 5 2 0 0 0 1 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 210" 690 355 315 2 12 1 0 0 0 1 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 211" 771 461 285 1 15 4 0 0 0 1 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 212" 845 515 310 2 12 0 0 0 0 1 0 1 0 4
MILWAUKEE "City of MILWAUKEE Ward 213" 883 569 294 2 14 3 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 214" 441 335 100 3 3 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 215" 383 299 79 1 2 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 216" 314 243 65 1 2 0 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 217" 684 506 164 1 5 3 0 0 0 0 0 0 0 5
MILWAUKEE "City of MILWAUKEE Ward 218" 734 569 155 0 4 2 0 0 0 1 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 219" 509 391 111 1 4 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 220" 524 424 95 1 2 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 221" 989 759 219 2 5 2 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 222" 595 460 128 1 3 1 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 223" 661 498 156 1 5 1 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 224" 470 350 107 1 6 4 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 225" 459 350 101 0 6 2 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 226" 252 210 42 0 0 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 227" 710 589 107 3 4 1 0 0 0 0 0 2 0 4
MILWAUKEE "City of MILWAUKEE Ward 228" 367 292 68 2 1 1 0 0 0 0 0 1 0 2
MILWAUKEE "City of MILWAUKEE Ward 229" 337 272 62 0 2 1 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 230" 593 468 111 1 3 2 0 0 0 0 0 1 2 5
MILWAUKEE "City of MILWAUKEE Ward 231" 272 204 62 1 3 0 0 0 0 0 0 1 0 1
MILWAUKEE "City of MILWAUKEE Ward 232" 228 180 43 0 3 2 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 233" 206 173 32 1 0 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 234" 580 457 112 0 7 1 0 0 0 1 0 1 0 1
MILWAUKEE "City of MILWAUKEE Ward 235" 1768 1391 339 3 23 1 0 0 0 3 0 0 0 8
MILWAUKEE "City of MILWAUKEE Ward 236" 451 367 75 1 4 2 0 0 0 0 0 1 0 1
MILWAUKEE "City of MILWAUKEE Ward 237" 594 491 91 2 5 1 0 0 0 1 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 238" 489 368 113 3 4 0 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 239" 441 349 88 1 1 0 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 240" 580 464 97 3 5 2 0 0 0 2 0 0 1 6
MILWAUKEE "City of MILWAUKEE Ward 241" 1302 1043 230 0 24 2 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 242" 926 740 159 2 7 2 0 0 0 5 0 1 0 10
MILWAUKEE "City of MILWAUKEE Ward 243" 1084 852 215 1 10 0 0 0 0 0 0 1 0 5
MILWAUKEE "City of MILWAUKEE Ward 244" 867 699 152 0 5 0 0 0 0 3 0 2 0 6
MILWAUKEE "City of MILWAUKEE Ward 245" 703 557 135 2 9 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 246" 1270 1030 206 1 15 3 0 0 0 6 1 0 0 8
MILWAUKEE "City of MILWAUKEE Ward 247" 639 483 142 1 9 0 0 0 0 0 1 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 248" 1262 1006 229 1 15 2 0 0 0 1 0 0 0 8
MILWAUKEE "City of MILWAUKEE Ward 249" 366 283 79 0 4 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 250" 346 282 60 1 1 0 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 251" 238 179 53 0 2 3 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 252" 459 342 108 0 5 0 0 0 0 2 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 253" 210 149 58 0 2 1 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 254" 127 94 32 0 0 1 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 255" 254 199 52 1 1 0 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 256" 277 218 51 4 2 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 257" 627 489 125 4 4 2 0 0 0 0 0 1 0 2
MILWAUKEE "City of MILWAUKEE Ward 258" 722 545 169 0 5 0 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 259" 510 380 123 0 4 0 0 0 0 1 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 260" 406 292 110 0 4 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 261" 525 339 174 1 10 0 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 262" 1063 664 388 1 7 2 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 263" 579 374 199 1 4 1 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 264" 1186 677 485 3 10 5 0 0 0 0 0 0 0 6
MILWAUKEE "City of MILWAUKEE Ward 265" 629 352 267 0 6 3 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 266" 723 340 360 0 17 0 0 0 0 2 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 267" 657 362 285 4 5 0 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 268" 1451 797 633 3 12 4 0 0 0 1 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 269" 861 453 388 3 14 0 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 270" 799 411 376 4 8 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 271" 1472 817 634 1 15 1 0 0 0 0 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 272" 1096 512 567 2 11 2 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 273" 612 314 291 0 7 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 274" 612 296 297 0 12 2 0 0 0 1 0 1 0 3
MILWAUKEE "City of MILWAUKEE Ward 275" 1423 772 633 4 9 3 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 276" 1297 673 599 0 17 2 0 0 0 0 1 0 0 5
MILWAUKEE "City of MILWAUKEE Ward 277" 1322 688 602 4 16 6 0 0 0 2 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 278" 740 370 359 0 9 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 279" 1042 573 446 1 16 1 0 0 0 1 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 280" 1629 1124 481 6 10 6 0 0 0 0 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 281" 749 474 266 0 7 0 0 0 0 1 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 282" 388 265 111 2 7 0 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 283" 736 473 252 1 6 1 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 284" 704 500 197 0 3 1 0 0 0 1 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 285" 177 127 50 0 0 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 286" 422 278 136 0 3 1 0 0 0 0 0 1 0 3
MILWAUKEE "City of MILWAUKEE Ward 287" 483 331 140 0 7 2 0 0 0 0 0 1 0 2
MILWAUKEE "City of MILWAUKEE Ward 288" 1075 672 386 0 12 1 0 0 0 0 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 289" 641 449 186 1 2 0 0 0 0 0 0 1 0 2
MILWAUKEE "City of MILWAUKEE Ward 290" 556 399 141 2 8 1 0 1 0 0 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 291" 528 358 160 3 3 2 0 0 0 1 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 292" 632 428 198 0 3 2 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 293" 789 495 277 1 11 2 0 0 0 0 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 294" 621 418 191 2 8 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 295" 750 541 190 2 10 2 0 0 0 1 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 296" 984 670 289 3 14 2 0 0 0 1 0 1 0 4
MILWAUKEE "City of MILWAUKEE Ward 297" 851 637 197 3 7 0 0 0 0 0 1 0 0 6
MILWAUKEE "City of MILWAUKEE Ward 298" 727 542 162 1 13 0 0 0 0 4 0 0 0 5
MILWAUKEE "City of MILWAUKEE Ward 299" 923 653 249 0 15 0 0 0 0 2 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 300" 1216 968 223 3 15 1 0 0 0 1 0 0 0 5
MILWAUKEE "City of MILWAUKEE Ward 301" 1155 769 361 0 20 1 0 0 1 1 0 0 0 2
MILWAUKEE "City of MILWAUKEE Ward 302" 792 476 309 0 5 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 303" 1174 722 429 2 14 0 2 0 0 0 0 0 0 5
MILWAUKEE "City of MILWAUKEE Ward 304" 929 531 378 1 9 1 0 0 0 0 0 2 0 7
MILWAUKEE "City of MILWAUKEE Ward 305" 936 567 344 1 13 2 0 0 0 0 0 0 0 9
MILWAUKEE "City of MILWAUKEE Ward 306" 700 476 215 2 3 3 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 307" 802 486 302 1 7 1 0 0 0 0 0 0 0 5
MILWAUKEE "City of MILWAUKEE Ward 308" 755 506 235 1 6 0 0 0 0 1 0 0 2 4
MILWAUKEE "City of MILWAUKEE Ward 309" 1115 645 453 4 7 2 0 0 0 1 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 310" 356 250 104 1 1 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 311" 655 368 276 2 8 1 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 312" 951 553 389 0 3 2 0 0 0 1 0 0 0 3
MILWAUKEE "City of MILWAUKEE Ward 313" 1745 951 762 2 22 1 0 0 0 1 0 0 0 6
MILWAUKEE "City of MILWAUKEE Ward 314" 680 347 320 3 8 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 315" 1300 699 586 3 7 1 0 0 0 0 0 0 0 4
MILWAUKEE "City of MILWAUKEE Ward 316" 751 373 370 0 2 0 0 0 0 0 0 1 0 5
MILWAUKEE "City of MILWAUKEE Ward 317" 901 533 352 3 13 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 320" 41 37 4 0 0 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 321" 206 173 29 1 1 2 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 322" 123 98 23 0 0 1 0 0 0 0 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 323" 262 203 58 0 1 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 324" 111 84 26 0 0 1 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 325" 382 299 74 0 5 2 0 0 0 1 0 0 0 1
MILWAUKEE "City of MILWAUKEE Ward 326" 5 2 3 0 0 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of MILWAUKEE Ward 327" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MILWAUKEE "City of OAK CREEK Wards 1-3" 3523 1702 1743 6 55 10 0 0 0 1 0 0 0 6
MILWAUKEE "City of OAK CREEK Wards 4-6" 3456 1776 1608 8 46 3 0 1 0 2 0 0 0 12
MILWAUKEE "City of OAK CREEK Wards 7-9" 3461 1652 1755 4 30 4 0 0 0 2 0 0 0 14
MILWAUKEE "City of OAK CREEK Wards 10-12" 3761 1596 2093 8 48 6 0 0 0 0 0 0 0 10
MILWAUKEE "City of OAK CREEK Wards 13-15" 3663 1558 2055 3 37 1 0 1 0 0 0 0 0 8
