COUNTY AREA TOTAL DEM REP LIB OTH
"Fauquier County" "202 - Airlie" 719 153 542 16 8
"Fauquier County" "203 - Warrenton" 742 222 497 20 3
"Fauquier County" "301 - Morrisville" 867 96 752 17 2
"Fauquier County" "302 - Remington" 1070 234 808 24 4
"Fauquier County" "303 - Bealeton" 1121 286 811 20 4
"Fauquier County" "401 - Marshall" 987 268 691 23 5
"Fauquier County" "402 - Leeds" 973 250 696 19 8
"Fauquier County" "403 - Waterloo" 888 145 708 27 8
"Fauquier County" "404 - Springs Valley" 384 63 305 14 2
"Fauquier County" "501 - The Plains" 954 337 599 15 3
"Fauquier County" "502 - New Baltimore" 706 135 557 13 1
"Fauquier County" "503 - Broad Run" 589 136 435 14 4
"Fauquier County" "504 - Vint Hill" 696 150 519 21 6
"Fauquier County" "Ab - Central Absentee Precinct" 5169 2305 2778 73 13
"Fauquier County" "Ab - Central Absentee Precinct" 23085 11826 10795 345 119
"Fauquier County" Provisional 41 21 19 1 0
"Fauquier County" Provisional 149 72 73 4 0
"Floyd County" "101 - Locust Grove" 888 126 743 17 2
"Floyd County" "201 - Little River" 713 68 631 12 2
"Floyd County" "301 - Courthouse" 554 117 431 6 0
"Floyd County" "401 - Burks Fork" 815 85 715 12 3
"Floyd County" "501 - Indian Valley" 912 70 827 8 7
"Floyd County" "Ab - Central Absentee Precinct" 5483 2524 2851 91 17
"Floyd County" Provisional 43 14 27 1 1
"Fluvanna County" "101 - Palmyra" 1112 298 795 15 4
"Fluvanna County" "201 - Columbia" 1033 250 759 19 5
"Fluvanna County" "301 - Fork Union" 1038 301 720 14 3
"Fluvanna County" "401 - Cunningham" 1264 210 1030 22 2
"Fluvanna County" "501 - Rivanna" 815 231 561 23 0
"Fluvanna County" "Ab - Central Absentee Precinct" 10491 6083 4248 131 29
"Fluvanna County" Provisional 87 41 42 2 2
"Franklin County" "102 - Burnt Chimney" 1163 167 978 15 3
"Franklin County" "103 - Scruggs" 1689 242 1423 22 2
"Franklin County" "201 - Glade Hill" 1109 151 947 5 6
"Franklin County" "202 - Penhook" 749 149 592 6 2
"Franklin County" "203 - Hodgesville" 190 42 146 2 0
"Franklin County" "204 - Dudley" 708 119 579 9 1
"Franklin County" "301 - Snow Creek" 546 55 483 7 1
"Franklin County" "302 - Fork Mountain" 508 63 442 3 0
"Franklin County" "303 - Sontag" 859 234 609 14 2
"Franklin County" "304 - Dickinson" 395 98 293 4 0
"Franklin County" "401 - Henry" 952 109 836 5 2
"Franklin County" "402 - Ferrum" 554 121 424 8 1
"Franklin County" "403 - Endicott" 607 71 523 11 2
"Franklin County" "501 - Waidsboro" 611 104 501 5 1
"Franklin County" "502 - Callaway" 897 119 761 14 3
"Franklin County" "503 - Bowmans" 508 95 403 8 2
"Franklin County" "504 - Gogginsville" 746 118 620 7 1
"Franklin County" "601 - Boones Mill" 998 153 813 31 1
"Franklin County" "602 - Bonbrook" 1023 153 848 16 6
"Franklin County" "603 - Coopers Cove" 774 104 657 11 2
"Franklin County" "701 - Rocky Mount East" 810 207 591 12 0
"Franklin County" "702 - Rocky Mount West" 603 185 403 13 2
"Franklin County" "703 - Rocky Mount South" 429 120 296 8 5
"Franklin County" "Ab - Central Absentee Precinct" 12179 5368 6670 115 26
"Franklin County" Provisional 95 34 57 3 1
"Franklin City" "101 - Precinct 1-1" 406 91 305 7 3
"Franklin City" "201 - Precinct 2-1" 366 146 214 6 0
"Franklin City" "301 - Precinct 3-1" 218 190 28 0 0
"Franklin City" "401 - Precinct 4-1" 197 158 37 2 0
"Franklin City" "501 - Precinct 5-1" 177 170 6 1 0
"Franklin City" "601 - Precinct 6-1" 298 135 156 7 0
"Franklin City" "Ab - Central Absentee Precinct" 2370 1615 737 11 7
"Franklin City" Provisional 26 20 4 1 1
"Frederick County" "101 - Russells" 826 83 725 17 1
"Frederick County" "102 - Gore" 1374 183 1165 25 1
"Frederick County" "103 - Kernstown" 925 165 738 16 6
"Frederick County" "104 - Cedar Creek" 847 166 661 19 1
"Frederick County" "201 - Gainesborough" 677 58 609 10 0
"Frederick County" "202 - Albin" 617 74 528 12 3
"Frederick County" "203 - Redland" 1077 140 913 20 4
"Frederick County" "204 - Nain" 604 77 510 14 3
"Frederick County" "301 - Clear Brook" 641 84 549 7 1
"Frederick County" "302 - Neff's Town" 1247 353 867 22 5
"Frederick County" "303 - White Hall" 956 156 774 20 6
"Frederick County" "401 - Carpers Valley" 829 196 610 16 7
"Frederick County" "402 - Shenandoah" 597 121 461 15 0
"Frederick County" "403 - Parkin's Mill" 1053 252 767 31 3
"Frederick County" "404 - Armel" 865 207 626 32 0
"Frederick County" "501 - Stephens City" 926 234 671 18 3
"Frederick County" "502 - Newtown" 1342 290 1020 27 5
"Frederick County" "503 - Canterburg" 1176 279 876 16 5
"Frederick County" "601 - Millbrook" 740 184 535 18 3
"Frederick County" "602 - Ash Hollow" 859 259 577 20 3
"Frederick County" "603 - Greenwood" 1412 383 982 41 6
"Frederick County" "Ab - Central Absentee Precinct" 28772 13101 15219 363 89
"Frederick County" Provisional 341 162 175 2 2
"Fredericksburg City" "101 - Precinct 1 - District One" 1186 583 566 33 4
"Fredericksburg City" "201 - Precinct 1 - District Two" 842 370 438 25 9
"Fredericksburg City" "301 - Precinct 1 - District Three" 852 370 450 26 6
"Fredericksburg City" "401 - Precinct 1 - District Four" 508 320 176 9 3
"Fredericksburg City" "402 - Precinct 2 - District Four" 490 287 189 8 6
"Fredericksburg City" "Ab - Central Absentee Precinct" 8910 6529 2202 139 40
"Fredericksburg City" Provisional 74 58 16 0 0
"Galax City" "1 - East" 529 117 408 3 1
"Galax City" "2 - North" 360 78 279 3 0
"Galax City" "3 - South" 312 45 261 4 2
"Galax City" "Ab - Central Absentee Precinct" 1433 537 886 8 2
"Galax City" Provisional 4 0 4 0 0
"Giles County" "101 - Glen Lyn" 103 13 88 2 0
"Giles County" "102 - Rich Creek" 405 70 329 6 0
"Giles County" "103 - Narrows" 975 122 836 17 0
"Giles County" "201 - Pearisburg" 914 100 791 21 2
"Giles County" "202 - Staffordsville" 265 23 235 5 2
"Giles County" "203 - White Gate" 192 16 174 1 1
"Giles County" "301 - Eggleston" 441 86 346 8 1
"Giles County" "302 - Pembroke" 1028 161 850 13 4
"Giles County" "303 - Newport" 605 122 473 9 1
"Giles County" "Ab - Central Absentee Precinct" 4248 1443 2754 43 8
"Giles County" Provisional 0 0 0 0 0
"Gloucester County" "101 - Harcum" 893 155 720 17 1
"Gloucester County" "102 - Salem" 868 185 665 18 0
"Gloucester County" "103 - Peasley" 589 84 486 17 2
"Gloucester County" "201 - Courthouse" 621 137 470 11 3
"Gloucester County" "202 - Botetourt" 1021 183 806 28 4
"Gloucester County" "301 - White Marsh" 971 178 781 12 0
"Gloucester County" "302 - Roanes" 1095 199 871 21 4
"Gloucester County" "401 - Hayes" 1150 241 877 30 2
"Gloucester County" "402 - Sarahs Creek" 1025 221 783 17 4
"Gloucester County" "501 - Achilles" 1585 195 1361 25 4
"Gloucester County" "502 - Walker" 957 165 768 24 0
"Gloucester County" "Ab - Central Absentee Precinct" 11457 4993 6267 168 29
"Gloucester County" Provisional 50 28 20 1 1
"Goochland County" "101 - Fife" 589 124 447 16 2
"Goochland County" "102 - Hadensville" 848 155 670 16 7
"Goochland County" "201 - Three Square" 266 84 179 3 0
"Goochland County" "202 - Sandy Hook" 762 214 533 13 2
"Goochland County" "301 - Goochland Court House 1" 502 108 377 14 3
"Goochland County" "302 - Goochland Court House 2" 272 60 203 9 0
"Goochland County" "401 - Shallow Well" 799 188 592 15 4
"Goochland County" "402 - Centerville" 545 124 406 14 1
"Goochland County" "501 - Manakin" 909 192 698 10 9
"Goochland County" "502 - Blair Road" 626 161 443 18 4
"Goochland County" "Ab - Central Absentee Precinct" 10791 5260 5393 114 24
"Goochland County" Provisional 41 15 25 0 1
"Grayson County" "101 - Bridle Creek" 234 35 197 1 1
"Grayson County" "102 - Flatridge" 135 26 109 0 0
"Grayson County" "103 - Grant" 244 34 204 6 0
"Grayson County" "104 - Mouth Of Wilson" 131 18 111 1 1
"Grayson County" "105 - Mount Rogers" 204 20 184 0 0
"Grayson County" "106 - Rugby" 215 30 181 4 0
"Grayson County" "107 - Troutdale" 120 9 111 0 0
"Grayson County" "108 - Comers Rock" 157 28 126 2 1
"Grayson County" "202 - Elk Creek" 325 26 294 5 0
"Grayson County" "203 - Independence" 699 69 625 4 1
"Grayson County" "301 - Baywood" 465 31 430 4 0
"Grayson County" "302 - Fairview" 674 74 592 7 1
"Grayson County" "401 - Fries" 346 61 285 0 0
"Grayson County" "402 - Providence" 693 49 642 2 0
"Grayson County" "403 - Oldtown" 310 34 275 1 0
"Grayson County" "Ab - Central Absentee Precinct" 3158 987 2146 19 6
"Grayson County" Provisional 21 4 17 0 0
"Greene County" "101 - Dyke" 511 60 435 13 3
"Greene County" "102 - Swift Run" 688 122 544 19 3
"Greene County" "201 - Ruckersville" 1155 267 858 28 2
"Greene County" "301 - Stanardsville" 890 155 712 20 3
"Greene County" "401 - Midway" 980 205 742 29 4
"Greene County" "Ab - Central Absentee Precinct" 7058 3343 3558 131 26
"Greene County" Provisional 29 11 17 1 0
"Greensville County" "101 - Precinct 1-A" 319 174 141 3 1
"Greensville County" "102 - Precinct 1-B" 142 37 103 1 1
"Greensville County" "103 - Precinct 1-C" 189 154 31 4 0
"Greensville County" "201 - Precinct 2-A" 313 206 107 0 0
"Greensville County" "202 - Precinct 2-B" 422 123 296 1 2
"Greensville County" "302 - Precinct 3-A" 501 293 201 4 3
"Greensville County" "401 - Precinct 4-A" 211 49 161 1 0
"Greensville County" "402 - Precinct 4-B" 318 183 133 2 0
"Greensville County" "403 - Precinct 4-C" 141 55 83 2 1
"Greensville County" "Ab - Central Absentee Precinct" 2018 1353 658 5 2
"Greensville County" Provisional 0 0 0 0 0
"Halifax County" "101 - Childrey" 487 123 359 5 0
"Halifax County" "102 - Liberty" 263 65 196 2 0
"Halifax County" "103 - Republican Grove" 438 142 290 6 0
"Halifax County" "201 - Clays Mill" 272 39 231 2 0
"Halifax County" "202 - Crossroads" 340 72 266 2 0
"Halifax County" "203 - Clover" 465 155 309 1 0
"Halifax County" "302 - Meadville" 184 93 89 2 0
"Halifax County" "304 - Vernon Hill" 350 67 283 0 0
"Halifax County" "305 - Sinai" 336 178 155 2 1
"Halifax County" "401 - Courthouse" 271 88 178 5 0
"Halifax County" "403 - Center" 321 93 224 3 1
"Halifax County" "502 - Dan River" 501 143 347 9 2
"Halifax County" "503 - Scottsburg" 448 72 372 4 0
"Halifax County" "601 - Black Walnut" 365 53 306 4 2
"Halifax County" "603 - Mt Carmel" 574 168 402 3 1
"Halifax County" "605 - Union" 195 42 152 1 0
"Halifax County" "701 - Hyco" 571 92 472 6 1
"Halifax County" "702 - Midway" 509 53 447 8 1
"Halifax County" "703 - Virgilina" 381 43 333 4 1
"Halifax County" "801 - South Boston" 471 316 148 7 0
"Halifax County" "Ab - Central Absentee Precinct" 10473 5551 4844 64 14
"Halifax County" Provisional 33 18 15 0 0
"Hampton City" "101 - Aberdeen" 547 400 132 11 4
"Hampton City" "102 - Bassette" 558 474 76 7 1
"Hampton City" "103 - City Hall" 434 311 98 21 4
"Hampton City" "104 - Cooper" 874 656 192 22 4
"Hampton City" "105 - East Hampton" 336 232 94 9 1
"Hampton City" "106 - Armstrong" 662 352 291 16 3
"Hampton City" "107 - Lindsay" 462 318 135 9 0
"Hampton City" "108 - Thomas" 621 492 111 15 3
"Hampton City" "109 - Phenix" 695 583 94 13 5
"Hampton City" "110 - Phoebus" 258 124 128 4 2
"Hampton City" "111 - Hampton Library" 224 103 114 6 1
"Hampton City" "112 - Smith" 853 468 351 26 8
"Hampton City" "115 - Wythe" 474 203 257 11 3
"Hampton City" "116 - Jones" 359 237 110 9 3
"Hampton City" "117 - Kecoughtan" 626 368 235 20 3
"Hampton City" "118 - Mallory" 637 494 129 7 7
"Hampton City" "201 - Booker" 964 320 612 26 6
"Hampton City" "202 - Bryan" 865 322 511 24 8
"Hampton City" "203 - Burbank" 653 313 314 22 4
"Hampton City" "204 - Forrest" 650 343 279 24 4
"Hampton City" "205 - Asbury" 1486 361 1084 37 4
"Hampton City" "208 - Kraft" 1187 503 650 30 4
"Hampton City" "209 - Langley" 823 347 447 25 4
"Hampton City" "210 - Machen" 907 543 333 23 8
"Hampton City" "212 - Bethel" 751 386 344 21 0
"Hampton City" "213 - Phillips" 1200 376 785 34 5
"Hampton City" "214 - Tucker Capps" 917 458 432 25 2
"Hampton City" "215 - Tyler" 12 6 6 0 0
"Hampton City" "215 - Tyler" 228 164 58 6 0
"Hampton City" "216 - Sandy Bottom" 511 234 262 9 6
"Hampton City" "217 - Syms" 411 143 260 7 1
"Hampton City" "Ab - Central Absentee Precinct" 10271 6631 3467 133 40
"Hampton City" "Ab - Central Absentee Precinct" 34969 28620 5919 338 92
"Hampton City" Provisional 112 61 49 2 0
"Hampton City" Provisional 364 274 71 14 5
"Hanover County" "101 - Ashland" 615 239 360 12 4
"Hanover County" "104 - Sliding Hill" 673 201 455 17 0
"Hanover County" "105 - Berkley" 592 279 299 12 2
"Hanover County" "106 - Kersey Creek" 383 115 258 9 1
"Hanover County" "107 - Chickahominy" 496 132 349 12 3
"Hanover County" "201 - Beaverdam" 1180 150 1002 22 6
"Hanover County" "202 - Blunts" 684 175 494 13 2
"Hanover County" "203 - Wilmington Parish" 799 139 643 16 1
"Hanover County" "206 - Courthouse" 439 104 327 7 1
"Hanover County" "208 - Oak Knoll" 562 88 459 14 1
"Hanover County" "209 - West Hanover" 305 63 240 1 1
"Hanover County" "210 - Oak Hill" 206 45 155 5 1
"Hanover County" "301 - Clay" 593 139 441 8 5
"Hanover County" "303 - Shady Grove" 732 167 546 18 1
"Hanover County" "304 - Atlee" 1449 406 1002 32 9
"Hanover County" "305 - Cool Spring" 661 160 485 12 4
"Hanover County" "401 - Battlefield" 889 132 743 12 2
"Hanover County" "403 - Cold Harbor" 1376 287 1055 31 3
"Hanover County" "404 - Black Creek" 1310 147 1152 9 2
"Hanover County" "405 - Pebble Creek" 648 185 445 15 3
"Hanover County" "406 - Beaverdam Creek" 295 90 197 5 3
"Hanover County" "502 - Rural Point" 828 153 659 11 5
"Hanover County" "503 - Newman" 777 193 558 20 6
"Hanover County" "504 - Studley" 776 115 647 12 2
"Hanover County" "505 - Totopotomoy" 577 83 482 11 1
"Hanover County" "506 - Georgetown" 524 106 403 15 0
"Hanover County" "507 - Laurel Meadow" 825 157 645 20 3
"Hanover County" "601 - Village" 1247 295 928 17 7
"Hanover County" "602 - Lee Davis" 970 205 745 16 4
"Hanover County" "603 - Mechanicsville" 838 271 535 26 6
"Hanover County" "604 - Hanover Grove" 542 119 414 8 1
"Hanover County" "701 - Farrington" 838 156 665 15 2
"Hanover County" "702 - Montpelier" 980 272 692 14 2
"Hanover County" "703 - Rockville" 1098 232 844 15 7
"Hanover County" "704 - Elmont" 940 212 706 14 8
"Hanover County" "705 - South Anna" 657 136 505 14 2
"Hanover County" "Ab - Central Absentee Precinct" 43469 19046 23708 588 127
"Hanover County" Provisional 194 113 75 5 1
"Harrisonburg City" "101 - Northeast" 924 508 381 31 4
"Harrisonburg City" "102 - East Central" 401 213 174 9 5
"Harrisonburg City" "103 - Southeast" 910 458 423 25 4
"Harrisonburg City" "104 - East" 876 401 439 31 5
"Harrisonburg City" "105 - South East Central" 266 168 90 4 4
"Harrisonburg City" "201 - Northwest" 785 321 432 25 7
"Harrisonburg City" "202 - Southwest" 786 342 405 32 7
"Harrisonburg City" "203 - West" 690 290 371 22 7
"Harrisonburg City" "Ab - Central Absentee Precinct" 11331 8254 2830 181 66
"Harrisonburg City" Provisional 117 67 46 4 0
"Henrico County" "101 - Coalpit" 1334 463 841 27 3
"Henrico County" "102 - Dumbarton" 908 565 313 28 2
"Henrico County" "103 - Glen Allen" 1245 377 840 23 5
"Henrico County" "105 - Greendale" 1206 579 599 18 10
"Henrico County" "106 - Hermitage" 1095 501 560 29 5
"Henrico County" "108 - Hungary Creek" 1068 392 651 25 0
"Henrico County" "109 - Hunton" 517 147 359 10 1
"Henrico County" "110 - Johnson" 1221 686 499 22 14
"Henrico County" "111 - Lakeside" 1365 612 707 35 11
"Henrico County" "112 - Longan" 1109 466 611 27 5
"Henrico County" "113 - Maude Trevvett" 488 207 267 10 4
"Henrico County" "114 - Monument Hills" 499 223 257 11 8
"Henrico County" "115 - Staples Mill" 1042 356 655 26 5
"Henrico County" "117 - Westwood" 709 326 364 14 5
"Henrico County" "201 - Adams" 524 461 54 7 2
"Henrico County" "202 - Azalea" 1069 922 124 21 2
"Henrico County" "203 - Belmont" 955 535 389 27 4
"Henrico County" "204 - Brookland" 321 132 182 7 0
"Henrico County" "205 - Canterbury" 263 98 164 1 0
"Henrico County" "206 - Central Gardens" 703 654 35 11 3
"Henrico County" "207 - Chamberlayne" 802 482 305 14 1
"Henrico County" "208 - Fairfield" 587 531 45 6 5
"Henrico County" "209 - Glen Lea" 563 422 127 12 2
"Henrico County" "210 - Greenwood" 497 323 160 13 1
"Henrico County" "211 - Highland Gardens" 321 286 25 8 2
"Henrico County" "212 - Hollybrook" 320 193 123 4 0
"Henrico County" "213 - Hungary" 562 378 168 14 2
"Henrico County" "214 - Longdale" 719 389 311 19 0
"Henrico County" "215 - Maplewood" 752 663 75 10 4
"Henrico County" "216 - Moody" 431 183 231 15 2
"Henrico County" "217 - Mountain" 309 161 145 2 1
"Henrico County" "218 - Oakview" 78 35 41 2 0
"Henrico County" "219 - Randolph" 141 104 33 2 2
"Henrico County" "220 - Ratcliffe" 971 866 94 10 1
"Henrico County" "221 - Stratford Hall" 162 60 91 10 1
"Henrico County" "222 - Wilder" 512 340 159 9 4
"Henrico County" "223 - Yellow Tavern" 926 447 458 15 6
"Henrico County" "224 - Essex Village" 363 339 14 8 2
"Henrico County" "301 - Causeway" 857 338 495 19 5
"Henrico County" "302 - Cedarfield" 743 234 484 22 3
"Henrico County" "303 - Innsbrook" 1010 399 582 24 5
"Henrico County" "304 - Jackson Davis" 665 240 414 7 4
"Henrico County" "305 - Nuckols Farm" 1188 395 747 31 15
"Henrico County" "306 - Pocahontas" 875 364 493 11 7
"Henrico County" "307 - Ridge" 649 279 350 15 5
"Henrico County" "308 - Rivers Edge" 1182 424 738 14 6
"Henrico County" "309 - Sadler" 986 410 556 14 6
"Henrico County" "310 - Shady Grove" 1343 441 875 21 6
"Henrico County" "311 - Short Pump" 653 233 406 11 3
"Henrico County" "312 - Springfield" 755 361 375 13 6
"Henrico County" "313 - Stoney Run" 1183 394 763 21 5
"Henrico County" "314 - Three Chopt" 1138 420 690 24 4
"Henrico County" "315 - Tucker" 1108 679 394 27 8
"Henrico County" "316 - Colonial Trail" 686 314 360 10 2
"Henrico County" "401 - Quioccasin" 984 432 527 18 7
"Henrico County" "402 - Crestview" 1032 502 500 21 9
"Henrico County" "403 - Derbyshire" 878 301 558 13 6
"Henrico County" "404 - Freeman" 772 301 446 20 5
"Henrico County" "405 - Gayton" 856 254 574 19 9
"Henrico County" "406 - Godwin" 705 252 441 6 6
"Henrico County" "407 - Lakewood" 717 250 448 12 7
"Henrico County" "408 - Lauderdale" 986 432 526 25 3
"Henrico County" "409 - Maybeury" 993 391 575 18 9
"Henrico County" "410 - Mooreland" 703 203 484 11 5
"Henrico County" "411 - Pemberton" 879 411 446 13 9
"Henrico County" "412 - Pinchbeck" 1137 520 582 26 9
"Henrico County" "413 - Ridgefield" 1219 402 782 27 8
"Henrico County" "414 - Rollingwood" 834 357 440 31 6
"Henrico County" "415 - Skipwith" 584 262 315 4 3
"Henrico County" "416 - Spottswood" 504 211 281 7 5
"Henrico County" "417 - Tuckahoe" 1023 294 696 23 10
"Henrico County" "418 - Welborne" 779 359 390 24 6
"Henrico County" "419 - West End" 1010 347 631 24 8
"Henrico County" "501 - Antioch" 1036 169 855 9 3
"Henrico County" "502 - Cedar Fork" 415 319 87 8 1
"Henrico County" "503 - Chickahominy" 854 269 571 13 1
"Henrico County" "504 - Donahoe" 674 350 308 14 2
"Henrico County" "505 - Dorey" 893 344 530 18 1
"Henrico County" "506 - Eanes" 811 519 276 12 4
"Henrico County" "507 - Elko" 420 59 357 4 0
"Henrico County" "508 - Highland Springs" 671 509 146 13 3
"Henrico County" "509 - Laburnum" 625 411 205 7 2
"Henrico County" "510 - Mehfoud" 680 385 282 9 4
"Henrico County" "511 - Montrose" 890 710 163 14 3
"Henrico County" "512 - Nine Mile" 519 284 221 13 1
"Henrico County" "513 - Pleasants" 942 794 139 7 2
"Henrico County" "514 - Rolfe" 806 661 131 9 5
"Henrico County" "515 - Sandston" 1091 289 777 21 4
"Henrico County" "516 - Sullivans" 904 559 324 16 5
"Henrico County" "517 - Town Hall" 443 131 307 3 2
"Henrico County" "518 - Whitlocks" 947 222 704 21 0
"Henrico County" "Ab - Central Absentee Precinct" 29719 25107 4354 197 61
"Henrico County" "Ab - Central Absentee Precinct" 80476 56456 22942 805 273
"Henrico County" Provisional 281 227 50 3 1
"Henrico County" Provisional 782 488 271 20 3
"Henry County" "101 - Bassett Number Two" 282 104 177 1 0
"Henry County" "102 - Gunville" 677 81 590 6 0
"Henry County" "103 - Scott's Tanyard" 1103 144 947 11 1
"Henry County" "201 - Fieldale" 339 73 256 9 1
"Henry County" "202 - Horsepasture #1" 663 121 538 4 0
"Henry County" "203 - Horsepasture #2" 392 203 180 6 3
"Henry County" "204 - Spencer" 813 139 666 4 4
"Henry County" "302 - Axton" 422 118 299 5 0
"Henry County" "303 - Irisburg" 711 168 534 9 0
"Henry County" "304 - Mount Olivet" 485 148 333 4 0
"Henry County" "304 - Mount Olivet" 1 1 0 0 0
"Henry County" "305 - Mountain Valley" 428 103 318 7 0
"Henry County" "401 - Collinsville Number 1" 367 63 299 5 0
"Henry County" "402 - Daniels Creek" 404 99 302 3 0
"Henry County" "404 - Collinsville Number 2" 593 150 429 12 2
"Henry County" "405 - Mountain View" 380 99 279 2 0
"Henry County" "501 - Bassett Number One" 353 96 249 8 0
"Henry County" "502 - Figsboro" 489 69 418 2 0
"Henry County" "503 - Stanleytown" 788 102 681 4 1
"Henry County" "504 - Oak Level" 338 70 265 3 0
"Henry County" "505 - Dyers Store" 44 10 34 0 0
"Henry County" "505 - Dyers Store" 271 40 225 5 1
"Henry County" "601 - Fontaine" 556 139 411 6 0
"Henry County" "602 - Hillcrest" 262 74 186 2 0
"Henry County" "603 - Ridgeway #1" 800 153 634 11 2
"Henry County" "604 - Ridgeway #2" 595 98 493 3 1
"Henry County" "Ab - Central Absentee Precinct" 3948 2236 1683 28 1
"Henry County" "Ab - Central Absentee Precinct" 9462 4159 5228 62 13
"Henry County" Provisional 31 16 15 0 0
"Henry County" Provisional 108 51 56 1 0
"Highland County" "1 - Monterey" 285 60 223 2 0
"Highland County" "3 - Wilsons Mill" 85 9 73 3 0
"Highland County" "5 - Blue Grass" 200 47 151 2 0
"Highland County" "7 - Mill Gap" 129 29 97 2 1
"Highland County" "8 - Mcdowell" 268 33 231 4 0
"Highland County" "10 - Headwaters" 84 6 78 0 0
"Highland County" "Ab - Central Absentee Precinct" 480 233 237 9 1
"Highland County" Provisional 2 0 2 0 0
"Hopewell City" "101 - Ward One" 505 203 291 9 2
"Hopewell City" "201 - Ward Two" 479 369 101 8 1
"Hopewell City" "301 - Ward Three" 749 213 507 22 7
"Hopewell City" "401 - Ward Four" 742 330 388 19 5
"Hopewell City" "501 - Ward Five" 594 207 376 11 0
"Hopewell City" "601 - Ward Six" 549 413 125 10 1
"Hopewell City" "701 - Ward Seven" 483 240 233 10 0
"Hopewell City" "Ab - Central Absentee Precinct" 5405 3388 1964 42 11
"Hopewell City" Provisional 102 67 35 0 0
"Isle Of Wight County" "101 - Smithfield" 1080 233 817 29 1
"Isle Of Wight County" "102 - Cypress Creek" 879 194 669 12 4
"Isle Of Wight County" "201 - Bartlett" 1133 238 862 32 1
"Isle Of Wight County" "202 - Carrollton" 1034 287 723 24 0
"Isle Of Wight County" "301 - Rushmere" 840 309 519 12 0
"Isle Of Wight County" "302 - Pons" 665 314 337 14 0
"Isle Of Wight County" "401 - Courthouse" 374 65 301 8 0
"Isle Of Wight County" "402 - Windsor" 765 142 607 16 0
"Isle Of Wight County" "403 - Longview" 674 199 466 9 0
"Isle Of Wight County" "501 - Walters" 633 95 527 10 1
"Isle Of Wight County" "502 - Camps Mill" 260 104 151 5 0
"Isle Of Wight County" "503 - Carrsville" 456 124 330 2 0
"Isle Of Wight County" "504 - Zuni" 682 116 559 7 0
"Isle Of Wight County" "505 - Raynor" 343 35 306 2 0
"Isle Of Wight County" "Ab - Central Absentee Precinct" 13539 6891 6487 146 15
"Isle Of Wight County" Provisional 99 53 46 0 0
"James City County" "101 - Berkeley A" 696 172 504 15 5
"James City County" "102 - Berkeley B" 648 178 445 20 5
"James City County" "103 - Berkeley C" 744 151 578 12 3
"James City County" "104- Berkeley D" 266 74 184 7 1
"James City County" "201 - Jamestown A" 282 101 166 12 3
"James City County" "202 - Jamestown B" 572 240 314 15 3
"James City County" "202 - Jamestown B" 3 1 2 0 0
"James City County" "203 - Jamestown C" 516 146 347 20 3
"James City County" "204 - Jamestown D" 469 111 343 14 1
"James City County" "301 - Powhatan A" 594 157 424 8 5
"James City County" "302 - Powhatan B" 321 137 174 8 2
"James City County" "303 - Powhatan C" 578 119 451 6 2
"James City County" "304 - Powhatan D" 777 301 448 24 4
"James City County" "401 - Stonehouse A" 1379 338 1009 27 5
"James City County" "402 - Stonehouse B" 1113 288 794 29 2
"James City County" "403 - Stonehouse C" 1000 208 773 15 4
"James City County" "501 - Roberts A" 627 345 275 7 0
"James City County" "502 - Roberts B" 659 101 545 12 1
"James City County" "503 - Roberts C" 241 147 90 4 0
"James City County" "504 - Roberts D" 2 0 2 0 0
"James City County" "504 - Roberts D" 753 209 517 23 4
"James City County" "Ab - Central Absentee Precinct" 29558 17129 11971 339 119
"James City County" "Ab - Central Absentee Precinct" 7610 4753 2736 88 33
"James City County" Provisional 163 112 45 5 1
"James City County" Provisional 51 35 16 0 0
"King And Queen County" "101 - Owenton" 506 232 264 7 3
"King And Queen County" "201 - Clarks" 512 116 385 11 0
"King And Queen County" "301 - Shacklefords" 447 122 315 9 1
"King And Queen County" "401 - Courthouse" 352 86 259 7 0
"King And Queen County" "501 - Oldmill" 394 45 337 10 2
"King And Queen County" "Ab - Central Absentee Precinct" 1896 984 887 20 5
"King And Queen County" Provisional 8 5 3 0 0
"King George County" "101 - Courthouse" 871 180 661 24 6
"King George County" "102 - Passapatanzy" 634 147 468 16 3
"King George County" "201 - Monroe" 895 171 684 35 5
"King George County" "301 - Dahlgren" 986 274 684 24 4
"King George County" "401 - Shiloh" 1024 242 754 22 6
"King George County" "Ab - Central Absentee Precinct" 9786 4376 5182 192 36
"King George County" Provisional 28 14 13 1 0
"King William County" "101 - West Point" 1232 319 877 32 4
"King William County" "201 - Sweet Hall" 467 87 372 7 1
"King William County" "202 - Courthouse" 535 125 402 8 0
"King William County" "301 - Aylett" 1226 180 1021 24 1
"King William County" "401 - Manquin" 1209 221 971 17 0
"King William County" "501 - Mangohick" 1163 242 906 14 1
"King William County" "Ab - Central Absentee Precinct" 4833 2054 2735 38 6
"King William County" Provisional 71 32 36 2 1
"Lancaster County" "101 - Precinct 1-1" 621 163 449 9 0
"Lancaster County" "201 - Precinct 2-1" 427 189 230 7 1
"Lancaster County" "301 - Precinct 3-1" 501 95 402 4 0
"Lancaster County" "302 - Precinct 3-2" 231 41 185 3 2
"Lancaster County" "401 - Precinct 4-1" 482 240 232 10 0
"Lancaster County" "501 - Precinct 5-1" 683 159 512 9 3
