COUNTY AREA TOTAL DEM REP LIB GRN IND WI1 WI2 WI3 WI4 WI5 WI6 WI7 WI8 WI9 WI10 WI11 WI12 WI13 WI14 WI15 WI16 WI17 WI18
Lorain "BRIGHTON TWP" 495 147 322 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "BROWNHELM TWP" 993 357 577 26 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "CAMDEN TWP/KIPTON VILL" 853 261 548 18 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "CARLISLE TWP #1" 519 202 289 11 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "CARLISLE TWP #2" 985 355 554 44 10 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "CARLISLE TWP #3" 561 177 347 18 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "CARLISLE TWP #4" 720 255 420 21 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "CARLISLE TWP #5" 1080 352 660 37 10 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "COLUMBIA TWP #1" 863 281 517 38 9 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "COLUMBIA TWP #2" 1032 351 619 31 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "COLUMBIA TWP #3" 1005 362 579 35 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "COLUMBIA TWP #4" 949 328 567 26 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "EATON TWP #1" 984 304 602 36 15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "EATON TWP #2" 998 308 610 42 12 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "EATON TWP #3" 896 295 531 39 12 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "ELYRIA TWP #1" 815 327 436 24 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "ELYRIA TWP #2" 863 330 477 18 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "GRAFTON TWP #1" 843 249 544 32 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "GRAFTON TWP #2" 734 222 460 31 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "GRAFTON VILL #1/#2" 550 186 327 27 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "GRAFTON VILL #3/#4" 674 242 387 15 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "HENRIETTA TWP" 1038 325 637 42 11 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "HUNTINGTON TWP" 693 177 467 26 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "LAGRANGE TWP #1" 880 287 530 39 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "LAGRANGE TWP #2" 1122 326 724 40 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "LAGRANGE VILL" 1013 336 611 35 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "PENFIELD TWP" 991 313 611 46 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "PITTSFIELD TWP" 873 264 534 43 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "ROCHESTER TWP &amp; VILL" 427 115 279 21 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "NEW RUSSIA TWP" 983 441 471 40 11 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "SHEFFIELD TWP EAST" 417 187 201 14 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "SHEFFIELD TWP NORTH" 464 248 188 14 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "SHEFFIELD TWP WEST" 491 284 178 5 8 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "SHEFFIELD VILL #1" 665 256 361 23 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "SHEFFIELD VILL #2" 742 317 381 21 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "WELLINGTON TWP" 741 190 509 23 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "WELLINGTON VILL NORTH" 867 287 499 42 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "WELLINGTON VILL SOUTH" 1098 401 602 42 15 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "OBERLIN CITY #2" 527 485 28 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "AVON CITY 2-C" 743 392 313 14 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "AVON CITY 3-C" 1042 489 500 25 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "AVON CITY 4-C" 887 302 541 18 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "AVON CITY 1-C" 1181 494 618 33 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "AVON CITY 1-D" 1160 450 649 34 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "SHEFFIELD VILL #3" 791 371 377 23 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "OBERLIN CITY #8" 932 884 25 6 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lorain "AVON CITY 1-E" 805 326 413 27 11 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "MAUMEE 1" 528 228 250 30 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "MAUMEE 10" 855 386 405 38 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "MAUMEE 11" 705 305 322 56 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "MAUMEE 12" 704 331 323 26 14 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "MAUMEE 2" 583 304 222 35 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "MAUMEE 3" 786 334 389 30 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "MAUMEE 4" 526 228 251 25 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "MAUMEE 5" 704 344 304 36 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "MAUMEE 6" 458 221 204 23 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "MAUMEE 7" 679 312 307 31 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "MAUMEE 8" 698 347 304 34 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "MAUMEE 9" 718 319 342 29 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 1" 546 200 311 21 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 10" 473 253 193 14 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 11" 549 295 217 19 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 12" 438 240 167 19 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 13" 668 352 266 23 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 14" 634 279 314 21 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 15" 729 341 344 18 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 16" 689 289 351 28 9 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 17" 511 241 231 19 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 2" 600 244 289 37 12 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 3" 550 225 287 22 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 4" 628 260 316 27 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 5" 761 300 407 27 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 6" 632 327 256 26 4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 7" 756 369 353 20 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 8" 569 260 260 24 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "OREGON 9" 626 313 271 24 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 1" 943 411 452 44 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 10" 583 224 312 27 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 11" 738 267 413 32 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 12" 694 342 307 24 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 13" 822 336 425 27 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 14" 473 231 203 28 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 15" 506 231 224 28 10 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 16" 587 265 272 26 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 2" 931 456 401 37 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 3" 696 293 334 38 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 4" 780 345 368 30 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 5" 558 212 303 24 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 6" 438 244 155 21 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 7" 588 265 261 28 17 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 8" 696 293 353 21 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "SYLVANIA CITY 9" 744 346 332 33 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 1A" 742 330 343 45 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 1C" 539 269 236 17 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 1D" 1004 476 456 34 11 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 1E" 353 231 89 14 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 1F" 674 297 307 38 13 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 1G" 631 291 277 37 10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 1H" 557 241 279 24 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 1I" 679 311 313 31 11 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 1J" 589 268 276 30 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 1B" 408 208 167 21 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 2A" 274 203 54 9 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 2B" 342 275 46 8 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 2C" 615 385 173 21 14 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 2E" 522 425 70 4 10 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 2D" 282 243 33 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 2F" 443 379 43 9 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 3A" 313 168 119 10 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 3B" 916 514 331 31 14 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 3C" 663 371 221 29 17 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 3D" 603 327 231 25 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 3E" 610 307 249 24 10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 3F" 431 257 146 18 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 3G" 546 224 275 31 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 3H" 800 426 308 29 19 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 3I" 313 193 102 12 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 3J" 549 278 218 21 12 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 3K" 507 269 186 27 16 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 3L" 543 270 237 19 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 4A" 399 349 42 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 4B" 408 323 66 10 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 4C" 372 314 40 7 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 4D" 584 511 57 4 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 4E" 652 585 41 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 4F" 319 288 18 2 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 4G" 443 385 38 9 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 4H" 396 318 58 4 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 5A" 700 448 195 30 15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 5B" 750 378 300 47 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 5C" 549 306 214 13 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 5D" 673 427 212 12 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 5E" 674 366 253 23 13 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 5F" 496 280 188 6 9 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 5G" 599 339 213 29 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 5H" 501 341 136 12 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 5I" 993 665 273 23 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 5J" 693 396 246 32 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 6A" 740 643 74 6 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 6B" 550 467 66 9 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 6C" 715 613 84 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 6D" 632 541 60 11 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 6E" 569 381 136 31 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 6F" 564 454 83 8 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 6G" 612 524 59 15 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 6H" 624 536 61 10 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 14H" 569 531 16 8 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 14I" 529 463 36 7 10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 7A" 514 277 199 25 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 7B" 463 385 52 14 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 7C" 687 347 298 20 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 7D" 801 429 330 22 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 7E" 525 356 131 20 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 7G" 791 362 360 38 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 7I" 478 246 193 26 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 7F" 486 235 225 13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 7H" 438 251 161 13 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 8A" 400 309 67 6 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 8B" 489 465 9 3 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 8C" 400 376 9 3 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 8D" 531 504 12 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 8E" 481 357 92 16 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 8F" 580 554 13 2 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 8G" 503 399 73 18 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 8H" 481 434 22 10 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 9A" 534 370 129 14 11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 9C" 599 377 178 17 11 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 9D" 600 380 168 32 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 9E" 672 366 255 35 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 9F" 707 498 164 19 17 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 9G" 660 411 203 29 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 9H" 409 259 121 17 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 10A" 426 375 36 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 10C" 490 411 57 4 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 10D" 501 448 24 6 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 10E" 414 393 10 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 10F" 259 236 11 2 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 10G" 605 482 67 17 29 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 10I" 534 459 51 7 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 10H" 492 438 26 8 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 10B" 505 419 56 13 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 11A" 557 302 218 21 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 11B" 450 298 111 24 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 11C" 679 401 214 36 17 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 11D" 498 299 156 22 11 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 11E" 630 348 236 19 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 11F" 517 292 167 31 10 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 11G" 525 277 188 30 16 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 11H" 324 187 105 14 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 12A" 487 304 136 19 12 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 12B" 731 468 215 29 12 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 12C" 666 488 115 24 16 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 12D" 757 442 265 30 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 12G" 928 600 254 36 14 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 12H" 442 325 78 17 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 12E" 1050 630 338 42 17 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 12F" 594 393 155 28 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 13A" 331 313 12 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 13B" 642 563 54 9 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 13C" 357 352 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 13D" 661 609 35 5 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 13E" 513 455 43 8 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 13G" 553 494 46 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 13H" 450 435 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 13F" 615 465 98 29 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 14A" 426 402 14 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 14B" 389 381 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 14C" 487 463 8 2 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 14D" 661 584 57 6 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 14F" 406 389 9 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 14G" 354 341 6 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 14E" 383 352 18 5 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 15A" 529 334 141 25 12 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 15B" 738 364 301 38 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Lucas "TOLEDO 15C" 573 369 161 22 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
