COUNTY AREA TOTAL DEM REP LIB WI
Etowah "JESSIE DEAN SMITH REC CENTER" 0 153 160 7 0
Etowah "KEENER COMMUNITY CENTER" 0 38 59 1 0
Etowah "LIBERTY METHODIST CHURCH" 0 78 128 1 0
Etowah "MEADOW BROOK BAPTIST CHURCH" 0 329 1133 15 6
Etowah "MORTON CHAPEL CHURCH" 0 127 195 7 0
Etowah "MOUNTAINBORO CITY HALL" 0 195 368 14 1
Etowah "NEW UNION COMMUNITY CENTER" 0 128 311 12 1
Etowah "NOCCALULA KIWANIS PVLN .1" 0 388 717 28 2
Etowah "NOCCALULA KIWANIS PVLN .2" 0 196 410 14 0
Etowah "NORTH GADSDEN REC CENTER" 0 492 361 15 0
Etowah "RAINBOW CITY COMMUNITY CNTR .1" 0 230 500 4 0
Etowah "RAINBOW CITY COMMUNITY CNTR .2" 0 280 675 9 2
Etowah "RAINBOW CITY COMMUNITY CNTR .3" 0 185 482 12 1
Etowah "RAINBOW CITY FIRE DEPT NO_2" 0 134 264 6 0
Etowah "REECE CITY TOWN HALL" 0 88 164 4 0
Etowah "RIDGEVILLE TOWN HALL" 0 60 31 2 0
Etowah "SARDIS CITY HALL" 0 151 354 8 0
Etowah "SOUTHSIDE COMMUNITY CENTER .1" 0 233 600 11 2
Etowah "SOUTHSIDE COMMUNITY CENTER.2" 0 282 747 33 1
Etowah "SOUTHSIDE COMMUNITY CENTER .3" 0 220 489 21 0
Etowah "TIDMORE BEND VOLUNTEER FIRE" 0 139 278 6 1
Etowah "TILLISON BEND WATER AUTHORITY" 0 149 302 8 2
Etowah "12TH STREET BAPTIST CHURCH" 0 171 43 2 0
Etowah "UNION #3 BAPTIST CHURCH" 0 56 153 2 2
Etowah "WALNUT GROVE FIRE DEPARTMENT" 0 94 190 6 2
Etowah "WALNUT PARK REC CENTER" 0 333 276 28 2
Etowah "WEST ETOWAH VOLUNTEER FIRE" 0 35 104 1 1
Etowah "WHORTON BEND FIRE STATION" 0 143 409 7 0
Etowah "FORD VALLEY WATER" 0 121 195 5 1
Etowah CHALLENGED 0 0 0 0 0
Fayette "ABSENTEE VOTERS" 0 67 97 5 0
Fayette "BERRY ARMORY" 0 246 313 18 3
Fayette "BOLEY BOLEY SPRINGS CHURCH" 0 78 101 3 0
Fayette "BROWNS GLEN ALLEN COMM_ CNT_" 0 108 85 1 0
Fayette "BROWNS WHITES CHAPEL VT_ CNT_" 0 105 115 6 1
Fayette "BYLOR VOTING CENTER BANKSTON" 0 143 174 8 1
Fayette "CLEAR CREEK VT_ CNT_ PHILA_ CH" 0 57 80 6 0
Fayette "COLES NEW RIVER CH_ OF CHRIST" 0 59 57 3 0
Fayette "COLES VOTING CNT KILLINGSWORTH" 0 62 70 0 0
Fayette "COLLIN VT_ CNT_ MT_ VERNON" 0 67 169 2 0
Fayette "DS VOTING CENTER DS MT." 0 48 75 1 0
Fayette "FAYETTE CIVIC CENTER" 0 508 791 16 5
Fayette "FAYETTE COVIN VOTING CENTER" 0 106 81 5 0
Fayette "FAYETTE YOUTH CENTER" 0 438 397 24 3
Fayette "GEORGES CREEK VT_ CNT_ PEA RDG" 0 59 84 3 1
Fayette "GILPIN LAWRENCE MILL COMM_ CNT" 0 116 239 3 0
Fayette "HICO VT_ CNT_ N OF NEWTONVILLE" 0 87 69 2 0
Fayette "LEE BELK COMM CTR" 0 65 103 6 0
Fayette "LEE OAKRIDGE VOTING CENTER" 0 23 52 0 0
Fayette "PLEASANT GROVE VOTING CENTER" 0 41 63 2 0
Fayette "RIDGE CONCORD CH_ VT_ CNT_" 0 50 60 5 0
Fayette "RUSSELL VOTING CENTER BOBO SCH" 0 170 243 10 1
Fayette "STONEWALL CANNAN COMM_ CNT_" 0 120 54 2 2
Fayette "STOUGH VOTING CENTER" 0 132 161 6 0
Fayette "STUDDARDS CROSSROADS" 0 18 33 1 0
Fayette "SUGAR CREEK EXP STA NEAR WNFLD" 0 21 50 0 0
Fayette "THOMPSON KIRKLAND SCHOOL BLDG_" 0 56 99 3 0
Fayette "WEBSTER VT_ CNT_ WAYSIDE SCH_" 0 54 83 3 0
Franklin "ABSENTEE VOTERS" 0 85 79 3 0
Franklin BELGREEN 0 195 221 4 0
Franklin "CHUCKIE MULLINS CENTER" 0 244 59 2 0
Franklin "COLLEGE AVENUE ELEMENTARY" 0 218 201 12 0
Franklin COURTHOUSE 0 182 170 4 1
Franklin FRANKFORT 0 51 62 3 0
Franklin HALLTOWN 0 113 179 5 1
Franklin HODGES 0 86 110 2 0
Franklin JONESBORO 0 122 145 3 0
Franklin LAWLERS 0 117 143 5 0
Franklin "MT. STAR HILLS" 0 96 127 4 2
Franklin NEWBURG 0 95 30 3 0
Franklin "PHIL CAMPBELL" 0 338 321 7 1
Franklin "PLEASANT SITE" 0 37 56 0 0
Franklin "RED BAY #1" 0 337 500 10 3
Franklin "RED BAY #2" 0 0 0 0 0
Franklin ROCKWOOD 0 154 153 6 1
Franklin "RUSSELLVILLE ELECTRIC WRHS" 0 264 261 5 0
Franklin "RUSSELLVILLE HIGH SCHOOL" 0 342 466 6 0
Franklin "SPRUCE PINE" 0 170 214 5 1
Franklin "ST. CROSS ROAD" 0 69 93 0 0
Franklin THARPTOWN 0 123 177 1 1
Franklin "TRAPPTOWN-E. FRANKLIN JR. HIGH" 0 175 230 2 2
Franklin UNION 0 111 179 4 2
Franklin "VINA COMMUNITY CENTER" 0 122 145 3 0
Franklin "WACO CHURCH OF CHRIST" 0 106 101 3 1
Franklin CHALLENGED 0 0 0 0 0
Geneva "ABSENTEE VOTERS" 0 39 122 1 2
Geneva "BELLWOOD VOTING HOUSE" 0 69 105 1 0
Geneva BLACK 0 19 111 5 1
Geneva "CHANCELLOR VOTING HOUSE" 0 47 216 3 0
Geneva "COFFEE SPRINGS" 0 43 207 2 1
Geneva "DEVCO VOTING HOUSE" 0 49 242 7 0
Geneva "DUNDEE VOTING HOUSE" 0 18 210 2 3
Geneva "FADETTE VOTING HOUSE" 0 54 334 7 1
Geneva "FARM CENTER" 0 28 192 1 0
Geneva "FLAT CREEK" 0 37 98 2 1
Geneva "GENEVA ARMORY" 0 51 232 8 0
Geneva "GENEVA CITY HALL" 0 72 101 4 0
Geneva "GENEVA COMMUNITY CENTER" 0 56 231 2 1
Geneva "GENEVA COUNTY COURTHOUSE" 0 88 376 10 0
Geneva GILMORE 0 19 102 1 0
Geneva HACODA 0 18 54 2 0
Geneva "HARTFORD NATIONAL GUARD ARMORY" 0 170 586 9 3
Geneva "HUGHES VOTING HOUSE" 0 35 187 2 0
Geneva "HURRICANE VOTING HOUSE" 0 17 72 1 0
Geneva "KELLY CROSS ROADS" 0 20 65 0 0
Geneva LOWERY 0 26 74 3 0
Geneva LYTLE 0 32 126 12 1
Geneva MALVERN 0 82 442 8 1
Geneva "PINEY GROVE" 0 35 95 2 0
Geneva "REVELS GROCERY" 0 22 99 2 1
Geneva "SAMSON AMERICAN LEGION HALL" 0 146 244 6 1
Geneva "SAMSON COMMUNITY CENTER" 0 89 284 3 1
Geneva "SARDIS VOTING HOUSE" 0 13 69 0 0
Geneva "SLOCOMB NATIONAL GUARD ARMORY" 0 229 537 12 0
Geneva "ST. PAUL VOTING HOUSE" 0 15 102 5 0
Geneva "TATE SCHOOL" 0 16 99 3 0
Greene "ABSENTEE VOTERS" 0 185 61 1 0
Greene "BOLIGEE CITY HALL" 0 235 54 4 0
Greene "CARVER SCHOOL" 0 117 9 0 0
Greene "CLINTON RECREATION CENTER" 0 139 19 2 0
Greene "DOLLARHIDE RECREATION CENTER" 0 29 7 0 0
Greene "EATMAN SCHOOL" 0 15 12 0 0
Greene "EUTAW ACTIVITY CENTER" 0 277 16 2 0
Greene "EUTAW PRE-SCHOOL" 0 157 89 6 1
Greene "FORKLAND CITY HALL" 0 464 84 7 0
Greene "GREENE COUNTY COURTHOUSE" 0 118 25 3 0
Greene "JENA CLUBHOUSE" 0 53 26 1 0
Greene "LAW LIBRARY" 0 99 48 3 0
Greene "MANTUA FIRE DEPARTMENT" 0 188 19 1 0
Greene "MONTGOMERY RECREATION CENTER" 0 110 26 0 0
Greene "MORROW BROWN RECREATION CENTER" 0 233 4 0 0
Greene "MT. HEBRON PRE-SCHOOL" 0 182 9 1 0
Greene "NATIONAL GUARD ARMORY" 0 234 239 2 1
Greene "SOUTH FORK REST." 0 53 13 1 0
Greene "TISHABEE RECREATION CENTER" 0 156 11 4 0
Greene "UNION CITY HALL" 0 178 36 2 0
Greene "WEST GREENE FIRE STATION" 0 55 29 1 0
Hale "ABSENTEE VOTERS" 0 322 63 0 0
Hale "AKRON - CITY HALL" 0 210 115 9 0
Hale BUCKSNORT 0 59 73 3 0
Hale CEDARVILLE 0 165 54 2 0
Hale "GALLION VOLUNTEER FIRE" 0 117 95 3 0
Hale "GREENSBORO - ARMORY .1" 0 1186 499 21 1
Hale "GREENSBORO - ARMORY .2" 0 307 229 6 1
Hale HAVANA 0 74 65 2 0
Hale "SUNSHINE HIGH SCHOOL" 0 164 32 3 0
Hale "MOUNDVILLE - CITY HALL" 0 464 517 31 2
Hale "MT_ HERMAN" 0 100 85 0 0
Hale "NEWBERN - OLD BANK BLDG" 0 155 120 3 0
Hale "PHIPPS WORK CENTER" 0 4 19 2 0
Hale "SAWYERVILLE-HEAD START SCHOOL" 0 444 79 3 0
Hale STEWART 0 75 126 2 0
Hale VALLEY 0 63 105 4 0
Henry "ABSENTEE VOTERS" 0 182 113 5 0
Henry "ABBEVILLE ARMORY .1" 0 148 397 8 1
Henry "ABBEVILLE ARMORY .2" 0 284 232 8 0
Henry "BLANKENSHIP STORE" 0 21 66 2 0
Henry "BROWNS CROSSROADS" 0 26 52 1 0
Henry "CAPPS POST OFFICE" 0 80 100 2 0
Henry "EDWIN CLUBHOUSE" 0 65 70 3 0
Henry "ESPY FARMS" 0 49 90 2 0
Henry "HALEBURG CITY HALL" 0 40 87 4 0
Henry "HEADLAND ARMORY .1" 0 180 531 8 1
Henry "HEADLAND ARMORY .2" 0 191 544 17 0
Henry "HEBRON COMMUNITY VOTING HOUSE" 0 10 72 0 0
Henry "JUDSON COMMUNITY" 0 147 267 6 1
Henry "LAWRENCEVILLE HIGH SCHOOL" 0 77 73 8 0
Henry "NEWVILLE VOTING HOUSE" 0 168 169 8 0
Henry "SHORTERVILLE HOUSE" 0 103 80 2 1
Henry "TUMBLETON VOTING HOUSE" 0 22 195 1 0
Henry "UNION VT_ HOUSE" 0 41 127 5 0
Henry "WILLIAMS COMM_ VOTING HOUSE" 0 18 82 1 1
Henry "WILLS CROSS ROADS" 0 33 102 2 0
Houston "ABSENTEE VOTERS" 0 282 416 4 2
Houston ASHFORD 0 243 579 7 1
Houston "BAY SPRINGS" 0 63 345 5 0
Houston COLUMBIA 0 142 382 9 1
Houston COTTONWOOD 0 143 495 11 0
Houston COWARTS 0 120 607 11 1
Houston "DOUG TEW COMMUNITY CENTER .1" 0 249 1052 19 3
Houston "DOUG TEW COMMUNITY CENTER .2" 0 196 703 15 3
Houston "DOUG TEW COMMUNITY CENTER .3" 0 0 0 0 0
Houston DUPREE 0 19 112 4 1
Houston ENTERPRISE 0 44 234 4 3
Houston "FARM CENTER .1" 0 230 665 9 5
Houston "FARM CENTER .2" 0 122 305 3 0
Houston GORDON 0 103 50 1 0
Houston HARMON 0 23 79 2 0
Houston HODGESVILLE 0 116 686 12 2
Houston "JOHNSON HOMES .1" 0 307 52 1 0
Houston "JOHNSON HOMES .2" 0 719 145 10 1
Houston KINSEY 0 116 318 7 2
Houston "LIBRARY .1" 0 205 588 8 0
Houston "LIBRARY .2" 0 480 1118 16 2
Houston LINCOLN 0 157 93 4 0
Houston LOVETOWN 0 31 153 4 0
Houston LUCY 0 76 77 1 0
Houston MADRID 0 69 264 2 1
Houston PANSEY 0 42 136 1 0
Houston REHOBETH 0 96 597 12 2
Houston TAYLOR 0 104 700 10 1
Houston "VAUGHN BLUMBERG" 0 213 446 11 1
Houston "WATER AND ELECTRIC .1" 0 302 2034 23 2
Houston "WATER AND ELECTRIC .2" 0 123 656 8 2
Houston WEBB 0 84 383 5 2
Houston "WESTGATE .1" 0 134 892 10 3
Houston "WESTGATE .2" 0 260 1689 11 0
Houston WICKSBURG 0 57 540 8 1
Houston "WIREGRASS PARK .1" 0 385 1031 21 2
Houston "WIREGRASS PARK .2" 0 77 276 2 0
Jackson "ABSENTEE VOTERS" 0 131 209 1 2
Jackson ASPEL 0 39 60 3 0
Jackson "BISHOP SWAFFORDS STORE" 0 33 10 0 0
Jackson "BRIDGEPORT #1" 0 186 132 12 0
Jackson "BRIDGEPORT #2" 0 205 138 7 0
Jackson BRYANT 0 138 253 18 2
Jackson COLLINS 0 15 26 0 0
Jackson CROW 0 35 42 1 0
Jackson "DEANS CHAPEL" 0 102 109 3 0
Jackson DUTTON 0 279 309 12 0
Jackson FACKLER 0 94 118 1 3
Jackson "FLAT ROCK" 0 88 123 4 0
Jackson GARTH 0 47 31 0 0
Jackson "GROSS SPRINGS <CHRISTIAN HOME>" 0 73 50 2 0
Jackson HAMBRICK 0 8 8 0 0
Jackson "HIGDON <SAND MTN HIGH SCHOOL>" 0 179 134 3 1
Jackson "HOLLY SPRINGS BAPTIST CHURCH" 0 18 26 4 0
Jackson HOLLYTREE 0 33 37 6 0
Jackson HOLLYWOOD 0 245 175 6 0
Jackson HYTOP 0 50 36 4 2
Jackson LANGSTON 0 27 34 1 0
Jackson LARKINSVILLE 0 78 81 5 0
Jackson LIMROCK 0 76 31 5 0
Jackson "LONG ISLAND" 0 22 33 1 0
Jackson MACEDONIA 0 190 206 6 0
Jackson "MINK CREEK" 0 96 98 4 0
Jackson "PAINT ROCK" 0 62 86 3 0
Jackson PISGAH 0 315 221 15 1
Jackson "PLEASANT GROVES FIRE HALL" 0 39 63 3 0
Jackson PRINCETON 0 39 10 0 0
Jackson ROSALIE 0 231 180 10 4
Jackson "SCOTTSBORO NATIONAL GUARD #1" 0 666 963 20 5
Jackson "SCOTTSBORO NATIONAL GUARD #2" 0 331 464 9 1
Jackson "SCOTTSBORO NATIONAL GUARD #3" 0 471 705 20 1
Jackson SECTION 0 262 241 12 1
Jackson SKYLINE 0 155 223 7 0
Jackson "STEVENSON #1" 0 135 71 3 0
Jackson "STEVENSON #2" 0 311 218 10 2
Jackson "TRENTON FIRE HALL" 0 17 20 1 0
Jackson TUPELO 0 61 99 6 1
Jackson WININGER 0 49 73 1 0
Jackson "WOODVILLE CITY HALL" 0 141 173 7 0
Jefferson "1501 MT. OLIVE ELEM 01" 0 236 981 14 0
Jefferson "1501 MT. OLIVE ELEM. 02" 0 154 809 20 0
Jefferson "1502 BAGLEY JR. HIGH 01" 0 61 200 2 0
Jefferson "1502 BAGLEY JR. HIGH 02" 0 284 810 10 0
Jefferson "1503 MASONIC LODGE W.J.01" 0 58 137 2 0
Jefferson "1503 MASONIC LODGE W.J.02" 0 94 189 9 0
Jefferson "1504 ALLIANCE COMM.CNT 01" 0 72 170 3 0
Jefferson "1504 ALLIANCE COMM.CNT 02" 0 136 348 7 0
Jefferson "1505 SYLVAN SPRINGS COMM 01" 0 78 214 8 0
Jefferson "1505 SYLVAN SPRINGS COMM 02" 0 21 97 2 0
Jefferson "1506 PLEASANT GROVE C. HO 01" 0 374 1146 13 0
Jefferson "1506 PLEASANT GROVE C. HO 02" 0 198 624 7 0
Jefferson "1506 PLEASANT GROVE C. HO 03" 0 259 819 12 0
Jefferson "1507 CONCORD COMM CNT 01" 0 266 970 19 0
Jefferson "1507 CONCORD COMM CNT 02" 0 43 165 2 0
Jefferson "1508 HUEYTOWN COMM SCH 01" 0 28 46 1 0
Jefferson "1508 HUEYTOWN COMM SCH 02" 0 27 42 2 0
Jefferson "1509 VIRGINIA VOL F.D. 01" 0 38 183 2 0
Jefferson "1509 VIRGINIA VOL F.D. 02" 0 172 716 10 0
Jefferson "1510 OAK GROVE F.B.C. 01" 0 44 158 4 0
Jefferson "1510 OAK GROVE F.B.C. 02" 0 111 366 8 0
Jefferson "1511 PLEAS HILL U.M.C. 01" 0 346 1022 17 0
Jefferson "1511 PLEAS HILL U.M.C. 02" 0 286 1194 18 0
Jefferson "3401 CORNER SCHOOL 01" 0 61 246 2 0
Jefferson "3401 CORNER SCHOOL 02" 0 140 595 10 0
Jefferson "4301 ST PETER CAT CHR 01" 0 13 28 0 0
Jefferson "4301 ST PETER CAT CHR 02" 0 58 186 5 0
Jefferson "4401 TRUSS CITY HALL 01" 0 220 1054 7 0
Jefferson "4401 TRUSS CITY HALL 02" 0 186 966 6 0
Jefferson "4402 TRUSS 1ST BAPT  01" 0 235 1445 13 0
Jefferson "4402 TRUSS 1ST BAPT 02" 0 246 1630 22 0
Jefferson "4403 MT VIEW BAPT CH 01" 0 189 1023 17 0
Jefferson "4403 MT VIEW BAPT CH 02" 0 149 796 8 0
Jefferson "4404 CLVIEW BAPTIST CH 01" 0 207 821 8 0
Jefferson "4404 CVIEW BAPTIST CH 02" 0 167 620 11 0
Jefferson "4405 CENTER POINT CTHS 01" 0 184 432 8 0
Jefferson "4405 CENTER POINT CTHS 02" 0 512 986 17 0
Jefferson "4406 HILLDLE BAPTIST 01" 0 363 491 10 0
Jefferson "4406 HILLDLE BAPTIST 02" 0 346 436 10 0
Jefferson "4407 JEFF STATE COLL 01" 0 43 118 0 0
Jefferson "4407 JEFF STATE COLL 02" 0 33 119 6 0
Jefferson "4501 EASTWOOD MALL 01" 0 214 647 21 0
Jefferson "4501 EASTWOOD MALL 02" 0 214 626 18 0
Jefferson "4502 CHEROKEE BEND SCH 01" 0 122 676 6 0
Jefferson "4502 CHEROKEE BEND SCH 02" 0 103 459 5 0
Jefferson "4503 IRONDALE SR BLD 01" 0 625 706 23 0
Jefferson "4503 IRONDALE SR CT 02" 0 582 567 14 0
Jefferson "4504 FIRE STATION #31 01" 0 62 102 3 0
Jefferson "4504 FIRE STATION #31 02" 0 54 60 2 0
Jefferson "4505 HUFFMAN MIDDLE 01" 0 270 549 14 0
Jefferson "4505 HUFFMAN MIDDLE 02" 0 195 449 10 0
Jefferson "4506 BREWSTER RD BAPT 01" 0 378 625 21 0
Jefferson "4506 BREWSTER RD BAPT 02" 0 402 671 14 0
Jefferson "4507 1ST UMC OF CENTER 01" 0 133 216 2 0
Jefferson "4507 1ST UMC OF CENTER 02" 0 304 440 5 0
Jefferson "4508 LEEDS NATIONAL GUARD 01" 0 354 309 12 0
Jefferson "4508 LEEDS NATIONAL GUARD 02" 0 199 253 6 0
Jefferson "4509 LEEDS HIGH SCHOOL 01" 0 285 829 16 0
Jefferson "4509 LEEDS HIGH SCHOOL 02" 0 204 579 12 0
Jefferson "4510 FIRESTATION #2 01" 0 12 37 1 0
Jefferson "4510 FIRESTATION #2 02" 0 10 40 0 0
Jefferson "4601 HUNTER STREET BAP 01" 0 247 1063 12 0
Jefferson "4601 HUNTER STREET BAP 02" 0 306 1250 16 0
Jefferson "4602 PRNCE O PEACE CHR 01" 0 345 1183 20 0
Jefferson "4602 PRNCE O PEACE CHR 02" 0 261 1025 8 0
Jefferson "4603 SHADES CREST BAP 01" 0 37 110 5 0
Jefferson "4603 SHADES CREST BAP 02" 0 251 1091 22 0
Jefferson "4604 SHADES MNT CHURCH 02" 0 353 1040 23 0
Jefferson "4604 SHADES MTN CHURCH 01" 0 132 483 8 0
Jefferson "4605 EDGEWOOD ELEMENTARY 01" 0 254 694 19 0
Jefferson "4605 EDGEWOOD ELEMENTARY 02" 0 169 498 17 0
Jefferson "4606 HOMEWOOD PUB LIB 01" 0 220 619 11 0
Jefferson "4606 HOMEWOOD PUB LIB 02" 0 378 1062 32 0
Jefferson "4607 MT BROOK GRAM SCH 01" 0 36 143 2 0
Jefferson "4607 MT BROOK GRAM SCH 02" 0 80 378 6 0
Jefferson "4608 ST. LUKES EPIS CH. 01" 0 148 693 6 0
Jefferson "4608 ST. LUKES EPIS CH. 02" 0 93 462 2 0
Jefferson "4609 MT BRK CITY HALL 01" 0 174 861 9 0
Jefferson "4609 MT BRK CITY HALL 02" 0 184 993 18 0
Jefferson "4701 HOOVER PRK & REC 01" 0 220 432 13 0
Jefferson "4701 HOOVER PRK & REC 02" 0 228 336 7 0
Jefferson "4702 OAKMONT PRES CHR 01" 0 154 676 12 0
Jefferson "4702 OAKMONT PRES CHR 02" 0 133 695 11 0
Jefferson "4703 ST PETER CAT CHR 01" 0 386 1280 23 0
Jefferson "4703 ST PETER CAT CHR 02" 0 133 525 8 0
Jefferson "4704 ST MARK UMC 01" 0 192 893 11 0
Jefferson "4704 ST MARK UMC 02" 0 245 976 11 0
Jefferson "4705 VEST. HILLS C. C. 01" 0 492 1677 19 0
Jefferson "4705 VEST. HILLS C. C. 02" 0 215 894 25 0
Jefferson "4706 MT.TOP COM CHR 01" 0 210 665 10 0
Jefferson "4706 MT.TOP COM CHR 02" 0 60 205 5 0
Jefferson "4707 VESTAVIA HILLS 01" 0 147 788 7 0
Jefferson "4707 VESTAVIA HILLS 02" 0 103 534 7 0
Jefferson "4708 VEST HILLS UMC 01" 0 154 631 9 0
Jefferson "4708 VEST HILLS UMC 02" 0 186 761 10 0
Jefferson "4801 HOOVER PUB. LIB 01" 0 98 280 4 0
Jefferson "4801 HOOVER PUB. LIB 02" 0 74 278 4 0
Jefferson "4802 MTN CHAPEL UMC 01" 0 158 948 10 0
Jefferson "4802 MTN CHAPEL UMC 02" 0 196 1194 14 0
Jefferson "4803 FIRE STATION #32 01" 0 111 490 12 0
Jefferson "4803 FIRE STATION #32 02" 0 146 605 12 0
Jefferson "4804 FIRE STATION #2 01" 0 252 996 12 0
Jefferson "4804 FIRE STATION #2 02" 0 146 712 9 0
Jefferson "4805 CAHABA HTS COMM 01" 0 232 749 17 0
Jefferson "4805 CAHABA HTS COMM 02" 0 257 866 18 0
Jefferson "4806 BROOKWOOD BAP CHR 01" 0 313 1324 14 0
Jefferson "4806 BROOKWOOD BAP CHR 02" 0 207 821 8 0
Jefferson "4807 LIBERTY PARK BAP 01" 0 73 513 3 0
Jefferson "4807 LIBERTY PARK BAP 02" 0 41 262 3 0
Jefferson "4808 OVERTON ROAD UMC 01" 0 216 584 15 0
Jefferson "4808 OVERTON ROAD UMC 02" 0 43 79 0 0
Jefferson "5101 GARDENDALE CIVIC 01" 0 433 1925 20 0
Jefferson "5101 GARDENDALE CIVIC 02" 0 449 1919 30 0
Jefferson "5101 GARDENDALE CIVIC 03" 0 14 40 2 0
Jefferson "5102 MORRIS TOWN HALL 01" 0 86 461 9 0
Jefferson "5102 MORRIS TOWN HALL 02" 0 57 338 5 0
Jefferson "5103 KIMBERLY TOWN HALL 01" 0 18 79 2 0
Jefferson "5103 KIMBERLY TOWN HALL 02" 0 148 482 10 0
Jefferson "5104 WARRIOR CITY HALL 01" 0 315 545 13 0
Jefferson "5104 WARRIOR CITY HALL 02" 0 25 64 2 0
Jefferson "5105 TRAFFORD TOWN HALL 01" 0 72 160 3 0
Jefferson "5105 TRAFFORD TOWN HALL 02" 0 44 103 2 0
Jefferson "5106 KERMIT JOHNSON SCHOOL 01" 0 71 265 8 0
Jefferson "5106 KERMIT JOHNSON SCHOOL 02" 0 176 526 15 0
Jefferson "5107 FIRST BAPTIST CHURCH 01" 0 127 703 9 0
Jefferson "5107 FIRST BAPTIST CHURCH 02" 0 102 452 5 0
Jefferson "5108 PINSON UMC 01" 0 158 402 6 0
Jefferson "5108 PINSON UMC 02" 0 289 690 10 0
Jefferson "5109 CLAY COMM CENTER 01" 0 185 1268 21 0
Jefferson "5109 CLAY COMM CENTER 02" 0 160 1112 13 0
Jefferson "5201 CENTRAL PARK REC CNT 01" 0 856 145 6 0
Jefferson "5201 CENTRAL PARK REC CNT 02" 0 268 57 0 0
Jefferson "5202 LEE ELEM SCHOOL 01" 0 259 15 3 0
Jefferson "5202 LEE ELEM SCHOOL 02" 0 566 25 2 0
Jefferson "5203 WIGGINS LIBRARY 01" 0 503 23 5 0
Jefferson "5203 WIGGINS LIBRARY 02" 0 399 22 3 0
Jefferson "5204 HARRISON PARK  REC 01" 0 771 34 7 0
Jefferson "5204 HARRISON PARK RECREA 02" 0 859 43 3 0
Jefferson "5205 HEMPHILL SCHOOL REC 01" 0 175 14 2 0
Jefferson "5205 HEMPHILL SCHOOL REC 02" 0 279 23 1 0
Jefferson "5206 JACKSON ELEM SCH 01" 0 620 28 3 0
Jefferson "5206 JACKSON ELEM SCH 02" 0 350 18 0 0
Jefferson "5207 HENRY CRUMPTON REC 01" 0 382 23 7 0
Jefferson "5207 HENRY CRUMPTON REC 02" 0 351 13 1 0
Jefferson "5208 SHADY GROVE BAPTIST 01" 0 9 2 0 0
Jefferson "5208 SHADY GROVE BAPTIST 02" 0 79 6 1 0
Jefferson "5209 MACEDNIA  CHURCH 02" 0 42 1 0 0
Jefferson "5209 MACEDNIA CHURCH 01" 0 85 7 4 0
Jefferson "5210 PINE HAVEN BAPT 01" 0 41 154 4 0
Jefferson "5210 PINE HAVEN BAPT 02" 0 27 73 0 0
Jefferson "5211 E. S. & S. 01" 0 63 140 1 0
Jefferson "5211 E. S. & S. 02" 0 17 38 0 0
Jefferson "5212 HOMEWOOD COURTHOUSE 01" 0 236 267 5 0
Jefferson "5212 HOMEWOOD COURTHOUSE 02" 0 474 547 20 0
Jefferson "5213 HOMEWOOD PARK 01" 0 234 307 10 0
Jefferson "5213 HOMEWOOD PARK 02" 0 244 294 6 0
Jefferson "5214 SHADES CAHABA SCH 01" 0 189 555 12 0
Jefferson "5214 SHADES CAHABA SCH 02" 0 151 490 14 0
Jefferson "5215 AFTON LEE COMM CNTR 01" 0 49 6 0 0
Jefferson "5215 AFTON LEE COMM CNTR 02" 0 67 3 2 0
Jefferson "5216 BHM BOTANIC GARDENS 01" 0 66 182 5 0
Jefferson "5216 BHM BOTANIC GARDENS 02" 0 54 122 5 0
Jefferson "5301 LEGION FIELD LOBBY 01" 0 950 36 4 0
Jefferson "5301 LEGION FIELD LOBBY 02" 0 938 41 9 0
Jefferson "5302 ELYTON ELEM SCHOOL 01" 0 357 17 2 0
Jefferson "5302 ELYTON ELEM SCHOOL 02" 0 622 32 9 0
Jefferson "5303 HILL ELEM SCHOOL 01" 0 405 16 1 0
Jefferson "5303 HILL ELEM SCHOOL 02" 0 271 9 0 0
Jefferson "5304 WASHINGTON ELEM SCH 01" 0 419 15 2 0
Jefferson "5304 WASHINGTON ELEM SCH 02" 0 430 10 5 0
Jefferson "5305 CENTER STR  SCHOOL 01" 0 819 27 4 0
Jefferson "5305 CENTER STR SCHOOL 02" 0 826 32 3 0
Jefferson "5306 GLEN IRIS ELEM SCH 01" 0 283 168 15 0
Jefferson "5306 GLEN IRIS ELEM SCH 02" 0 249 151 19 0
Jefferson "5307 GREEN SPR BAP CHR 01" 0 133 89 4 0
Jefferson "5307 GREEN SPR BAP CHR 02" 0 327 228 13 0
Jefferson "5308 RAMSAY ALT HS 01" 0 179 137 13 0
Jefferson "5308 RAMSAY ALT HS 02" 0 441 263 35 0
Jefferson "5309 SOUTHSIDE LIBRARY 01" 0 39 37 4 0
Jefferson "5309 SOUTHSIDE LIBRARY 02" 0 74 74 2 0
Jefferson "5310 FIRE STATION #22 01" 0 235 225 17 0
Jefferson "5310 FIRE STATION #22 02" 0 536 461 38 0
Jefferson "5401 WILKERSON MIDDLE SCH 01" 0 327 9 2 0
Jefferson "5401 WILKERSON MIDDLE SCH 02" 0 254 9 1 0
Jefferson "5402  TUGGLE ELEM SCHOOL 02" 0 221 9 3 0
Jefferson "5402 TUGGLE ELEM SCHOOL 01" 0 223 9 2 0
Jefferson "5403 LEWIS ELEM SCHOOL 01" 0 210 9 1 0
Jefferson "5403 LEWIS ELEM SCHOOL 02" 0 196 4 1 0
