DIST COUNTY AREA TOTAL DEM REP OverVotes UnderVotes WriteinVotes
DIST COUNTY AREA TOTAL BillNelson RickScott OverVotes UnderVotes WriteinVotes
NA Broward R007 0 403 434 0 31 4
NA Broward R008 0 450 458 0 52 2
NA Broward R009 0 596 507 0 52 2
NA Broward R010 0 398 396 2 44 1
NA Broward R011 0 563 483 0 49 5
NA Broward R012 0 622 485 0 97 2
NA Broward R013 0 1290 1325 1 113 4
NA Broward R014 0 566 359 0 58 2
NA Broward R015 0 1139 1071 2 120 3
NA Broward R016 0 867 394 0 52 2
NA Broward R017 0 279 85 0 13 1
NA Broward R018 0 1054 347 1 68 2
NA Broward R019 0 665 302 0 45 5
NA Broward R020 0 425 174 0 28 4
NA Broward R021 0 1023 180 0 52 0
NA Broward R022 0 724 117 1 37 1
NA Broward R023 0 711 20 1 36 5
NA Broward R024 0 629 18 1 28 2
NA Broward R025 0 1103 56 4 62 1
NA Broward R026 0 925 25 0 40 2
NA Broward R027 0 891 104 0 37 0
NA Broward R028 0 1080 20 0 50 1
NA Broward R029 0 625 16 2 33 0
NA Broward R030 0 1099 26 1 49 3
NA Broward R031 0 843 177 0 35 3
NA Broward R032 0 1558 1076 0 68 5
NA Broward R033 0 861 112 1 44 1
NA Broward R034 0 1363 625 0 84 2
NA Broward R035 0 468 385 0 40 0
NA Broward R036 0 389 486 0 58 3
NA Broward R037 0 428 515 0 55 1
NA Broward R038 0 118 227 1 21 1
NA Broward R039 0 600 729 2 71 2
NA Broward R040 0 1066 1257 0 108 2
NA Broward R041 0 626 256 0 30 2
NA Broward R042 0 341 229 1 12 3
NA Broward R043 0 812 521 1 34 6
NA Broward R044 0 118 61 0 10 1
NA Broward R045 0 591 315 0 47 4
NA Broward R046 0 972 711 0 86 2
NA Broward R047 0 615 333 0 34 2
NA Broward R048 0 541 308 2 38 2
NA Broward R049 0 659 441 0 58 1
NA Broward R050 0 904 94 3 33 2
NA Broward R051 0 716 21 3 46 0
NA Broward R052 0 440 173 0 38 0
NA Broward R053 0 808 647 0 60 4
NA Broward R054 0 423 227 0 38 1
NA Broward R055 0 295 328 0 31 0
NA Broward R056 0 444 21 0 17 0
NA Broward R057 0 510 72 1 14 1
NA Broward R058 0 491 240 1 17 3
NA Broward R059 0 459 318 1 37 1
NA Broward R060 0 852 286 1 24 0
NA Broward R061 0 336 236 0 14 1
NA Broward R062 0 419 17 1 20 2
NA Broward R063 0 2705 159 8 130 5
NA Broward R064 0 498 89 0 32 1
NA Broward R065 0 212 144 0 19 1
NA Broward R066 0 288 221 0 13 2
NA Broward R067 0 490 293 0 18 4
NA Broward R068 0 400 354 0 35 3
NA Broward R069 0 1233 29 2 51 2
NA Broward S001 0 893 194 0 66 4
NA Broward S002 0 811 38 1 32 3
NA Broward S003 0 983 486 0 54 3
NA Broward S004 0 1022 642 0 72 8
NA Broward S005 0 546 394 1 34 6
NA Broward S006 0 461 240 0 27 4
NA Broward S007 0 387 314 0 22 1
NA Broward S008 0 835 468 1 43 4
NA Broward S009 0 524 373 0 37 3
NA Broward T001 0 749 325 2 36 5
NA Broward T002 0 655 310 0 47 1
NA Broward T003 0 1222 817 2 60 1
NA Broward T004 0 706 227 1 19 3
NA Broward T005 0 338 145 0 11 2
NA Broward T006 0 265 245 0 16 0
NA Broward T007 0 502 434 0 31 1
NA Broward T008 0 765 528 1 42 6
NA Broward T009 0 1323 434 0 53 10
NA Broward T010 0 1315 1022 3 59 5
NA Broward T011 0 646 420 1 24 0
NA Broward T012 0 463 269 1 24 3
NA Broward T013 0 378 256 0 26 1
NA Broward T014 0 865 508 1 56 5
NA Broward T015 0 813 591 0 30 4
NA Broward T016 0 124 51 0 5 1
NA Broward T017 0 552 444 0 34 0
NA Broward T018 0 1987 2261 2 111 4
NA Broward T019 0 450 284 1 23 5
NA Broward T020 0 739 573 0 53 4
NA Broward T021 0 554 586 0 33 4
NA Broward T022 0 248 190 0 17 2
NA Broward T023 0 745 324 0 37 4
NA Broward T024 0 488 405 0 30 2
NA Broward T025 0 767 474 0 30 4
NA Broward T026 0 863 689 1 36 2
NA Broward T027 0 327 330 0 15 4
NA Broward T028 0 1711 933 0 105 3
NA Broward T029 0 759 488 4 51 2
NA Broward T030 0 172 198 0 18 1
NA Broward U001 0 415 324 0 23 0
NA Broward U002 0 530 464 1 30 2
NA Broward U003 0 1017 900 2 64 8
NA Broward U004 0 1406 1144 1 93 7
NA Broward U005 0 710 434 0 38 4
NA Broward U006 0 1695 781 0 77 6
NA Broward U007 0 715 597 0 44 7
NA Broward U008 0 309 236 1 23 1
NA Broward U009 0 359 212 0 18 0
NA Broward U010 0 786 455 0 48 3
NA Broward U011 0 1175 643 0 59 4
NA Broward V001 0 337 367 0 13 1
NA Broward V002 0 1275 1217 2 129 2
NA Broward V003 0 681 308 1 43 3
NA Broward V004 0 418 154 12 24 2
NA Broward V005 0 464 325 0 22 0
NA Broward V006 0 483 234 1 23 1
NA Broward V007 0 929 527 0 65 7
NA Broward V008 0 455 18 0 76 0
NA Broward V009 0 747 196 0 32 3
NA Broward V010 0 223 88 0 15 0
NA Broward V011 0 923 90 1 29 4
NA Broward V012 0 1019 348 1 118 4
NA Broward V013 0 469 126 0 29 2
NA Broward V014 0 482 245 1 76 0
NA Broward V015 0 550 283 0 35 3
NA Broward V016 0 727 350 0 42 5
NA Broward V017 0 223 61 0 44 1
NA Broward V018 0 1471 299 1 240 10
NA Broward V019 0 557 75 0 96 2
NA Broward V020 0 366 97 0 59 0
NA Broward V021 0 649 391 1 112 3
NA Broward V022 0 597 357 0 89 4
NA Broward V023 0 316 180 0 26 0
NA Broward V024 0 946 353 0 63 3
NA Broward V025 0 410 515 0 30 2
NA Broward V026 0 449 197 4 20 3
NA Broward V027 0 320 194 0 18 0
NA Broward V028 0 421 232 0 20 0
NA Broward V029 0 209 130 1 28 1
NA Broward V030 0 597 392 2 57 4
NA Broward V031 0 450 310 0 70 1
NA Broward V032 0 677 277 0 123 2
NA Broward V033 0 517 311 1 80 0
NA Broward V034 0 905 361 2 169 2
NA Broward V035 0 225 108 0 32 1
NA Broward V036 0 265 93 0 55 1
NA Broward V037 0 390 120 2 58 1
NA Broward V038 0 522 146 1 75 0
NA Broward V039 0 484 227 1 26 3
NA Broward V040 0 519 283 0 33 3
NA Broward V041 0 356 102 0 59 2
NA Broward V042 0 779 239 1 130 4
NA Broward V043 0 453 181 0 75 0
NA Broward V044 0 659 248 0 119 2
NA Broward V045 0 417 218 1 83 3
NA Broward V046 0 217 106 0 38 4
NA Broward V047 0 475 340 1 37 0
NA Broward V048 0 378 173 1 70 3
NA Broward V049 0 438 201 0 26 1
NA Broward V050 0 586 257 2 36 1
NA Broward V051 0 572 324 0 40 4
NA Broward V052 0 638 290 0 44 6
NA Broward V053 0 807 577 2 51 5
NA Broward V054 0 381 185 0 17 3
NA Broward V055 0 558 638 1 46 2
NA Broward V056 0 349 108 1 18 1
NA Broward V057 0 1184 705 2 56 5
NA Broward V058 0 304 181 0 25 2
NA Broward W001 0 2012 165 2 89 3
NA Broward W002 0 1168 151 1 61 3
NA Broward W003 0 632 79 0 34 2
NA Broward W004 0 917 90 0 44 1
NA Broward W005 0 911 57 0 48 3
NA Broward W006 0 653 98 2 31 0
NA Broward W007 0 1015 134 1 63 1
NA Broward W008 0 1734 156 1 70 2
NA Broward W009 0 994 440 0 60 2
NA Broward W010 0 595 80 0 33 0
NA Broward W011 0 1109 135 1 57 1
NA Broward W012 0 1655 159 1 63 3
NA Broward W013 0 2460 295 0 100 4
NA Broward W014 0 1854 792 1 91 6
NA Broward W015 0 499 335 0 31 0
NA Broward W016 0 2860 1400 1 148 5
NA Broward W017 0 1808 616 2 88 3
NA Broward W018 0 1227 434 0 76 4
NA Broward W019 0 1835 510 1 112 2
NA Broward W020 0 1733 575 1 73 4
NA Broward W021 0 1656 746 1 101 1
NA Broward W022 0 1470 479 0 67 1
NA Broward W023 0 3370 599 6 175 5
NA Broward W024 0 1470 224 1 74 5
NA Broward W025 0 2126 159 0 79 1
NA Broward X001 0 734 286 3 37 2
NA Broward X002 0 575 190 0 29 1
NA Broward X003 0 724 192 0 39 5
NA Broward X004 0 475 266 0 38 1
NA Broward X005 0 584 436 0 41 3
NA Broward X006 0 1027 431 0 52 8
NA Broward X007 0 779 509 0 46 3
NA Broward X008 0 541 226 0 35 0
NA Broward X009 0 1482 409 2 105 4
NA Broward X010 0 1103 727 0 68 4
NA Broward X011 0 201 174 0 7 0
NA Broward X012 0 685 261 1 76 2
NA Broward X013 0 1050 479 1 75 4
NA Broward X014 0 1040 307 0 44 5
NA Broward X015 0 357 326 1 29 2
NA Broward X016 0 672 375 1 37 4
NA Broward X017 0 1033 464 2 62 3
NA Broward X018 0 468 189 0 27 2
NA Broward X019 0 864 575 0 118 3
NA Broward X020 0 1208 807 3 146 1
NA Broward X021 0 1978 415 0 75 4
NA Broward X022 0 1119 223 1 64 1
NA Broward X023 0 1121 285 0 45 0
NA Broward X024 0 1485 891 1 76 2
NA Broward X025 0 330 197 1 35 2
NA Broward X026 0 648 284 0 38 2
NA Broward X027 0 1043 513 0 58 3
NA Broward X028 0 600 512 0 35 1
NA Broward X029 0 1390 941 0 76 1
NA Broward X030 0 539 349 0 38 4
NA Broward X031 0 1406 882 2 155 6
NA Broward X032 0 475 402 2 32 2
NA Broward X033 0 1098 676 0 52 7
NA Broward X034 0 584 391 0 27 2
NA Broward X035 0 1064 495 0 46 4
NA Broward X036 0 1012 417 0 52 3
NA Broward X037 0 219 201 0 11 0
NA Broward X038 0 1509 927 1 74 4
NA Broward X039 0 543 285 1 29 0
NA Broward X040 0 1428 862 1 68 2
NA Broward X041 0 861 466 1 45 4
NA Broward X042 0 928 665 1 61 5
NA Broward X043 0 1307 700 2 71 5
NA Broward X044 0 1015 499 1 64 1
NA Broward X045 0 769 242 1 39 1
NA Broward X046 0 655 218 0 42 0
NA Broward X047 0 356 60 0 18 0
NA Broward X048 0 478 137 0 26 0
NA Broward X049 0 920 418 0 45 4
NA Broward X050 0 786 184 1 20 3
NA Broward Y001 0 317 448 0 51 0
NA Broward Y002 0 645 830 0 95 2
NA Broward Y003 0 643 435 0 59 1
NA Broward Y004 0 913 557 2 80 1
NA Broward Y005 0 726 550 2 54 4
NA Broward Y006 0 1385 738 5 116 6
NA Broward Y007 0 1262 377 3 74 5
NA Broward Y008 0 1435 114 0 56 3
NA Broward Z001 0 798 22 0 26 3
NA Broward Z002 0 1381 42 2 76 4
NA Broward Z003 0 599 339 1 62 7
NA Broward Z004 0 98 48 0 7 0
NA Broward Z005 0 248 60 1 9 0
NA Broward Z073 0 175 119 0 10 1
NA Calhoun 101 0 148 494 0 1 1
NA Calhoun 102 0 78 314 1 1 2
NA Calhoun 201/201C 0 84 496 0 5 1
NA Calhoun 202 0 132 460 0 5 2
NA Calhoun 301 0 89 627 3 14 1
NA Calhoun 302 0 56 327 0 6 2
NA Calhoun 401 0 306 126 0 1 1
NA Calhoun 402 0 3 45 0 4 0
NA Calhoun 501 0 88 393 0 1 0
NA Calhoun 502 0 15 104 0 0 1
NA Calhoun 503 0 34 200 0 0 1
NA Charlotte 1 0 91 170 0 8 0
NA Charlotte 10 0 265 321 0 11 0
NA Charlotte 11 0 399 819 0 21 2
NA Charlotte 12 0 687 1025 1 40 0
NA Charlotte 13 0 352 821 0 21 0
NA Charlotte 14 0 472 864 0 30 0
NA Charlotte 15 0 580 874 0 23 0
NA Charlotte 16 0 301 254 0 12 0
NA Charlotte 17 0 531 525 0 32 0
NA Charlotte 18 0 437 729 0 18 0
NA Charlotte 19 0 258 332 0 17 0
NA Charlotte 2 0 146 281 0 15 0
NA Charlotte 20 0 455 670 0 17 0
NA Charlotte 21 0 317 416 0 14 0
NA Charlotte 22 0 954 1213 0 42 0
NA Charlotte 23 0 265 469 0 6 0
NA Charlotte 24 0 496 552 1 22 0
NA Charlotte 25 0 473 582 0 17 0
NA Charlotte 26 0 255 300 0 13 0
NA Charlotte 27 0 796 1250 0 37 0
NA Charlotte 28 0 528 1058 0 20 0
NA Charlotte 29 0 853 1801 0 16 0
NA Charlotte 3 0 224 135 0 7 2
NA Charlotte 30 0 207 404 0 15 0
NA Charlotte 31 0 522 1168 0 26 0
NA Charlotte 32 0 82 232 0 5 0
NA Charlotte 33 0 406 681 0 24 1
NA Charlotte 34 0 461 877 0 10 0
NA Charlotte 35 0 259 405 0 7 0
NA Charlotte 36 0 659 678 0 21 0
NA Charlotte 38 0 657 668 0 30 0
NA Charlotte 39 0 670 782 0 41 2
NA Charlotte 4 0 102 179 0 7 0
NA Charlotte 41 0 473 1049 1 15 0
NA Charlotte 42 0 726 1410 0 46 0
NA Charlotte 43 0 710 831 1 23 0
NA Charlotte 44 0 933 1556 0 56 1
NA Charlotte 45 0 684 980 0 37 0
NA Charlotte 46 0 807 1427 1 26 0
NA Charlotte 47 0 1572 2603 1 73 2
NA Charlotte 48 0 734 890 1 24 2
NA Charlotte 49 0 351 503 2 12 0
NA Charlotte 5 0 488 729 0 24 0
NA Charlotte 52 0 870 1137 0 42 0
NA Charlotte 53 0 493 749 0 18 0
NA Charlotte 54 0 355 533 0 10 1
NA Charlotte 55 0 699 1353 0 17 0
NA Charlotte 56 0 621 596 0 12 1
NA Charlotte 57 0 133 287 0 2 0
NA Charlotte 58 0 656 1124 0 44 0
NA Charlotte 6 0 662 1313 0 24 1
NA Charlotte 60 0 133 257 0 2 0
NA Charlotte 61 0 340 653 0 18 0
NA Charlotte 63 0 1485 1976 0 50 0
NA Charlotte 64 0 824 1875 0 35 0
NA Charlotte 66 0 298 350 0 9 0
NA Charlotte 67 0 56 104 0 4 0
NA Charlotte 68 0 289 700 0 8 0
NA Charlotte 69 0 139 255 0 6 0
NA Charlotte 7 0 689 1196 0 40 0
NA Charlotte 75 0 858 1029 0 43 0
NA Charlotte 76 0 172 198 0 5 0
NA Charlotte 77 0 956 1919 0 38 0
NA Charlotte 78 0 75 188 0 0 0
NA Charlotte 8 0 313 406 0 16 1
NA Charlotte 80 0 522 776 0 13 0
NA Charlotte 9 0 249 429 0 9 0
NA Citrus 100 0 472 1339 0 16 9
NA Citrus 101 0 551 1445 2 13 10
NA Citrus 102 0 238 416 0 5 0
NA Citrus 103 0 484 1026 0 10 9
NA Citrus 104 0 395 842 1 19 6
NA Citrus 105 0 476 910 0 8 4
NA Citrus 107 0 621 1270 0 16 4
NA Citrus 108 0 789 1680 0 12 9
NA Citrus 109 0 774 1835 1 11 8
NA Citrus 110 0 960 2025 1 30 14
NA Citrus 200 0 508 1209 0 9 8
NA Citrus 201 0 695 1424 0 19 9
NA Citrus 202 0 1394 3113 0 37 9
NA Citrus 203 0 729 1239 0 19 3
NA Citrus 204 0 818 1805 1 11 5
NA Citrus 205 0 440 689 0 11 6
NA Citrus 206 0 518 728 1 10 11
NA Citrus 208 0 397 844 0 7 1
NA Citrus 300 0 427 1049 0 9 6
NA Citrus 301 0 1147 2780 1 29 19
NA Citrus 302 0 988 2179 1 22 12
NA Citrus 305 0 921 1916 0 21 17
NA Citrus 307 0 2251 4378 0 49 21
NA Citrus 400 0 377 1008 0 12 5
NA Citrus 402 0 704 1552 0 25 10
NA Citrus 403 0 1130 1811 0 31 21
NA Citrus 404 0 552 1317 0 21 7
NA Citrus 405 0 1352 2647 2 33 15
NA Citrus 406 0 539 1199 0 15 7
NA Citrus 407 0 475 1026 0 15 12
NA Citrus 408 0 538 1307 0 15 5
NA Clay 100 0 181 1547 0 10 3
NA Clay 102 0 333 1542 0 8 8
NA Clay 106 0 336 1999 0 10 5
NA Clay 110 0 338 1257 0 9 3
NA Clay 112 0 1154 2569 0 16 13
NA Clay 113 0 2734 2447 1 16 21
NA Clay 115 0 1508 1524 1 15 9
NA Clay 116 0 1510 1337 0 14 8
NA Clay 118 0 662 1868 0 11 14
NA Clay 122 0 860 1554 0 10 8
NA Clay 124 0 482 1157 0 9 2
NA Clay 128 0 564 652 0 8 7
NA Clay 202 0 688 1154 1 9 5
NA Clay 204 0 555 935 0 11 5
NA Clay 206 0 319 618 0 2 2
NA Clay 208 0 324 622 0 7 3
NA Clay 210 0 692 1403 1 10 3
NA Clay 216 0 725 1988 0 7 10
NA Clay 218 0 544 1503 1 7 7
NA Clay 302 0 784 1718 1 19 5
NA Clay 304 0 745 1684 0 15 12
NA Clay 308 0 531 1198 1 5 7
NA Clay 310 0 389 1537 0 9 3
NA Clay 400 0 485 1464 0 4 9
NA Clay 406 0 490 1232 0 6 4
NA Clay 408 0 761 2340 0 18 4
NA Clay 410 0 1419 3193 1 19 10
NA Clay 412 0 524 1995 0 7 1
NA Clay 414 0 562 1378 1 5 4
NA Clay 500 0 625 1374 1 13 9
NA Clay 503 0 216 803 0 7 4
NA Clay 504 0 245 1566 0 9 6
NA Clay 506 0 142 869 1 9 1
NA Clay 508 0 335 2025 0 12 4
NA Clay 600 0 843 2376 2 12 9
NA Clay 601 0 92 377 0 1 1
NA Clay 602 0 181 533 0 5 5
NA Clay 604 0 460 1609 0 6 6
NA Clay 606 0 1737 2143 3 20 10
NA Clay 610 0 75 608 0 3 2
NA Clay 612 0 66 367 0 4 0
NA Clay 700 0 24 229 0 2 0
NA Clay 702 0 382 1378 0 10 5
NA Clay 704 0 249 847 0 12 2
NA Clay 706 0 378 1592 1 9 7
NA Clay 708 0 175 1054 1 6 7
NA Clay 710 0 282 462 0 7 1
NA Collier 101 0 1053 1681 0 19 7
NA Collier 102 0 25 39 0 1 0
NA Collier 103 0 508 847 0 11 0
NA Collier 135 0 1355 1932 3 31 4
NA Collier 139 0 755 1113 1 21 5
NA Collier 141 0 717 1453 1 13 2
NA Collier 142 0 342 796 0 4 2
NA Collier 144 0 1040 2039 2 20 9
NA Collier 155 0 1599 3388 0 25 7
NA Collier 156 0 1525 1381 0 18 3
NA Collier 159 0 449 1253 0 4 0
NA Collier 189 0 78 119 0 2 1
NA Collier 190 0 674 2089 0 17 5
NA Collier 193 0 1101 3330 0 25 4
NA Collier 194 0 654 2290 1 19 0
NA Collier 202 0 1587 2818 0 31 6
NA Collier 203 0 1458 3503 1 31 8
NA Collier 222 0 986 2300 2 35 5
NA Collier 223 0 1936 3148 2 30 16
NA Collier 242 0 289 631 0 8 0
NA Collier 251 0 1839 2946 2 33 3
NA Collier 252 0 545 1536 0 5 1
NA Collier 255 0 1459 3267 1 15 3
NA Collier 257 0 797 1614 0 25 4
NA Collier 258 0 1464 2534 0 33 8
NA Collier 303 0 1385 3743 1 17 6
NA Collier 310 0 1464 2810 0 25 10
NA Collier 313 0 1078 1861 0 18 7
NA Collier 315 0 684 1341 0 21 5
NA Collier 317 0 835 1793 0 10 2
NA Collier 322 0 708 1798 0 21 2
NA Collier 323 0 1648 961 3 33 13
NA Collier 324 0 1440 1370 2 23 14
NA Collier 332 0 1536 2569 3 23 8
NA Collier 414 0 793 1021 1 15 8
NA Collier 416 0 197 483 0 1 0
NA Collier 418 0 1526 3011 2 27 4
NA Collier 428 0 578 1042 0 19 5
NA Collier 430 0 878 1344 1 23 4
NA Collier 431 0 531 859 0 11 0
NA Collier 434 0 1219 1641 2 30 10
NA Collier 438 0 626 1300 0 12 1
NA Collier 440 0 974 1664 0 16 5
NA Collier 450 0 46 41 0 0 0
NA Collier 462 0 685 2074 1 12 1
NA Collier 464 0 901 2286 0 20 2
NA Collier 472 0 232 194 0 4 1
NA Collier 475 0 208 676 0 3 0
NA Collier 477 0 880 2272 0 16 3
NA Collier 479 0 512 1121 0 9 3
NA Collier 502 0 123 321 0 2 0
NA Collier 550 0 369 770 0 5 6
NA Collier 551 0 1314 3023 0 24 12
NA Collier 552 0 804 1670 0 26 6
NA Collier 554 0 822 1358 0 32 3
NA Collier 590 0 1511 3048 1 32 15
NA Collier 591 0 1179 1733 1 10 15
NA Collier 593 0 533 1523 0 14 6
NA Collier 594 0 1936 498 2 29 6
NA Columbia 10 0 679 125 0 6 8
NA Columbia 12 0 289 42 0 3 1
NA Columbia 13 0 10 44 0 5 0
NA Columbia 14 0 90 116 0 2 1
NA Columbia 15 0 88 307 0 3 1
NA Columbia 16 0 473 741 0 9 10
NA Columbia 17 0 360 438 0 6 8
NA Columbia 21 0 234 782 0 10 6
NA Columbia 22 0 309 956 0 6 6
NA Columbia 23 0 973 2432 0 35 15
NA Columbia 31 0 430 1652 0 11 2
NA Columbia 32 0 98 189 0 1 3
NA Columbia 33 0 712 2174 2 21 7
NA Columbia 34 0 249 328 1 4 4
NA Columbia 41 0 484 1128 1 8 11
NA Columbia 42 0 26 180 0 2 1
NA Columbia 43 0 256 1067 1 10 6
NA Columbia 44 0 349 891 0 17 7
NA Columbia 51 0 460 1236 0 10 7
NA Columbia 52 0 319 1427 0 13 6
NA Columbia 53 0 408 511 0 7 4
NA Columbia 54 0 207 464 0 5 1
NA Miami-Dade 0010 0 150 248 0 2 0
NA Miami-Dade 0020 0 362 388 1 13 3
NA Miami-Dade 0030 0 542 776 1 27 3
NA Miami-Dade 0040 0 621 454 1 9 7
NA Miami-Dade 0050 0 794 755 0 18 2
NA Miami-Dade 0060 0 464 649 1 10 1
NA Miami-Dade 0070 0 843 445 3 12 5
NA Miami-Dade 0080 0 531 275 0 7 2
NA Miami-Dade 0090 0 1255 962 3 24 3
NA Miami-Dade 0100 0 9 28 0 1 0
NA Miami-Dade 0110 0 748 400 0 10 1
NA Miami-Dade 0130 0 859 403 2 18 7
NA Miami-Dade 0140 0 1102 503 0 33 4
NA Miami-Dade 0150 0 373 201 0 8 2
NA Miami-Dade 0160 0 615 277 0 8 1
NA Miami-Dade 0170 0 1058 406 1 12 6
NA Miami-Dade 0180 0 1023 329 1 22 6
NA Miami-Dade 0190 0 298 171 0 4 2
NA Miami-Dade 0200 0 691 394 2 11 0
NA Miami-Dade 0230 0 1054 874 2 17 3
NA Miami-Dade 0240 0 791 412 1 5 1
NA Miami-Dade 0250 0 477 518 0 9 1
NA Miami-Dade 0280 0 501 467 0 9 0
NA Miami-Dade 0290 0 530 507 0 8 1
NA Miami-Dade 0300 0 1601 583 4 16 3
NA Miami-Dade 0310 0 547 258 2 6 1
NA Miami-Dade 0320 0 808 688 0 22 2
NA Miami-Dade 0330 0 775 304 1 7 3
NA Miami-Dade 0360 0 1385 474 1 16 5
NA Miami-Dade 0370 0 394 127 0 1 1
NA Miami-Dade 0380 0 159 134 0 4 2
NA Miami-Dade 0400 0 759 363 2 14 1
NA Miami-Dade 0410 0 1573 527 2 28 6
NA Miami-Dade 0420 0 800 301 2 14 2
NA Miami-Dade 0430 0 371 149 0 11 2
NA Miami-Dade 0470 0 97 142 0 2 0
NA Miami-Dade 0480 0 1082 812 3 26 1
NA Miami-Dade 0510 0 2532 2122 6 36 3
NA Miami-Dade 0520 0 13 2 0 0 0
NA Miami-Dade 0590 0 0 0 0 0 0
NA Miami-Dade 0620 0 0 0 0 0 0
NA Miami-Dade 0670 0 363 477 0 12 2
NA Miami-Dade 0680 0 0 0 0 0 0
NA Miami-Dade 0690 0 323 54 0 0 0
NA Miami-Dade 0990 0 542 566 2 5 0
NA Miami-Dade 1000 0 1584 354 0 6 3
NA Miami-Dade 1010 0 1064 620 1 24 5
NA Miami-Dade 1020 0 1333 1007 0 13 7
NA Miami-Dade 1030 0 1212 635 1 29 1
NA Miami-Dade 1040 0 102 25 0 1 0
NA Miami-Dade 1050 0 689 377 3 17 6
NA Miami-Dade 1060 0 545 261 1 12 3
NA Miami-Dade 1070 0 344 147 0 7 0
NA Miami-Dade 1080 0 996 355 3 21 4
NA Miami-Dade 1090 0 851 451 0 9 1
NA Miami-Dade 1100 0 672 286 0 14 0
NA Miami-Dade 1110 0 1327 662 5 24 3
NA Miami-Dade 1120 0 203 89 0 8 0
NA Miami-Dade 1130 0 462 278 0 16 1
NA Miami-Dade 1140 0 680 595 1 19 1
NA Miami-Dade 1150 0 1315 414 2 25 4
NA Miami-Dade 1160 0 273 325 1 4 2
NA Miami-Dade 1170 0 1353 141 2 26 2
NA Miami-Dade 1180 0 438 192 1 9 4
NA Miami-Dade 1190 0 697 525 1 23 2
NA Miami-Dade 1200 0 200 192 0 7 1
NA Miami-Dade 1210 0 463 128 2 6 3
NA Miami-Dade 1220 0 5 4 0 0 0
NA Miami-Dade 1230 0 1619 399 1 32 6
NA Miami-Dade 1240 0 1120 845 3 23 1
NA Miami-Dade 1250 0 196 81 0 7 0
NA Miami-Dade 1260 0 987 94 1 19 2
NA Miami-Dade 1270 0 1828 173 4 34 10
NA Miami-Dade 1280 0 1214 118 0 23 3
NA Miami-Dade 1290 0 1387 125 3 37 4
NA Miami-Dade 1300 0 1963 229 3 21 0
NA Miami-Dade 1310 0 1379 223 1 30 3
NA Miami-Dade 1330 0 851 126 1 3 4
NA Miami-Dade 1340 0 1147 83 1 27 2
NA Miami-Dade 1350 0 1367 139 0 23 5
NA Miami-Dade 1360 0 1613 179 2 28 0
NA Miami-Dade 1370 0 217 23 1 3 0
NA Miami-Dade 1380 0 950 79 2 19 2
NA Miami-Dade 1390 0 625 68 3 13 1
NA Miami-Dade 1400 0 1559 127 1 19 0
NA Miami-Dade 1410 0 990 79 3 21 5
NA Miami-Dade 1420 0 1696 222 2 30 6
NA Miami-Dade 1430 0 1601 215 1 25 7
NA Miami-Dade 1440 0 148 9 0 3 0
NA Miami-Dade 1450 0 319 18 0 5 3
NA Miami-Dade 1460 0 1195 617 3 20 3
NA Miami-Dade 1480 0 1029 526 2 18 5
NA Miami-Dade 1490 0 998 442 2 22 2
NA Miami-Dade 1500 0 357 36 2 5 1
NA Miami-Dade 1510 0 257 69 0 3 0
NA Miami-Dade 1520 0 928 140 1 13 3
NA Miami-Dade 1530 0 55 7 0 0 0
NA Miami-Dade 1540 0 811 165 3 6 5
NA Miami-Dade 1550 0 865 175 0 5 0
NA Miami-Dade 1560 0 948 315 0 7 1
NA Miami-Dade 1570 0 683 379 4 8 2
NA Miami-Dade 1580 0 185 67 0 1 1
NA Miami-Dade 1590 0 930 109 1 4 3
NA Miami-Dade 1600 0 571 85 0 13 1
NA Miami-Dade 1610 0 761 82 0 18 5
NA Miami-Dade 1620 0 727 45 2 14 2
NA Miami-Dade 1630 0 668 54 1 16 0
NA Miami-Dade 1640 0 838 124 2 14 7
NA Miami-Dade 1650 0 142 29 0 1 1
NA Miami-Dade 1660 0 185 23 2 4 0
NA Miami-Dade 1670 0 188 109 0 1 2
NA Miami-Dade 1680 0 1076 416 0 8 4
NA Miami-Dade 1690 0 228 53 0 2 0
NA Miami-Dade 1700 0 10 1 0 0 0
NA Miami-Dade 1710 0 54 14 0 2 1
NA Miami-Dade 1720 0 111 8 0 1 0
NA Miami-Dade 1730 0 152 5 0 4 0
NA Miami-Dade 1740 0 87 10 0 1 1
NA Miami-Dade 1750 0 123 38 0 5 0
NA Miami-Dade 1760 0 180 63 0 4 0
NA Miami-Dade 1770 0 810 277 1 5 3
NA Miami-Dade 1780 0 537 50 0 7 1
NA Miami-Dade 1790 0 291 134 0 1 0
NA Miami-Dade 1810 0 100 64 0 1 2
NA Miami-Dade 1820 0 519 87 1 5 1
NA Miami-Dade 1840 0 997 681 0 23 3
NA Miami-Dade 1870 0 145 20 0 3 1
NA Miami-Dade 1910 0 337 269 0 6 2
NA Miami-Dade 1960 0 1718 91 2 19 3
NA Miami-Dade 1980 0 468 288 2 7 3
NA Miami-Dade 1990 0 495 86 1 6 1
NA Miami-Dade 2000 0 698 628 0 7 2
NA Miami-Dade 2010 0 547 314 5 20 2
NA Miami-Dade 2020 0 834 291 2 11 1
NA Miami-Dade 2030 0 1626 71 1 27 6
NA Miami-Dade 2050 0 1119 49 0 14 3
NA Miami-Dade 2060 0 1533 68 0 12 3
NA Miami-Dade 2070 0 1633 262 4 18 2
